Teste de posicionamento 1(EMG ao centro do bíceps (Vermelho A, Verde B) + Ref no pulso) - 16/09/2024 - teste5 - 5 contrações
long frequencia = 1000;                 //frequência de aquisição do sinal, neste caso, 1000 sinais por segundo
float fator1 = 0.02, fator2 = 0.01;
float incerteza = 0.13;
float pico_basal = 130; // Mínimo para ser considerado um pico de contração
int filtro_horizontal=200000; //intervalo de 200ms valores não pode ter mais de 1 contração

Biceps_D,mediaMovel_1,mediaMovel_2,Contracao
113,2.26,1.13,0
112,4.45,2.24,0
113,6.63,3.35,0
114,8.77,4.45,0
115,10.90,5.56,0
113,12.94,6.63,0
113,14.94,7.70,0
113,16.90,8.75,0
113,18.82,9.79,0
116,20.77,10.85,0
114,22.63,11.89,0
112,24.42,12.89,0
111,26.15,13.87,0
113,27.89,14.86,0
113,29.59,15.84,0
113,31.26,16.81,0
112,32.87,17.76,0
112,34.46,18.71,0
111,35.99,19.63,0
113,37.53,20.56,0
113,39.04,21.49,0
113,40.52,22.40,0
112,41.95,23.30,0
113,43.37,24.20,0
113,44.76,25.08,0
114,46.14,25.97,0
113,47.48,26.84,0
111,48.75,27.68,0
112,50.02,28.53,0
113,51.28,29.37,0
113,52.51,30.21,0
115,53.76,31.06,0
114,54.97,31.89,0
114,56.15,32.71,0
113,57.28,33.51,0
115,58.44,34.32,0
118,59.63,35.16,0
112,60.68,35.93,0
113,61.72,36.70,0
113,62.75,37.46,0
114,63.77,38.23,0
114,64.78,38.99,0
112,65.72,39.72,0
113,66.67,40.45,0
112,67.57,41.17,0
116,68.54,41.91,0
115,69.47,42.64,0
113,70.34,43.35,0
113,71.20,44.04,0
113,72.03,44.73,0
113,72.85,45.42,0
115,73.69,46.11,0
113,74.48,46.78,0
113,75.25,47.44,0
113,76.01,48.10,0
113,76.75,48.75,0
115,77.51,49.41,0
114,78.24,50.06,0
112,78.92,50.68,0
113,79.60,51.30,0
113,80.27,51.92,0
114,80.94,52.54,0
113,81.58,53.14,0
113,82.21,53.74,0
112,82.81,54.32,0
113,83.41,54.91,0
116,84.06,55.52,0
113,84.64,56.10,0
113,85.21,56.66,0
113,85.76,57.23,0
113,86.31,57.79,0
113,86.84,58.34,0
113,87.36,58.88,0
113,87.88,59.43,0
118,88.48,60.01,0
112,88.95,60.53,0
115,89.47,61.08,0
113,89.94,61.60,0
112,90.38,62.10,0
113,90.84,62.61,0
113,91.28,63.11,0
115,91.75,63.63,0
113,92.18,64.12,0
113,92.59,64.61,0
111,92.96,65.08,0
113,93.36,65.56,0
113,93.76,66.03,0
114,94.16,66.51,0
113,94.54,66.98,0
112,94.89,67.43,0
113,95.25,67.88,0
113,95.60,68.33,0
113,95.95,68.78,0
113,96.29,69.22,0
112,96.61,69.65,0
113,96.94,70.08,0
117,97.34,70.55,0
116,97.71,71.01,0
114,98.04,71.44,0
113,98.33,71.85,0
112,98.61,72.25,0
113,98.90,72.66,0
115,99.22,73.08,0
114,99.51,73.49,0
112,99.76,73.88,0
113,100.03,74.27,0
112,100.27,74.65,0
115,100.56,75.05,0
116,100.87,75.46,0
112,101.09,75.83,0
114,101.35,76.21,0
113,101.58,76.58,0
114,101.83,76.95,0
114,102.08,77.32,0
112,102.27,77.67,0
114,102.51,78.03,0
112,102.70,78.37,0
114,102.93,78.73,0
114,103.15,79.08,0
114,103.36,79.43,0
112,103.54,79.75,0
115,103.77,80.11,0
116,104.01,80.47,0
114,104.21,80.80,0
112,104.37,81.11,0
113,104.54,81.43,0
114,104.73,81.76,0
115,104.93,82.09,0
113,105.09,82.40,0
112,105.23,82.69,0
113,105.39,83.00,0
