Teste de posicionamento 1(EMG ao centro do bíceps (Vermelho A, Verde B) + Ref no pulso) - 16/09/2024 - teste6 - 5 contrações
long frequencia = 1000;                 //frequência de aquisição do sinal, neste caso, 1000 sinais por segundo
float fator1 = 0.02, fator2 = 0.01;
float incerteza = 0.13;
float pico_basal = 130; // Mínimo para ser considerado um pico de contração
int filtro_horizontal=200000; //intervalo de 200ms valores não pode ter mais de 1 contração

Biceps_D,mediaMovel_1,mediaMovel_2,Contracao
162,3.24,1.62,0
163,6.44,3.23,0
160,9.51,4.80,0
161,12.54,6.36,0
162,15.53,7.92,0
162,18.46,9.46,0
162,21.33,10.99,0
162,24.14,12.50,0
161,26.88,13.98,0
161,29.56,15.45,0
163,32.23,16.93,0
162,34.82,18.38,0
161,37.35,19.80,0
161,39.82,21.22,0
161,42.24,22.61,0
161,44.62,24.00,0
162,46.97,25.38,0
162,49.27,26.74,0
161,51.50,28.09,0
160,53.67,29.41,0
160,55.80,30.71,0
159,57.86,31.99,0
161,59.93,33.28,0
159,61.91,34.54,0
159,63.85,35.79,0
159,65.75,37.02,0
159,67.62,38.24,0
160,69.46,39.46,0
160,71.27,40.66,0
158,73.01,41.83,0
159,74.73,43.01,0
159,76.41,44.17,0
160,78.09,45.32,0
160,79.72,46.47,0
158,81.29,47.59,0
157,82.80,48.68,0
159,84.33,49.78,0
158,85.80,50.87,0
159,87.27,51.95,0
157,88.66,53.00,0
157,90.03,54.04,0
157,91.37,55.07,0
159,92.72,56.11,0
158,94.02,57.13,0
156,95.26,58.11,0
156,96.48,59.09,0
156,97.67,60.06,0
157,98.86,61.03,0
159,100.06,62.01,0
156,101.18,62.95,0
157,102.29,63.89,0
157,103.39,64.82,0
156,104.44,65.73,0
156,105.47,66.64,0
154,106.44,67.51,0
155,107.41,68.39,0
160,108.47,69.30,0
156,109.42,70.17,0
154,110.31,71.01,0
158,111.26,71.88,0
154,112.12,72.70,0
154,112.95,73.51,0
156,113.81,74.34,0
156,114.66,75.15,0
154,115.45,75.94,0
154,116.22,76.72,0
154,116.97,77.49,0
155,117.73,78.27,0
152,118.42,79.01,0
153,119.11,79.75,0
153,119.79,80.48,0
152,120.43,81.19,0
154,121.10,81.92,0
153,121.74,82.63,0
152,122.35,83.33,0
155,123.00,84.04,0
152,123.58,84.72,0
153,124.17,85.41,0
152,124.72,86.07,0
151,125.25,86.72,0
152,125.78,87.37,0
152,126.31,88.02,0
152,126.82,88.66,0
152,127.33,89.29,0
150,127.78,89.90,0
152,128.26,90.52,0
152,128.74,91.14,0
154,129.24,91.77,0
150,129.66,92.35,0
150,130.07,92.92,0
151,130.48,93.50,0
151,130.90,94.08,0
