Teste de posicionamento 1(EMG ao centro do bíceps (Vermelho A, Verde B) + Ref no pulso) - 19/10/2024 - teste10 - 5 contrações
long frequencia = 1000;                 //frequência de aquisição do sinal, neste caso, 1000 sinais por segundo
float fator1 = 0.02, fator2 = 0.01;
float incerteza = 0.13;
float pico_basal = 130; // Mínimo para ser considerado um pico de contração
int filtro_horizontal=200000; //intervalo de 200ms valores não pode ter mais de 1 contração

Biceps_D,mediaMovel_1,mediaMovel_2,Contracao
108,2.16,1.08,0
107,4.26,2.14,0
108,6.33,3.20,0
108,8.37,4.25,0
108,10.36,5.28,0
108,12.31,6.31,0
108,14.22,7.33,0
107,16.08,8.32,0
107,17.90,9.31,0
108,19.70,10.30,0
108,21.47,11.27,0
108,23.20,12.24,0
108,24.89,13.20,0
108,26.56,14.15,0
108,28.18,15.09,0
109,29.80,16.03,0
109,31.38,16.96,0
108,32.92,17.87,0
108,34.42,18.77,0
108,35.89,19.66,0
108,37.33,20.54,0
109,38.77,21.43,0
108,40.15,22.29,0
107,41.49,23.14,0
108,42.82,23.99,0
110,44.16,24.85,0
107,45.42,25.67,0
108,46.67,26.49,0
107,47.88,27.30,0
107,49.06,28.10,0
108,50.24,28.89,0
108,51.39,29.69,0
108,52.52,30.47,0
109,53.65,31.25,0
110,54.78,32.04,0
109,55.87,32.81,0
108,56.91,33.56,0
108,57.93,34.31,0
107,58.91,35.03,0
108,59.89,35.76,0
108,60.86,36.49,0
107,61.78,37.19,0
108,62.70,37.90,0
107,63.59,38.59,0
108,64.48,39.28,0
108,65.35,39.97,0
108,66.20,40.65,0
106,67.00,41.31,0
109,67.84,41.98,0
110,68.68,42.66,0
107,69.45,43.31,0
108,70.22,43.95,0
107,70.95,44.58,0
107,71.67,45.21,0
108,72.40,45.84,0
108,73.11,46.46,0
107,73.79,47.06,0
108,74.47,47.67,0
108,75.14,48.28,0
107,75.78,48.86,0
108,76.43,49.45,0
108,77.06,50.04,0
107,77.66,50.61,0
109,78.28,51.19,0
109,78.90,51.77,0
108,79.48,52.33,0
107,80.03,52.88,0
107,80.57,53.42,0
107,81.10,53.96,0
105,81.58,54.47,0
108,82.10,55.00,0
107,82.60,55.52,0
108,83.11,56.05,0
107,83.59,56.56,0
108,84.08,57.07,0
110,84.60,57.60,0
107,85.04,58.09,0
107,85.48,58.58,0
108,85.93,59.08,0
107,86.35,59.56,0
106,86.75,60.02,0
108,87.17,60.50,0
108,87.59,60.98,0
105,87.94,61.42,0
108,88.34,61.88,0
107,88.71,62.33,0
107,89.08,62.78,0
108,89.46,63.23,0
106,89.79,63.66,0
107,90.13,64.09,0
107,90.47,64.52,0
107,90.80,64.95,0
108,91.14,65.38,0
