Teste de posicionamento 1(EMG ao centro do bíceps (Vermelho A, Verde B) + Ref no pulso) - 16/09/2024 - teste3 - 5 contrações
long frequencia = 1000;                 //frequência de aquisição do sinal, neste caso, 1000 sinais por segundo
float fator1 = 0.02, fator2 = 0.01;
float incerteza = 0.13;
float pico_basal = 130; // Mínimo para ser considerado um pico de contração
int filtro_horizontal=200000; //intervalo de 200ms valores não pode ter mais de 1 contração

Biceps_D,mediaMovel_1,mediaMovel_2,Contracao
114,2.28,1.14,0
114,4.51,2.27,0
116,6.74,3.41,0
114,8.89,4.51,0
113,10.97,5.60,0
114,13.03,6.68,0
114,15.05,7.75,0
115,17.05,8.83,0
114,18.99,9.88,0
113,20.87,10.91,0
114,22.73,11.94,0
114,24.56,12.96,0
113,26.33,13.96,0
113,28.06,14.95,0
113,29.76,15.93,0
113,31.42,16.90,0
114,33.08,17.87,0
114,34.69,18.84,0
114,36.28,19.79,0
115,37.85,20.74,0
113,39.36,21.66,0
113,40.83,22.57,0
116,42.33,23.51,0
114,43.77,24.41,0
114,45.17,25.31,0
114,46.55,26.20,0
113,47.88,27.06,0
113,49.18,27.92,0
116,50.52,28.80,0
114,51.79,29.66,0
115,53.05,30.51,0
115,54.29,31.36,0
115,55.50,32.19,0
115,56.69,33.02,0
114,57.84,33.83,0
113,58.94,34.62,0
113,60.02,35.41,0
113,61.08,36.18,0
114,62.14,36.96,0
113,63.16,37.72,0
114,64.18,38.48,0
113,65.15,39.23,0
113,66.11,39.97,0
113,67.05,40.70,0
113,67.97,41.42,0
113,68.87,42.13,0
113,69.75,42.84,0
115,70.65,43.56,0
113,71.50,44.26,0
115,72.37,44.97,0
113,73.18,45.65,0
113,73.98,46.32,0
113,74.76,46.99,0
113,75.53,47.65,0
113,76.27,48.30,0
113,77.01,48.95,0
113,77.73,49.59,0
113,78.43,50.22,0
114,79.15,50.86,0
114,79.84,51.49,0
113,80.51,52.11,0
113,81.16,52.72,0
113,81.79,53.32,0
113,82.42,53.92,0
114,83.05,54.52,0
113,83.65,55.10,0
113,84.23,55.68,0
113,84.81,56.25,0
113,85.37,56.82,0
113,85.93,57.38,0
113,86.47,57.94,0
113,87.00,58.49,0
113,87.52,59.03,0
113,88.03,59.57,0
113,88.53,60.11,0
114,89.04,60.65,0
112,89.50,61.16,0
111,89.93,61.66,0
113,90.39,62.17,0
115,90.88,62.70,0
114,91.34,63.21,0
113,91.78,63.71,0
113,92.20,64.20,0
113,92.62,64.69,0
114,93.04,65.19,0
113,93.44,65.66,0
113,93.83,66.14,0
113,94.22,66.61,0
113,94.59,67.07,0
114,94.98,67.54,0
114,95.36,68.00,0
113,95.71,68.45,0
113,96.06,68.90,0
113,96.40,69.34,0
114,96.75,69.79,0
115,97.12,70.24,0
113,97.43,70.67,0
116,97.80,71.12,0
113,98.11,71.54,0
113,98.41,71.95,0
114,98.72,72.37,0
113,99.00,72.78,0
113,99.28,73.18,0
113,99.56,73.58,0
113,99.83,73.97,0
113,100.09,74.36,0
114,100.37,74.76,0
113,100.62,75.14,0
113,100.87,75.52,0
113,101.11,75.90,0
114,101.37,76.28,0
114,101.62,76.65,0
112,101.83,77.01,0
114,102.07,77.38,0
