Teste de posicionamento 1(EMG ao centro do bíceps (Vermelho A, Verde B) + Ref no pulso) - 16/04/2024 - teste1 - 5 contrações
long frequencia = 1000;                 //frequência de aquisição do sinal, neste caso, 1000 sinais por segundo
float fator1 = 0.02, fator2 = 0.01;
float incerteza = 0.13;
float pico_basal = 130; // Mínimo para ser considerado um pico de contração
int filtro_horizontal=200000; //intervalo de 200ms valores não pode ter mais de 1 contração

Biceps_D,mediaMovel_1,mediaMovel_2,Contracao
127,2.54,1.27,0
128,5.05,2.54,0
129,7.53,3.80,0
129,9.96,5.05,0
127,12.30,6.27,0
127,14.59,7.48,0
127,16.84,8.68,0
127,19.04,9.86,0
126,21.18,11.02,0
126,23.28,12.17,0
129,25.39,13.34,0
127,27.43,14.48,0
127,29.42,15.60,0
126,31.35,16.70,0
129,33.30,17.83,0
128,35.20,18.93,0
128,37.05,20.02,0
127,38.85,21.09,0
126,40.59,22.14,0
128,42.34,23.20,0
127,44.04,24.24,0
126,45.67,25.25,0
127,47.30,26.27,0
128,48.92,27.29,0
127,50.48,28.28,0
127,52.01,29.27,0
127,53.51,30.25,0
128,55.00,31.23,0
127,56.44,32.18,0
129,57.89,33.15,0
126,59.25,34.08,0
130,60.67,35.04,0
127,61.99,35.96,0
128,63.31,36.88,0
126,64.57,37.77,0
127,65.81,38.66,0
127,67.04,39.55,0
127,68.24,40.42,0
125,69.37,41.27,0
126,70.51,42.11,0
128,71.66,42.97,0
126,72.74,43.80,0
126,73.81,44.63,0
125,74.83,45.43,0
127,75.87,46.25,0
127,76.90,47.05,0
127,77.90,47.85,0
127,78.88,48.64,0
125,79.80,49.41,0
128,80.77,50.19,0
126,81.67,50.95,0
126,82.56,51.70,0
127,83.45,52.45,0
127,84.32,53.20,0
127,85.17,53.94,0
127,86.01,54.67,0
126,86.81,55.38,0
127,87.61,56.10,0
125,88.36,56.79,0
126,89.11,57.48,0
125,89.83,58.15,0
125,90.53,58.82,0
127,91.26,59.51,0
125,91.94,60.16,0
126,92.62,60.82,0
125,93.27,61.46,0
126,93.92,62.11,0
127,94.58,62.75,0
125,95.19,63.38,0
126,95.81,64.00,0
127,96.43,64.63,0
125,97.00,65.24,0
125,97.56,65.83,0
125,98.11,66.43,0
123,98.61,66.99,0
126,99.16,67.58,0
125,99.67,68.16,0
125,100.18,68.72,0
125,100.68,69.29,0
127,101.20,69.86,0
125,101.68,70.42,0
125,102.15,70.96,0
124,102.58,71.49,0
127,103.07,72.05,0
125,103.51,72.58,0
126,103.96,73.11,0
124,104.36,73.62,0
125,104.77,74.13,0
126,105.20,74.65,0
124,105.57,75.15,0
124,105.94,75.63,0
125,106.32,76.13,0
126,106.72,76.63,0
124,107.06,77.10,0
124,107.40,77.57,0
126,107.77,78.05,0
125,108.12,78.52,0
125,108.46,78.99,0
124,108.77,79.44,0
125,109.09,79.89,0
124,109.39,80.33,0
124,109.68,80.77,0
124,109.97,81.20,0
129,110.35,81.68,0
125,110.64,82.11,0
125,110.93,82.54,0
124,111.19,82.96,0
126,111.49,83.39,0
126,111.78,83.81,0
124,112.02,84.22,0
124,112.26,84.61,0
127,112.56,85.04,0
124,112.78,85.43,0
124,113.01,85.81,0
125,113.25,86.21,0
124,113.46,86.58,0
126,113.71,86.98,0
125,113.94,87.36,0
124,114.14,87.72,0
127,114.40,88.12,0
126,114.63,88.50,0
124,114.82,88.85,0
124,115.00,89.20,0
124,115.18,89.55,0
124,115.36,89.89,0
125,115.55,90.25,0
124,115.72,90.58,0
124,115.89,90.92,0
125,116.07,91.26,0
124,116.23,91.59,0
124,116.38,91.91,0
124,116.53,92.23,0
126,116.72,92.57,0
125,116.89,92.89,0
124,117.03,93.20,0
125,117.19,93.52,0
126,117.37,93.85,0
125,117.52,94.16,0
