Teste de posicionamento 1(EMG ao centro do bíceps (Vermelho A, Verde B) + Ref no pulso) - 19/10/2024 - teste8 - 5 contrações
long frequencia = 1000;                 //frequência de aquisição do sinal, neste caso, 1000 sinais por segundo
float fator1 = 0.02, fator2 = 0.01;
float incerteza = 0.13;
float pico_basal = 130; // Mínimo para ser considerado um pico de contração
int filtro_horizontal=200000; //intervalo de 200ms valores não pode ter mais de 1 contração

Biceps_D,mediaMovel_1,mediaMovel_2,Contracao
87,1.74,0.87,0
89,3.49,1.75,0
88,5.18,2.61,0
87,6.81,3.46,0
87,8.42,4.29,0
87,9.99,5.12,0
86,11.51,5.93,0
87,13.02,6.74,0
86,14.48,7.53,0
87,15.93,8.33,0
87,17.35,9.11,0
88,18.76,9.90,0
87,20.13,10.67,0
87,21.46,11.44,0
87,22.78,12.19,0
85,24.02,12.92,0
88,25.30,13.67,0
86,26.51,14.39,0
86,27.70,15.11,0
86,28.87,15.82,0
86,30.01,16.52,0
87,31.15,17.23,0
86,32.25,17.91,0
86,33.32,18.59,0
88,34.42,19.29,0
86,35.45,19.96,0
86,36.46,20.62,0
86,37.45,21.27,0
87,38.44,21.93,0
86,39.39,22.57,0
86,40.32,23.20,0
86,41.24,23.83,0
87,42.15,24.46,0
88,43.07,25.10,0
86,43.93,25.71,0
86,44.77,26.31,0
87,45.61,26.92,0
86,46.42,27.51,0
86,47.21,28.09,0
86,47.99,28.67,0
86,48.75,29.24,0
86,49.50,29.81,0
86,50.23,30.37,0
86,50.94,30.93,0
87,51.66,31.49,0
86,52.35,32.04,0
86,53.02,32.58,0
86,53.68,33.11,0
86,54.33,33.64,0
86,54.96,34.16,0
86,55.58,34.68,0
88,56.23,35.21,0
86,56.83,35.72,0
86,57.41,36.22,0
86,57.98,36.72,0
86,58.54,37.22,0
86,59.09,37.70,0
86,59.63,38.19,0
88,60.20,38.68,0
87,60.73,39.17,0
88,61.28,39.66,0
86,61.77,40.12,0
88,62.30,40.60,0
86,62.77,41.05,0
87,63.26,41.51,0
86,63.71,41.96,0
86,64.16,42.40,0
87,64.61,42.84,0
86,65.04,43.27,0
86,65.46,43.70,0
87,65.89,44.13,0
86,66.29,44.55,0
86,66.69,44.97,0
86,67.07,45.38,0
86,67.45,45.78,0
87,67.84,46.20,0
88,68.25,46.61,0
86,68.60,47.01,0
85,68.93,47.39,0
86,69.27,47.77,0
86,69.60,48.16,0
88,69.97,48.56,0
86,70.29,48.93,0
86,70.61,49.30,0
86,70.92,49.67,0
85,71.20,50.02,0
86,71.49,50.38,0
86,71.78,50.74,0
86,72.07,51.09,0
85,72.33,51.43,0
86,72.60,51.77,0
86,72.87,52.12,0
86,73.13,52.46,0
85,73.37,52.78,0
85,73.60,53.10,0
86,73.85,53.43,0
87,74.11,53.77,0
85,74.33,54.08,0
86,74.56,54.40,0
86,74.79,54.71,0
83,74.96,55.00,0
86,75.18,55.31,0
86,75.39,55.61,0
86,75.61,55.92,0
85,75.79,56.21,0
86,76.00,56.51,0
86,76.20,56.80,0
86,76.39,57.09,0
86,76.59,57.38,0
86,76.77,57.67,0
86,76.96,57.95,0
86,77.14,58.23,0
88,77.36,58.53,0
86,77.53,58.81,0
86,77.70,59.08,0
86,77.86,59.35,0
84,77.99,59.59,0
86,78.15,59.86,0
86,78.30,60.12,0
86,78.46,60.38,0
88,78.65,60.65,0
86,78.80,60.91,0
86,78.94,61.16,0
86,79.08,61.41,0
85,79.20,61.64,0
86,79.34,61.89,0
86,79.47,62.13,0
86,79.60,62.37,0
85,79.71,62.59,0
85,79.81,62.82,0
86,79.94,63.05,0
86,80.06,63.28,0
85,80.16,63.49,0
86,80.27,63.72,0
86,80.39,63.94,0
86,80.50,64.16,0
86,80.61,64.38,0
85,80.70,64.59,0
84,80.76,64.78,0
87,80.89,65.00,0
86,80.99,65.21,0
84,81.05,65.40,0
86,81.15,65.61,0
86,81.25,65.81,0
86,81.34,66.01,0
86,81.44,66.21,0
86,81.53,66.41,0
86,81.62,66.61,0
85,81.68,66.79,0
84,81.73,66.96,0
84,81.78,67.13,0
86,81.86,67.32,0
86,81.94,67.51,0
86,82.02,67.69,0
85,82.08,67.87,0
86,82.16,68.05,0
85,82.22,68.22,0
86,82.29,68.40,0
87,82.39,68.58,0
86,82.46,68.76,0
85,82.51,68.92,0
85,82.56,69.08,0
86,82.63,69.25,0
85,82.68,69.41,0
86,82.74,69.57,0
84,82.77,69.72,0
84,82.79,69.86,0
85,82.84,70.01,0
86,82.90,70.17,0
86,82.96,70.33,0
86,83.02,70.49,0
86,83.08,70.64,0
84,83.10,70.77,0
85,83.14,70.92,0
86,83.20,71.07,0
86,83.25,71.22,0
86,83.31,71.36,0
86,83.36,71.51,0
84,83.37,71.64,0
86,83.43,71.78,0
86,83.48,71.92,0
85,83.51,72.05,0
86,83.56,72.19,0
86,83.61,72.33,0
87,83.68,72.48,0
85,83.70,72.60,0
86,83.75,72.74,0
86,83.79,72.87,0
87,83.86,73.01,0
85,83.88,73.13,0
85,83.90,73.25,0
86,83.94,73.38,0
85,83.97,73.49,0
86,84.01,73.62,0
86,84.05,73.74,0
85,84.07,73.85,0
85,84.08,73.97,0
86,84.12,74.09,0
85,84.14,74.19,0
84,84.14,74.29,0
87,84.19,74.42,0
86,84.23,74.54,0
86,84.27,74.65,0
85,84.28,74.75,0
87,84.33,74.88,0
85,84.35,74.98,0
84,84.34,75.07,0
86,84.37,75.18,0
85,84.39,75.28,0
86,84.42,75.38,0
85,84.43,75.48,0
84,84.42,75.56,0
87,84.47,75.68,0
85,84.48,75.77,0
84,84.47,75.85,0
84,84.47,75.94,0
85,84.48,76.03,0
86,84.51,76.13,0
84,84.50,76.20,0
84,84.49,76.28,0
85,84.50,76.37,0
84,84.49,76.45,0
84,84.48,76.52,0
85,84.49,76.61,0
85,84.50,76.69,0
85,84.51,76.77,0
84,84.50,76.85,0
84,84.49,76.92,0
85,84.50,77.00,0
84,84.49,77.07,0
84,84.48,77.14,0
84,84.47,77.21,0
84,84.46,77.27,0
86,84.49,77.36,0
84,84.48,77.43,0
84,84.47,77.49,0
84,84.46,77.56,0
88,84.53,77.66,0
84,84.52,77.73,0
84,84.51,77.79,0
84,84.50,77.85,0
84,84.49,77.91,0
84,84.48,77.97,0
84,84.47,78.03,0
83,84.44,78.08,0
86,84.47,78.16,0
84,84.46,78.22,0
84,84.45,78.28,0
83,84.43,78.33,0
84,84.42,78.38,0
84,84.41,78.44,0
86,84.44,78.51,0
84,84.43,78.57,0
84,84.42,78.62,0
84,84.41,78.68,0
84,84.41,78.73,0
85,84.42,78.79,0
84,84.41,78.84,0
84,84.40,78.90,0
85,84.41,78.96,0
84,84.41,79.01,0
85,84.42,79.07,0
84,84.41,79.12,0
85,84.42,79.18,0
84,84.41,79.22,0
84,84.40,79.27,0
84,84.40,79.32,0
85,84.41,79.38,0
84,84.40,79.42,0
84,84.39,79.47,0
84,84.38,79.51,0
85,84.40,79.57,0
86,84.43,79.63,0
88,84.50,79.72,0
84,84.49,79.76,0
85,84.50,79.81,0
86,84.53,79.87,0
85,84.54,79.92,0
86,84.57,79.99,0
85,84.58,80.04,0
86,84.61,80.10,0
85,84.61,80.14,0
86,84.64,80.20,0
86,84.67,80.26,0
88,84.73,80.34,0
86,84.76,80.39,0
86,84.79,80.45,0
86,84.81,80.51,0
87,84.85,80.57,0
86,84.88,80.63,0
86,84.90,80.68,0
86,84.92,80.73,0
85,84.92,80.78,0
89,85.00,80.86,0
86,85.02,80.91,0
86,85.04,80.96,0
86,85.06,81.01,0
85,85.06,81.05,0
86,85.08,81.10,0
86,85.10,81.15,0
85,85.10,81.19,0
85,85.09,81.23,0
86,85.11,81.27,0
84,85.09,81.30,0
85,85.09,81.34,0
86,85.11,81.38,0
86,85.12,81.43,0
86,85.14,81.48,0
87,85.18,81.53,0
85,85.18,81.57,0
86,85.19,81.61,0
86,85.21,81.65,0
86,85.22,81.70,0
86,85.24,81.74,0
86,85.25,81.78,0
86,85.27,81.83,0
86,85.28,81.87,0
86,85.30,81.91,0
86,85.31,81.95,0
86,85.33,81.99,0
86,85.34,82.03,0
86,85.35,82.07,0
86,85.37,82.11,0
86,85.38,82.15,0
86,85.39,82.19,0
86,85.40,82.22,0
86,85.42,82.26,0
87,85.45,82.31,0
86,85.46,82.35,0
86,85.47,82.38,0
86,85.48,82.42,0
85,85.47,82.44,0
86,85.48,82.48,0
88,85.53,82.54,0
86,85.54,82.57,0
86,85.55,82.60,0
87,85.58,82.65,0
86,85.59,82.68,0
86,85.60,82.72,0
86,85.60,82.75,0
88,85.65,82.80,0
87,85.68,82.84,0
88,85.72,82.89,0
88,85.77,82.95,0
87,85.79,82.99,0
88,85.84,83.04,0
84,85.80,83.05,0
88,85.85,83.10,0
88,85.89,83.14,0
87,85.91,83.18,0
89,85.97,83.24,0
89,86.03,83.30,0
89,86.09,83.36,0
88,86.13,83.40,0
88,86.17,83.45,0
88,86.21,83.49,0
90,86.28,83.56,0
89,86.34,83.61,0
88,86.37,83.66,0
88,86.40,83.70,0
90,86.47,83.76,0
88,86.50,83.81,0
90,86.57,83.87,0
88,86.60,83.91,0
89,86.65,83.96,0
90,86.72,84.02,0
90,86.78,84.08,0
89,86.83,84.13,0
89,86.87,84.18,0
89,86.91,84.23,0
88,86.94,84.26,0
89,86.98,84.31,0
89,87.02,84.36,0
89,87.06,84.40,0
88,87.08,84.44,0
89,87.11,84.49,0
89,87.15,84.53,0
89,87.19,84.58,0
89,87.22,84.62,0
90,87.28,84.67,0
90,87.33,84.73,0
92,87.43,84.80,0
90,87.48,84.85,0
90,87.53,84.90,0
92,87.62,84.97,0
91,87.69,85.03,0
90,87.73,85.08,0
90,87.78,85.13,0
92,87.86,85.20,0
92,87.95,85.27,0
90,87.99,85.32,0
90,88.03,85.36,0
91,88.09,85.42,0
91,88.14,85.48,0
90,88.18,85.52,0
90,88.22,85.57,0
92,88.29,85.63,0
92,88.37,85.69,0
90,88.40,85.74,0
91,88.45,85.79,0
91,88.50,85.84,0
91,88.55,85.89,0
