Teste de posicionamento 3(EMG tendao-inervacao (Vermelho A, Verde C) + Ref no pulso) - 19/10/2024 - teste7 - 5 contrações
long frequencia = 1000;                 //frequência de aquisição do sinal, neste caso, 1000 sinais por segundo
float fator1 = 0.02, fator2 = 0.01;
float incerteza = 0.13;
float pico_basal = 130; // Mínimo para ser considerado um pico de contração
int filtro_horizontal=200000; //intervalo de 200ms valores não pode ter mais de 1 contração

Biceps_D,mediaMovel_1,mediaMovel_2,Contracao
109,2.18,1.09,0
109,4.32,2.17,0
110,6.43,3.25,0
110,8.50,4.31,0
109,10.51,5.36,0
109,12.48,6.40,0
110,14.43,7.43,0
110,16.34,8.46,0
109,18.20,9.47,0
108,19.99,10.45,0
109,21.77,11.44,0
110,23.54,12.42,0
109,25.25,13.39,0
109,26.92,14.34,0
109,28.56,15.29,0
109,30.17,16.23,0
109,31.75,17.16,0
109,33.29,18.07,0
110,34.83,18.99,0
109,36.31,19.89,0
109,37.76,20.78,0
109,39.19,21.67,0
112,40.65,22.57,0
113,42.09,23.47,0
109,43.43,24.33,0
109,44.74,25.18,0
109,46.03,26.01,0
109,47.29,26.84,0
109,48.52,27.67,0
109,49.73,28.48,0
109,50.92,29.28,0
109,52.08,30.08,0
109,53.22,30.87,0
110,54.35,31.66,0
109,55.44,32.43,0
109,56.52,33.20,0
109,57.57,33.96,0
109,58.59,34.71,0
108,59.58,35.44,0
109,60.57,36.18,0
109,61.54,36.91,0
108,62.47,37.62,0
110,63.42,38.34,0
109,64.33,39.05,0
108,65.20,39.74,0
109,66.08,40.43,0
109,66.94,41.11,0
108,67.76,41.78,0
109,68.58,42.46,0
108,69.37,43.11,0
108,70.15,43.76,0
108,70.90,44.40,0
108,71.64,45.04,0
108,72.37,45.67,0
108,73.08,46.29,0
108,73.78,46.91,0
108,74.47,47.52,0
107,75.12,48.11,0
108,75.78,48.71,0
108,76.42,49.31,0
108,77.05,49.89,0
108,77.67,50.47,0
107,78.26,51.04,0
109,78.87,51.62,0
109,79.47,52.19,0
108,80.04,52.75,0
107,80.58,53.29,0
108,81.13,53.84,0
107,81.65,54.37,0
107,82.16,54.90,0
108,82.67,55.43,0
108,83.18,55.96,0
107,83.66,56.47,0
108,84.14,56.98,0
107,84.60,57.48,0
108,85.07,57.99,0
108,85.53,58.49,0
107,85.96,58.97,0
107,86.38,59.45,0
108,86.81,59.94,0
112,87.31,60.46,0
107,87.71,60.92,0
107,88.09,61.38,0
107,88.47,61.84,0
108,88.86,62.30,0
108,89.24,62.76,0
107,89.60,63.20,0
107,89.95,63.64,0
108,90.31,64.08,0
108,90.66,64.52,0
107,90.99,64.95,0
107,91.31,65.37,0
107,91.62,65.78,0
107,91.93,66.20,0
108,92.25,66.61,0
107,92.55,67.02,0
107,92.84,67.42,0
107,93.12,67.81,0
107,93.40,68.21,0
107,93.67,68.59,0
108,93.96,68.99,0
107,94.22,69.37,0
107,94.47,69.74,0
108,94.74,70.13,0
108,95.01,70.50,0
108,95.27,70.88,0
106,95.48,71.23,0
107,95.71,71.59,0
105,95.90,71.92,0
108,96.14,72.28,0
107,96.36,72.63,0
106,96.55,72.96,0
108,96.78,73.31,0
107,96.98,73.65,0
107,97.18,73.99,0
107,97.38,74.32,0
106,97.55,74.63,0
105,97.70,74.94,0
113,98.01,75.32,0
106,98.17,75.62,0
107,98.34,75.94,0
107,98.52,76.25,0
106,98.67,76.55,0
105,98.79,76.83,0
108,98.98,77.14,0
106,99.12,77.43,0
107,99.28,77.73,0
105,99.39,78.00,0
106,99.52,78.28,0
106,99.65,78.56,0
106,99.78,78.83,0
107,99.92,79.11,0
105,100.03,79.37,0
106,100.14,79.64,0
106,100.26,79.90,0
106,100.38,80.16,0
106,100.49,80.42,0
106,100.60,80.68,0
105,100.69,80.92,0
106,100.79,81.17,0
106,100.90,81.42,0
107,101.02,81.67,0
106,101.12,81.92,0
106,101.22,82.16,0
106,101.31,82.40,0
106,101.41,82.63,0
106,101.50,82.87,0
106,101.59,83.10,0
106,101.68,83.33,0
106,101.76,83.55,0
106,101.85,83.78,0
106,101.93,84.00,0
106,102.01,84.22,0
106,102.09,84.44,0
106,102.17,84.65,0
106,102.25,84.87,0
104,102.28,85.06,0
105,102.34,85.26,0
106,102.41,85.47,0
105,102.46,85.66,0
106,102.53,85.86,0
106,102.60,86.07,0
106,102.67,86.26,0
105,102.72,86.45,0
104,102.74,86.63,0
106,102.81,86.82,0
104,102.83,86.99,0
105,102.87,87.17,0
106,102.94,87.36,0
105,102.98,87.54,0
106,103.04,87.72,0
106,103.10,87.91,0
106,103.16,88.09,0
105,103.19,88.26,0
104,103.21,88.41,0
106,103.26,88.59,0
106,103.32,88.76,0
106,103.37,88.93,0
105,103.41,89.10,0
108,103.50,89.28,0
106,103.55,89.45,0
106,103.60,89.62,0
106,103.64,89.78,0
108,103.73,89.96,0
104,103.74,90.10,0
105,103.76,90.25,0
108,103.85,90.43,0
105,103.87,90.58,0
106,103.91,90.73,0
105,103.93,90.87,0
104,103.94,91.00,0
105,103.96,91.14,0
104,103.96,91.27,0
105,103.98,91.41,0
104,103.98,91.54,0
104,103.98,91.66,0
104,103.98,91.78,0
105,104.00,91.92,0
104,104.00,92.04,0
105,104.02,92.17,0
106,104.06,92.30,0
105,104.08,92.43,0
106,104.12,92.57,0
106,104.15,92.70,0
106,104.19,92.83,0
106,104.23,92.97,0
105,104.24,93.09,0
105,104.26,93.21,0
104,104.25,93.31,0
106,104.29,93.44,0
106,104.32,93.57,0
106,104.36,93.69,0
104,104.35,93.79,0
105,104.36,93.91,0
104,104.35,94.01,0
106,104.39,94.13,0
104,104.38,94.23,0
105,104.39,94.33,0
104,104.38,94.43,0
106,104.42,94.55,0
106,104.45,94.66,0
106,104.48,94.77,0
106,104.51,94.89,0
106,104.54,95.00,0
106,104.57,95.11,0
107,104.62,95.23,0
106,104.65,95.33,0
108,104.71,95.46,0
106,104.74,95.57,0
108,104.80,95.69,0
106,104.83,95.79,0
105,104.83,95.89,0
106,104.85,95.99,0
108,104.92,96.11,0
106,104.94,96.21,0
108,105.00,96.32,0
105,105.00,96.41,0
107,105.04,96.52,0
108,105.10,96.63,0
105,105.10,96.71,0
107,105.14,96.82,0
109,105.21,96.94,0
108,105.27,97.05,0
110,105.36,97.18,0
107,105.40,97.28,0
108,105.45,97.38,0
108,105.50,97.49,0
108,105.55,97.60,0
108,105.60,97.70,0
110,105.69,97.82,0
108,105.73,97.92,0
107,105.76,98.02,0
107,105.78,98.11,0
107,105.81,98.19,0
106,105.81,98.27,0
106,105.81,98.35,0
108,105.86,98.45,0
110,105.94,98.56,0
106,105.94,98.64,0
108,105.98,98.73,0
108,106.02,98.82,0
107,106.04,98.90,0
108,106.08,99.00,0
109,106.14,99.10,0
108,106.18,99.18,0
108,106.21,99.27,0
108,106.25,99.36,0
108,106.28,99.45,0
108,106.32,99.53,0
108,106.35,99.62,0
108,106.39,99.70,0
108,106.42,99.78,0
110,106.49,99.89,0
110,106.56,99.99,0
110,106.63,100.09,0
111,106.72,100.20,0
111,106.80,100.30,0
111,106.89,100.41,0
111,106.97,100.52,0
109,107.01,100.60,0
110,107.07,100.70,0
110,107.13,100.79,0
110,107.18,100.88,0
110,107.24,100.97,0
110,107.30,101.06,0
109,107.33,101.14,0
111,107.40,101.24,0
111,107.48,101.34,0
110,107.53,101.42,0
110,107.58,101.51,0
110,107.62,101.59,0
111,107.69,101.69,0
111,107.76,101.78,0
111,107.82,101.87,0
111,107.89,101.97,0
111,107.95,102.06,0
111,108.01,102.15,0
111,108.07,102.23,0
111,108.13,102.32,0
112,108.21,102.42,0
111,108.26,102.50,0
113,108.36,102.61,0
113,108.45,102.71,0
113,108.54,102.82,0
113,108.63,102.92,0
114,108.74,103.03,0
113,108.82,103.13,0
113,108.91,103.23,0
113,108.99,103.32,0
113,109.07,103.42,0
114,109.17,103.53,0
113,109.24,103.62,0
115,109.36,103.74,0
113,109.43,103.83,0
114,109.52,103.93,0
113,109.59,104.02,0
114,109.68,104.12,0
113,109.75,104.21,0
114,109.83,104.31,0
113,109.89,104.39,0
114,109.98,104.49,0
114,110.06,104.59,0
113,110.12,104.67,0
114,110.19,104.76,0
115,110.29,104.87,0
115,110.38,104.97,0
114,110.46,105.06,0
116,110.57,105.17,0
115,110.66,105.26,0
116,110.76,105.37,0
113,110.81,105.45,0
116,110.91,105.55,0
117,111.03,105.67,0
116,111.13,105.77,0
116,111.23,105.87,0
117,111.35,105.99,0
116,111.44,106.09,0
116,111.53,106.18,0
117,111.64,106.29,0
115,111.71,106.38,0
116,111.79,106.48,0
116,111.88,106.57,0
116,111.96,106.67,0
115,112.02,106.75,0
116,112.10,106.84,0
116,112.18,106.93,0
115,112.23,107.01,0
117,112.33,107.11,0
117,112.42,107.21,0
117,112.51,107.31,0
116,112.58,107.40,0
117,112.67,107.49,0
119,112.80,107.61,0
117,112.88,107.70,0
118,112.99,107.81,0
119,113.11,107.92,0
119,113.22,108.03,0
119,113.34,108.14,0
119,113.45,108.25,0
121,113.60,108.37,0
121,113.75,108.50,0
123,113.94,108.65,0
123,114.12,108.79,0
