Teste de posicionamento 3(EMG tendao-inervacao (Vermelho A, Verde C) + Ref no pulso) - 19/10/2024 - teste9 - 5 contrações
long frequencia = 1000;                 //frequência de aquisição do sinal, neste caso, 1000 sinais por segundo
float fator1 = 0.02, fator2 = 0.01;
float incerteza = 0.13;
float pico_basal = 130; // Mínimo para ser considerado um pico de contração
int filtro_horizontal=200000; //intervalo de 200ms valores não pode ter mais de 1 contração

Biceps_D,mediaMovel_1,mediaMovel_2,Contracao
102,2.04,1.02,0
102,4.04,2.03,0
102,6.00,3.03,0
101,7.90,4.01,0
102,9.78,4.99,0
101,11.60,5.95,0
101,13.39,6.90,0
102,15.16,7.85,0
102,16.90,8.79,0
102,18.60,9.72,0
102,20.27,10.65,0
102,21.91,11.56,0
102,23.51,12.46,0
103,25.10,13.37,0
101,26.62,14.25,0
101,28.10,15.11,0
101,29.56,15.97,0
101,30.99,16.82,0
101,32.39,17.67,0
101,33.76,18.50,0
101,35.11,19.32,0
101,36.43,20.14,0
101,37.72,20.95,0
103,39.02,21.77,0
104,40.32,22.59,0
101,41.54,23.38,0
101,42.72,24.15,0
101,43.89,24.92,0
101,45.03,25.68,0
101,46.15,26.43,0
100,47.23,27.17,0
101,48.30,27.91,0
100,49.34,28.63,0
101,50.37,29.35,0
101,51.38,30.07,0
101,52.38,30.78,0
101,53.35,31.48,0
103,54.34,32.20,0
102,55.29,32.89,0
101,56.21,33.58,0
100,57.08,34.24,0
99,57.92,34.89,0
99,58.74,35.53,0
99,59.55,36.16,0
100,60.36,36.80,0
101,61.17,37.44,0
100,61.95,38.07,0
100,62.71,38.69,0
100,63.46,39.30,0
101,64.21,39.92,0
99,64.90,40.51,0
101,65.62,41.11,0
100,66.31,41.70,0
100,66.99,42.29,0
100,67.65,42.86,0
100,68.29,43.43,0
100,68.93,44.00,0
99,69.53,44.55,0
100,70.14,45.10,0
99,70.71,45.64,0
100,71.30,46.19,0
98,71.83,46.71,0
100,72.40,47.24,0
99,72.93,47.76,0
100,73.47,48.28,0
100,74.00,48.80,0
100,74.52,49.31,0
99,75.01,49.80,0
100,75.51,50.31,0
98,75.96,50.78,0
99,76.42,51.27,0
100,76.89,51.75,0
99,77.34,52.23,0
97,77.73,52.67,0
99,78.15,53.14,0
98,78.55,53.58,0
100,78.98,54.05,0
100,79.40,54.51,0
100,79.81,54.96,0
99,80.20,55.40,0
99,80.57,55.84,0
99,80.94,56.27,0
98,81.28,56.69,0
100,81.66,57.12,0
99,82.00,57.54,0
100,82.36,57.97,0
99,82.70,58.38,0
99,83.02,58.78,0
98,83.32,59.17,0
98,83.62,59.56,0
98,83.90,59.95,0
100,84.22,60.35,0
99,84.52,60.73,0
99,84.81,61.12,0
98,85.07,61.49,0
98,85.33,61.85,0
97,85.57,62.20,0
98,85.81,62.56,0
98,86.06,62.91,0
98,86.30,63.27,0
98,86.53,63.61,0
98,86.76,63.96,0
97,86.97,64.29,0
98,87.19,64.62,0
98,87.40,64.96,0
97,87.59,65.28,0
98,87.80,65.61,0
98,88.01,65.93,0
98,88.21,66.25,0
100,88.44,66.59,0
99,88.65,66.91,0
97,88.82,67.21,0
97,88.98,67.51,0
98,89.16,67.82,0
98,89.34,68.12,0
99,89.53,68.43,0
98,89.70,68.72,0
97,89.85,69.00,0
98,90.01,69.29,0
98,90.17,69.58,0
97,90.31,69.86,0
98,90.46,70.14,0
97,90.59,70.41,0
97,90.72,70.67,0
97,90.85,70.93,0
98,90.99,71.21,0
97,91.11,71.46,0
95,91.19,71.70,0
97,91.30,71.95,0
98,91.44,72.21,0
97,91.55,72.46,0
99,91.70,72.73,0
96,91.78,72.96,0
96,91.87,73.19,0
97,91.97,73.43,0
97,92.07,73.66,0
97,92.17,73.90,0
96,92.25,74.12,0
97,92.34,74.35,0
97,92.44,74.57,0
96,92.51,74.79,0
96,92.58,75.00,0
97,92.66,75.22,0
96,92.73,75.43,0
96,92.80,75.63,0
97,92.88,75.85,0
98,92.98,76.07,0
96,93.04,76.27,0
96,93.10,76.46,0
96,93.16,76.66,0
97,93.24,76.86,0
97,93.31,77.06,0
96,93.37,77.25,0
96,93.42,77.44,0
97,93.49,77.64,0
96,93.54,77.82,0
96,93.59,78.00,0
96,93.64,78.18,0
97,93.71,78.37,0
96,93.75,78.55,0
96,93.80,78.72,0
96,93.84,78.89,0
97,93.90,79.08,0
96,93.95,79.24,0
96,93.99,79.41,0
96,94.03,79.58,0
96,94.07,79.74,0
96,94.11,79.90,0
96,94.14,80.07,0
96,94.18,80.22,0
95,94.20,80.37,0
96,94.23,80.53,0
96,94.27,80.68,0
96,94.30,80.84,0
95,94.32,80.98,0
96,94.35,81.13,0
96,94.38,81.28,0
96,94.42,81.42,0
95,94.43,81.56,0
96,94.46,81.70,0
97,94.51,81.86,0
95,94.52,81.99,0
95,94.53,82.12,0
96,94.56,82.26,0
97,94.61,82.41,0
95,94.62,82.53,0
96,94.64,82.67,0
96,94.67,82.80,0
96,94.70,82.93,0
96,94.72,83.06,0
96,94.75,83.19,0
96,94.77,83.32,0
96,94.80,83.45,0
96,94.82,83.57,0
97,94.87,83.71,0
96,94.89,83.83,0
97,94.93,83.96,0
95,94.93,84.07,0
96,94.95,84.19,0
97,94.99,84.32,0
96,95.01,84.44,0
96,95.03,84.55,0
96,95.05,84.67,0
97,95.09,84.79,0
96,95.11,84.90,0
95,95.11,85.00,0
96,95.13,85.11,0
97,95.16,85.23,0
95,95.16,85.33,0
96,95.18,85.44,0
97,95.21,85.55,0
95,95.21,85.65,0
95,95.20,85.74,0
94,95.18,85.82,0
95,95.18,85.91,0
95,95.17,86.00,0
95,95.17,86.09,0
95,95.17,86.18,0
94,95.14,86.26,0
95,95.14,86.35,0
96,95.16,86.45,0
96,95.17,86.54,0
96,95.19,86.64,0
95,95.19,86.72,0
95,95.18,86.80,0
95,95.18,86.88,0
94,95.16,86.96,0
95,95.15,87.04,0
95,95.15,87.12,0
94,95.13,87.18,0
95,95.12,87.26,0
95,95.12,87.34,0
94,95.10,87.41,0
94,95.08,87.47,0
95,95.08,87.55,0
94,95.05,87.61,0
94,95.03,87.68,0
94,95.01,87.74,0
95,95.01,87.81,0
95,95.01,87.88,0
94,94.99,87.94,0
94,94.97,88.01,0
94,94.95,88.07,0
95,94.95,88.13,0
96,94.97,88.21,0
94,94.96,88.27,0
96,94.98,88.35,0
94,94.96,88.40,0
94,94.94,88.46,0
94,94.92,88.52,0
95,94.92,88.58,0
