Teste de posicionamento 3(EMG tendao-inervacao (Vermelho A, Verde C) + Ref no pulso) - 16/09/2024 - teste4 - 5 contrações
long frequencia = 1000;                 //frequência de aquisição do sinal, neste caso, 1000 sinais por segundo
float fator1 = 0.02, fator2 = 0.01;
float incerteza = 0.13;
float pico_basal = 130; // Mínimo para ser considerado um pico de contração
int filtro_horizontal=200000; //intervalo de 200ms valores não pode ter mais de 1 contração

Biceps_D,mediaMovel_1,mediaMovel_2,Contracao
100,2.00,1.00,0
101,3.98,2.00,0
100,5.90,2.98,0
98,7.74,3.93,0
100,9.59,4.89,0
100,11.40,5.84,0
104,13.25,6.82,0
100,14.98,7.76,0
99,16.66,8.67,0
98,18.29,9.56,0
98,19.88,10.45,0
98,21.45,11.32,0
100,23.02,12.21,0
101,24.58,13.10,0
103,26.15,13.99,0
99,27.60,14.84,0
101,29.07,15.71,0
100,30.49,16.55,0
99,31.86,17.37,0
99,33.20,18.19,0
98,34.50,18.99,0
100,35.81,19.80,0
99,37.07,20.59,0
101,38.35,21.39,0
99,39.56,22.17,0
98,40.73,22.93,0
99,41.90,23.69,0
98,43.02,24.43,0
100,44.16,25.19,0
100,45.28,25.94,0
98,46.33,26.66,0
97,47.34,27.36,0
99,48.38,28.08,0
99,49.39,28.79,0
100,50.40,29.50,0
99,51.37,30.19,0
97,52.29,30.86,0
97,53.18,31.52,0
99,54.10,32.20,0
100,55.02,32.88,0
99,55.89,33.54,0
98,56.74,34.18,0
98,57.56,34.82,0
99,58.39,35.46,0
100,59.22,36.11,0
100,60.04,36.75,0
97,60.78,37.35,0
99,61.54,37.96,0
98,62.27,38.57,0
98,62.99,39.16,0
98,63.69,39.75,0
100,64.41,40.35,0
99,65.10,40.94,0
97,65.74,41.50,0
99,66.41,42.07,0
100,67.08,42.65,0
98,67.70,43.21,0
99,68.32,43.76,0
98,68.92,44.31,0
100,69.54,44.86,0
98,70.11,45.39,0
98,70.67,45.92,0
98,71.21,46.44,0
98,71.75,46.96,0
96,72.23,47.45,0
98,72.75,47.95,0
100,73.29,48.47,0
98,73.79,48.97,0
100,74.31,49.48,0
99,74.81,49.97,0
97,75.25,50.44,0
100,75.74,50.94,0
97,76.17,51.40,0
98,76.61,51.87,0
98,77.03,52.33,0
99,77.47,52.79,0
100,77.92,53.27,0
100,78.37,53.73,0
