Teste de posicionamento 3(EMG tendao-inervacao (Vermelho A, Verde C) + Ref no pulso) - 19/10/2024 - teste10 - 5 contrações
long frequencia = 1000;                 //frequência de aquisição do sinal, neste caso, 1000 sinais por segundo
float fator1 = 0.02, fator2 = 0.01;
float incerteza = 0.13;
float pico_basal = 130; // Mínimo para ser considerado um pico de contração
int filtro_horizontal=200000; //intervalo de 200ms valores não pode ter mais de 1 contração

Biceps_D,mediaMovel_1,mediaMovel_2,Contracao
96,1.92,0.96,0
97,3.82,1.92,0
96,5.67,2.86,0
96,7.47,3.79,0
96,9.24,4.71,0
95,10.96,5.62,0
96,12.66,6.52,0
95,14.31,7.41,0
95,15.92,8.28,0
96,17.52,9.16,0
97,19.11,10.04,0
96,20.65,10.90,0
95,22.14,11.74,0
94,23.57,12.56,0
96,25.02,13.40,0
96,26.44,14.22,0
96,27.83,15.04,0
95,29.18,15.84,0
96,30.51,16.64,0
96,31.82,17.43,0
95,33.09,18.21,0
96,34.34,18.99,0
95,35.56,19.75,0
95,36.75,20.50,0
96,37.93,21.26,0
95,39.07,21.99,0
96,40.21,22.73,0
95,41.31,23.46,0
95,42.38,24.17,0
96,43.45,24.89,0
96,44.50,25.60,0
96,45.53,26.30,0
95,46.52,26.99,0
95,47.49,27.67,0
94,48.42,28.33,0
95,49.35,29.00,0
95,50.27,29.66,0
97,51.20,30.33,0
95,52.08,30.98,0
95,52.94,31.62,0
95,53.78,32.26,0
95,54.60,32.88,0
96,55.43,33.51,0
95,56.22,34.13,0
96,57.02,34.75,0
95,57.78,35.35,0
95,58.52,35.95,0
94,59.23,36.53,0
94,59.93,37.10,0
95,60.63,37.68,0
94,61.29,38.24,0
95,61.97,38.81,0
94,62.61,39.36,0
95,63.26,39.92,0
94,63.87,40.46,0
94,64.47,41.00,0
95,65.09,41.54,0
95,65.68,42.07,0
94,66.25,42.59,0
94,66.80,43.10,0
94,67.35,43.61,0
94,67.88,44.12,0
94,68.40,44.62,0
94,68.92,45.11,0
95,69.44,45.61,0
95,69.95,46.10,0
94,70.43,46.58,0
94,70.90,47.06,0
94,71.36,47.52,0
94,71.82,47.99,0
95,72.28,48.46,0
94,72.71,48.92,0
95,73.16,49.38,0
94,73.58,49.82,0
94,73.99,50.26,0
94,74.39,50.70,0
94,74.78,51.13,0
94,75.16,51.56,0
95,75.56,52.00,0
94,75.93,52.42,0
95,76.31,52.84,0
94,76.66,53.25,0
94,77.01,53.66,0
94,77.35,54.07,0
94,77.68,54.46,0
94,78.01,54.86,0
94,78.33,55.25,0
94,78.64,55.64,0
95,78.97,56.03,0
94,79.27,56.41,0
94,79.56,56.79,0
94,79.85,57.16,0
94,80.14,57.53,0
94,80.41,57.89,0
94,80.69,58.25,0
94,80.95,58.61,0
93,81.19,58.96,0
94,81.45,59.31,0
94,81.70,59.65,0
94,81.95,60.00,0
94,82.19,60.34,0
94,82.42,60.67,0
96,82.69,61.03,0
94,82.92,61.36,0
94,83.14,61.68,0
94,83.36,62.01,0
94,83.57,62.33,0
94,83.78,62.64,0
94,83.99,62.96,0
94,84.19,63.27,0
94,84.38,63.57,0
94,84.57,63.88,0
91,84.70,64.15,0
96,84.93,64.47,0
93,85.09,64.75,0
94,85.27,65.05,0
94,85.44,65.34,0
94,85.61,65.62,0
94,85.78,65.91,0
93,85.93,66.18,0
93,86.07,66.45,0
95,86.25,66.73,0
94,86.40,67.00,0
94,86.55,67.27,0
94,86.70,67.54,0
94,86.85,67.81,0
95,87.01,68.08,0
94,87.15,68.34,0
91,87.23,68.56,0
93,87.34,68.81,0
94,87.48,69.06,0
93,87.59,69.30,0
93,87.70,69.54,0
93,87.80,69.77,0
94,87.93,70.01,0
94,88.05,70.25,0
95,88.19,70.50,0
93,88.28,70.72,0
94,88.40,70.96,0
94,88.51,71.19,0
92,88.58,71.40,0
93,88.67,71.61,0
94,88.77,71.84,0
93,88.86,72.05,0
93,88.94,72.26,0
93,89.02,72.46,0
94,89.12,72.68,0
92,89.18,72.87,0
94,89.28,73.08,0
93,89.35,73.28,0
92,89.40,73.47,0
92,89.45,73.66,0
92,89.51,73.84,0
92,89.56,74.02,0
92,89.60,74.20,0
92,89.65,74.38,0
93,89.72,74.57,0
92,89.77,74.74,0
94,89.85,74.93,0
92,89.89,75.10,0
93,89.95,75.28,0
93,90.02,75.46,0
92,90.06,75.62,0
92,90.09,75.79,0
92,90.13,75.95,0
92,90.17,76.11,0
92,90.21,76.27,0
92,90.24,76.43,0
92,90.28,76.58,0
92,90.31,76.74,0
92,90.35,76.89,0
92,90.38,77.04,0
93,90.43,77.20,0
92,90.46,77.35,0
92,90.49,77.49,0
93,90.54,77.65,0
92,90.57,77.79,0
91,90.58,77.93,0
92,90.61,78.07,0
92,90.64,78.21,0
93,90.68,78.35,0
92,90.71,78.49,0
92,90.74,78.62,0
92,90.76,78.76,0
92,90.79,78.89,0
91,90.79,79.01,0
90,90.78,79.12,0
92,90.80,79.25,0
93,90.84,79.39,0
93,90.89,79.52,0
93,90.93,79.66,0
92,90.95,79.78,0
91,90.95,79.89,0
94,91.01,80.04,0
91,91.01,80.15,0
92,91.03,80.26,0
93,91.07,80.39,0
92,91.09,80.51,0
92,91.11,80.62,0
92,91.13,80.74,0
93,91.16,80.86,0
94,91.22,80.99,0
93,91.26,81.11,0
93,91.29,81.23,0
93,91.32,81.35,0
95,91.40,81.48,0
93,91.43,81.60,0
93,91.46,81.71,0
93,91.49,81.83,0
94,91.54,81.95,0
94,91.59,82.07,0
94,91.64,82.19,0
94,91.69,82.31,0
93,91.71,82.41,0
94,91.76,82.53,0
94,91.80,82.64,0
96,91.89,82.78,0
94,91.93,82.89,0
94,91.97,83.00,0
96,92.05,83.13,0
97,92.15,83.27,0
96,92.23,83.40,0
96,92.30,83.52,0
95,92.36,83.64,0
96,92.43,83.76,0
97,92.52,83.89,0
97,92.61,84.02,0
101,92.78,84.19,0
97,92.86,84.32,0
97,92.95,84.45,0
97,93.03,84.57,0
100,93.17,84.73,0
98,93.26,84.86,0
97,93.34,84.98,0
97,93.41,85.10,0
98,93.50,85.23,0
96,93.55,85.34,0
97,93.62,85.46,0
96,93.67,85.56,0
97,93.74,85.68,0
96,93.78,85.78,0
98,93.87,85.90,0
97,93.93,86.01,0
97,93.99,86.12,0
100,94.11,86.26,0
98,94.19,86.38,0
98,94.26,86.49,0
97,94.32,86.60,0
97,94.37,86.70,0
98,94.45,86.82,0
96,94.48,86.91,0
96,94.51,87.00,0
97,94.56,87.10,0
97,94.61,87.20,0
98,94.67,87.31,0
97,94.72,87.40,0
97,94.77,87.50,0
98,94.83,87.60,0
98,94.89,87.71,0
98,94.96,87.81,0
98,95.02,87.91,0
98,95.08,88.01,0
98,95.13,88.11,0
100,95.23,88.23,0
102,95.37,88.37,0
101,95.48,88.50,0
103,95.63,88.64,0
104,95.80,88.80,0
103,95.94,88.94,0
105,96.12,89.10,0
104,96.28,89.25,0
103,96.41,89.38,0
104,96.57,89.53,0
104,96.72,89.68,0
105,96.88,89.83,0
105,97.04,89.98,0
106,97.22,90.14,0
103,97.34,90.27,0
104,97.47,90.41,0
103,97.58,90.53,0
103,97.69,90.66,0
103,97.80,90.78,0
104,97.92,90.91,0
104,98.04,91.04,0
105,98.18,91.18,0
104,98.30,91.31,0
103,98.39,91.43,0
109,98.60,91.60,0
104,98.71,91.73,0
104,98.82,91.85,0
105,98.94,91.98,0
104,99.04,92.10,0
103,99.12,92.21,0
103,99.20,92.32,0
103,99.28,92.43,0
104,99.37,92.54,0
104,99.46,92.66,0
103,99.53,92.76,0
103,99.60,92.86,0
103,99.67,92.96,0
102,99.72,93.05,0
102,99.76,93.14,0
103,99.83,93.24,0
103,99.89,93.34,0
103,99.95,93.44,0
102,99.99,93.52,0
104,100.07,93.63,0
103,100.13,93.72,0
103,100.19,93.81,0
102,100.23,93.89,0
103,100.28,93.99,0
102,100.32,94.07,0
101,100.33,94.14,0
102,100.36,94.21,0
103,100.42,94.30,0
104,100.49,94.40,0
102,100.52,94.47,0
102,100.55,94.55,0
102,100.58,94.62,0
102,100.60,94.70,0
102,100.63,94.77,0
102,100.66,94.84,0
102,100.69,94.92,0
102,100.71,94.99,0
104,100.78,95.08,0
104,100.84,95.17,0
104,100.91,95.25,0
104,100.97,95.34,0
104,101.03,95.43,0
103,101.07,95.50,0
104,101.13,95.59,0
104,101.18,95.67,0
103,101.22,95.75,0
104,101.28,95.83,0
105,101.35,95.92,0
104,101.40,96.00,0
104,101.46,96.08,0
104,101.51,96.16,0
105,101.58,96.25,0
106,101.67,96.35,0
105,101.73,96.43,0
104,101.78,96.51,0
105,101.84,96.59,0
104,101.88,96.67,0
105,101.95,96.75,0
106,102.03,96.84,0
106,102.11,96.93,0
105,102.17,97.02,0
105,102.22,97.10,0
106,102.30,97.18,0
106,102.37,97.27,0
105,102.42,97.35,0
107,102.52,97.45,0
106,102.59,97.53,0
105,102.63,97.61,0
106,102.70,97.69,0
105,102.75,97.76,0
106,102.81,97.85,0
106,102.88,97.93,0
108,102.98,98.03,0
106,103.04,98.11,0
106,103.10,98.19,0
107,103.18,98.27,0
108,103.27,98.37,0
107,103.35,98.46,0
108,103.44,98.55,0
107,103.51,98.64,0
109,103.62,98.74,0
108,103.71,98.83,0
108,103.79,98.93,0
108,103.88,99.02,0
108,103.96,99.11,0
108,104.04,99.20,0
108,104.12,99.28,0
107,104.18,99.36,0
108,104.26,99.45,0
107,104.31,99.52,0
108,104.38,99.61,0
106,104.42,99.67,0
106,104.45,99.73,0
106,104.48,99.80,0
106,104.51,99.86,0
108,104.58,99.94,0
108,104.65,100.02,0
109,104.73,100.11,0
109,104.82,100.20,0
107,104.86,100.27,0
110,104.97,100.37,0
110,105.07,100.46,0
109,105.15,100.55,0
109,105.22,100.63,0
109,105.30,100.72,0
109,105.37,100.80,0
109,105.44,100.88,0
109,105.52,100.96,0
109,105.59,101.04,0
109,105.65,101.12,0
109,105.72,101.20,0
110,105.81,101.29,0
109,105.87,101.37,0
109,105.93,101.44,0
109,105.99,101.52,0
111,106.09,101.61,0
111,106.19,101.71,0
111,106.29,101.80,0
111,106.38,101.89,0
110,106.46,101.97,0
111,106.55,102.06,0
110,106.62,102.14,0
111,106.70,102.23,0
111,106.79,102.32,0
111,106.87,102.40,0
111,106.96,102.49,0
111,107.04,102.58,0
112,107.14,102.67,0
111,107.21,102.75,0
112,107.31,102.85,0
111,107.38,102.93,0
111,107.45,103.01,0
112,107.55,103.10,0
112,107.63,103.19,0
111,107.70,103.27,0
111,107.77,103.34,0
113,107.87,103.44,0
113,107.98,103.53,0
114,108.10,103.64,0
115,108.23,103.75,0
113,108.33,103.85,0
113,108.42,103.94,0
113,108.51,104.03,0
113,108.60,104.12,0
113,108.69,104.21,0
113,108.78,104.29,0
113,108.86,104.38,0
113,108.95,104.47,0
114,109.05,104.56,0
115,109.17,104.67,0
113,109.24,104.75,0
116,109.38,104.86,0
116,109.51,104.97,0
115,109.62,105.07,0
116,109.75,105.18,0
115,109.85,105.28,0
115,109.96,105.38,0
115,110.06,105.48,0
115,110.15,105.57,0
115,110.25,105.66,0
116,110.37,105.77,0
115,110.46,105.86,0
115,110.55,105.95,0
114,110.62,106.03,0
114,110.69,106.11,0
115,110.77,106.20,0
116,110.88,106.30,0
115,110.96,106.39,0
116,111.06,106.48,0
116,111.16,106.58,0
117,111.28,106.68,0
115,111.35,106.76,0
117,111.46,106.87,0
115,111.53,106.95,0
116,111.62,107.04,0
116,111.71,107.13,0
116,111.80,107.22,0
118,111.92,107.33,0
117,112.02,107.42,0
117,112.12,107.52,0
119,112.26,107.63,0
120,112.41,107.76,0
120,112.57,107.88,0
121,112.74,108.01,0
123,112.94,108.16,0
121,113.10,108.29,0
121,113.26,108.42,0
121,113.41,108.54,0
123,113.61,108.69,0
121,113.75,108.81,0
121,113.90,108.93,0
121,114.04,109.05,0
121,114.18,109.17,0
121,114.32,109.29,0
121,114.45,109.41,0
121,114.58,109.52,0
123,114.75,109.66,0
121,114.87,109.77,0
121,115.00,109.88,0
122,115.14,110.00,0
124,115.31,110.14,0
123,115.47,110.27,0
125,115.66,110.42,0
123,115.81,110.55,0
124,115.97,110.68,0
125,116.15,110.82,0
123,116.29,110.95,0
124,116.44,111.08,0
123,116.57,111.19,0
125,116.74,111.33,0
125,116.91,111.47,0
124,117.05,111.59,0
125,117.21,111.73,0
127,117.40,111.88,0
127,117.60,112.03,0
127,117.78,112.18,0
127,117.97,112.33,0
128,118.17,112.49,0
131,118.42,112.67,0
131,118.68,112.86,0
129,118.88,113.02,0
130,119.11,113.19,0
131,119.34,113.37,0
132,119.60,113.55,0
133,119.86,113.75,0
132,120.11,113.93,0
133,120.36,114.12,0
132,120.60,114.30,0
132,120.83,114.48,0
133,121.07,114.66,0
133,121.31,114.84,0
133,121.54,115.03,0
133,121.77,115.21,0
134,122.02,115.39,0
134,122.25,115.58,0
134,122.49,115.76,0
135,122.74,115.96,0
131,122.91,116.11,0
135,123.15,116.29,0
133,123.34,116.46,0
134,123.56,116.64,0
133,123.75,116.80,0
135,123.97,116.98,0
135,124.19,117.16,0
134,124.39,117.33,0
135,124.60,117.51,0
135,124.81,117.68,0
133,124.97,117.84,0
133,125.13,117.99,0
136,125.35,118.17,0
135,125.54,118.34,0
135,125.73,118.50,0
135,125.92,118.67,0
136,126.12,118.84,0
135,126.30,119.00,0
136,126.49,119.17,0
135,126.66,119.33,0
135,126.83,119.49,0
137,127.03,119.66,0
136,127.21,119.83,0
137,127.41,120.00,0
137,127.60,120.17,0
140,127.85,120.37,0
137,128.03,120.53,0
141,128.29,120.74,0
143,128.58,120.96,0
143,128.87,121.18,0
144,129.17,121.41,0
145,129.49,121.64,0
145,129.80,121.88,0
149,130.18,122.15,0
145,130.48,122.38,0
147,130.81,122.62,0
145,131.10,122.85,0
146,131.39,123.08,0
146,131.69,123.31,0
146,131.97,123.54,0
145,132.23,123.75,0
147,132.53,123.98,0
145,132.78,124.19,0
147,133.06,124.42,0
149,133.38,124.67,0
148,133.67,124.90,0
149,133.98,125.14,0
147,134.24,125.36,0
149,134.53,125.60,0
151,134.86,125.85,0
153,135.23,126.12,0
151,135.54,126.37,0
151,135.85,126.62,0
150,136.13,126.85,0
151,136.43,127.09,0
149,136.68,127.31,0
150,136.95,127.54,0
149,137.19,127.75,0
151,137.47,127.99,0
151,137.74,128.22,0
150,137.98,128.43,0
151,138.24,128.66,0
152,138.52,128.89,0
152,138.79,129.12,0
151,139.03,129.34,0
152,139.29,129.57,0
151,139.53,129.78,0
152,139.78,130.01,0
151,140.00,130.21,0
153,140.26,130.44,0
152,140.49,130.66,0
154,140.76,130.89,0
152,140.99,131.10,0
153,141.23,131.32,0
152,141.44,131.53,0
153,141.68,131.74,0
152,141.88,131.95,0
154,142.12,132.17,0
