Teste de posicionamento 3(EMG tendao-inervacao (Vermelho A, Verde C) + Ref no pulso) - 16/04/2024 - teste1 - 5 contrações
long frequencia = 1000;                 //frequência de aquisição do sinal, neste caso, 1000 sinais por segundo
float fator1 = 0.02, fator2 = 0.01;
float incerteza = 0.13;
float pico_basal = 130; // Mínimo para ser considerado um pico de contração
int filtro_horizontal=200000; //intervalo de 200ms valores não pode ter mais de 1 contração

Biceps_D,mediaMovel_1,mediaMovel_2,Contracao
136,2.72,1.36,0
135,5.37,2.70,0
138,8.02,4.05,0
138,10.62,5.39,0
135,13.11,6.69,0
135,15.54,7.97,0
136,17.95,9.25,0
137,20.33,10.53,0
138,22.69,11.80,0
137,24.97,13.05,0
136,27.19,14.28,0
137,29.39,15.51,0
136,31.52,16.71,0
135,33.59,17.90,0
136,35.64,19.08,0
135,37.63,20.24,0
138,39.63,21.42,0
135,41.54,22.55,0
135,43.41,23.68,0
137,45.28,24.81,0
136,47.10,25.92,0
137,48.90,27.03,0
136,50.64,28.12,0
136,52.34,29.20,0
137,54.04,30.28,0
136,55.68,31.34,0
135,57.26,32.37,0
136,58.84,33.41,0
136,60.38,34.43,0
136,61.89,35.45,0
136,63.38,36.46,0
138,64.87,37.47,0
137,66.31,38.47,0
137,67.72,39.45,0
136,69.09,40.42,0
136,70.43,41.37,0
136,71.74,42.32,0
140,73.11,43.30,0
135,74.34,44.21,0
137,75.60,45.14,0
136,76.80,46.05,0
136,77.99,46.95,0
136,79.15,47.84,0
136,80.29,48.72,0
136,81.40,49.59,0
136,82.49,50.46,0
137,83.58,51.32,0
137,84.65,52.18,0
137,85.70,53.03,0
136,86.70,53.86,0
137,87.71,54.69,0
136,88.67,55.50,0
136,89.62,56.31,0
136,90.55,57.10,0
136,91.46,57.89,0
136,92.35,58.67,0
134,93.18,59.43,0
136,94.04,60.19,0
135,94.86,60.94,0
137,95.70,61.70,0
136,96.51,62.44,0
137,97.32,63.19,0
136,98.09,63.92,0
136,98.85,64.64,0
137,99.61,65.36,0
135,100.32,66.06,0
135,101.01,66.75,0
138,101.75,67.46,0
135,102.42,68.14,0
135,103.07,68.81,0
136,103.73,69.48,0
136,104.37,70.14,0
138,105.05,70.82,0
137,105.68,71.48,0
138,106.33,72.15,0
137,106.94,72.80,0
135,107.51,73.42,0
136,108.08,74.04,0
134,108.59,74.64,0
135,109.12,75.25,0
136,109.66,75.85,0
137,110.21,76.47,0
136,110.72,77.06,0
136,111.23,77.65,0
136,111.72,78.23,0
135,112.19,78.80,0
135,112.64,79.36,0
137,113.13,79.94,0
138,113.63,80.52,0
135,114.06,81.07,0
136,114.50,81.62,0
135,114.91,82.15,0
135,115.31,82.68,0
137,115.74,83.22,0
134,116.11,83.73,0
135,116.48,84.24,0
140,116.95,84.80,0
135,117.32,85.30,0
134,117.65,85.79,0
135,118.00,86.28,0
136,118.36,86.78,0
136,118.71,87.27,0
136,119.06,87.76,0
135,119.37,88.23,0
136,119.71,88.71,0
135,120.01,89.17,0
134,120.29,89.62,0
135,120.59,90.07,0
136,120.89,90.53,0
136,121.20,90.99,0
