Teste de posicionamento 3(EMG tendao-inervacao (Vermelho A, Verde C) + Ref no pulso) - 19/10/2024 - teste8 - 5 contrações
long frequencia = 1000;                 //frequência de aquisição do sinal, neste caso, 1000 sinais por segundo
float fator1 = 0.02, fator2 = 0.01;
float incerteza = 0.13;
float pico_basal = 130; // Mínimo para ser considerado um pico de contração
int filtro_horizontal=200000; //intervalo de 200ms valores não pode ter mais de 1 contração

Biceps_D,mediaMovel_1,mediaMovel_2,Contracao
132,2.64,1.32,0
131,5.21,2.62,0
131,7.72,3.90,0
132,10.21,5.18,0
133,12.66,6.46,0
132,15.05,7.72,0
131,17.37,8.95,0
131,19.64,10.17,0
130,21.85,11.37,0
131,24.03,12.56,0
131,26.17,13.75,0
132,28.29,14.93,0
131,30.34,16.09,0
131,32.36,17.24,0
131,34.33,18.38,0
131,36.26,19.50,0
132,38.18,20.63,0
131,40.03,21.73,0
131,41.85,22.83,0
131,43.64,23.91,0
131,45.38,24.98,0
132,47.12,26.05,0
132,48.81,27.11,0
131,50.46,28.15,0
131,52.07,29.17,0
131,53.65,30.19,0
132,55.21,31.21,0
132,56.75,32.22,0
132,58.25,33.22,0
131,59.71,34.19,0
132,61.15,35.17,0
132,62.57,36.14,0
131,63.94,37.09,0
132,65.30,38.04,0
131,66.62,38.97,0
131,67.90,39.89,0
132,69.19,40.81,0
133,70.46,41.73,0
131,71.67,42.62,0
133,72.90,43.53,0
132,74.08,44.41,0
131,75.22,45.28,0
132,76.35,46.15,0
131,77.45,46.99,0
131,78.52,47.83,0
131,79.57,48.67,0
131,80.60,49.49,0
131,81.61,50.30,0
131,82.59,51.11,0
131,83.56,51.91,0
130,84.49,52.69,0
131,85.42,53.47,0
130,86.31,54.24,0
132,87.23,55.02,0
132,88.12,55.79,0
131,88.98,56.54,0
131,89.82,57.28,0
131,90.64,58.02,0
131,91.45,58.75,0
131,92.24,59.47,0
131,93.02,60.19,0
132,93.80,60.91,0
131,94.54,61.61,0
133,95.31,62.32,0
132,96.04,63.02,0
131,96.74,63.70,0
131,97.43,64.37,0
131,98.10,65.04,0
132,98.78,65.71,0
132,99.44,66.37,0
130,100.05,67.01,0
130,100.65,67.64,0
131,101.26,68.27,0
131,101.85,68.90,0
132,102.46,69.53,0
131,103.03,70.14,0
131,103.59,70.75,0
132,104.15,71.36,0
132,104.71,71.97,0
131,105.24,72.56,0
130,105.73,73.14,0
130,106.22,73.70,0
130,106.69,74.27,0
131,107.18,74.83,0
130,107.64,75.39,0
130,108.08,75.93,0
131,108.54,76.48,0
