Teste de posicionamento 3(EMG tendao-inervacao (Vermelho A, Verde C) + Ref no pulso) - 16/09/2024 - teste5 - 5 contrações
long frequencia = 1000;                 //frequência de aquisição do sinal, neste caso, 1000 sinais por segundo
float fator1 = 0.02, fator2 = 0.01;
float incerteza = 0.13;
float pico_basal = 130; // Mínimo para ser considerado um pico de contração
int filtro_horizontal=200000; //intervalo de 200ms valores não pode ter mais de 1 contração

Biceps_D,mediaMovel_1,mediaMovel_2,Contracao
142,2.84,1.42,0
144,5.66,2.85,0
145,8.45,4.27,0
144,11.16,5.66,0
144,13.82,7.05,0
142,16.38,8.40,0
143,18.91,9.74,0
144,21.42,11.09,0
146,23.91,12.44,0
145,26.33,13.76,0
141,28.62,15.03,0
141,30.87,16.29,0
143,33.11,17.56,0
143,35.31,18.81,0
145,37.50,20.08,0
143,39.61,21.31,0
142,41.66,22.51,0
143,43.69,23.72,0
144,45.69,24.92,0
145,47.68,26.12,0
143,49.59,27.29,0
141,51.42,28.43,0
143,53.25,29.57,0
143,55.04,30.71,0
147,56.88,31.87,0
143,58.60,32.98,0
141,60.25,34.06,0
142,61.89,35.14,0
143,63.51,36.22,0
145,65.14,37.31,0
144,66.72,38.37,0
142,68.22,39.41,0
142,69.70,40.44,0
143,71.16,41.46,0
145,72.64,42.50,0
145,74.09,43.52,0
142,75.45,44.51,0
143,76.80,45.49,0
143,78.12,46.47,0
145,79.46,47.45,0
144,80.75,48.42,0
142,81.97,49.35,0
142,83.17,50.28,0
143,84.37,51.21,0
146,85.60,52.16,0
145,86.79,53.08,0
143,87.92,53.98,0
141,88.98,54.85,0
143,90.06,55.73,0
143,91.12,56.61,0
145,92.19,57.49,0
143,93.21,58.35,0
143,94.21,59.19,0
142,95.16,60.02,0
143,96.12,60.85,0
148,97.16,61.72,0
145,98.11,62.55,0
142,98.99,63.35,0
143,99.87,64.15,0
142,100.71,64.92,0
146,101.62,65.74,0
142,102.43,66.50,0
141,103.20,67.24,0
142,103.97,67.99,0
142,104.74,68.73,0
144,105.52,69.48,0
143,106.27,70.22,0
141,106.96,70.93,0
142,107.67,71.64,0
143,108.37,72.35,0
144,109.08,73.07,0
140,109.70,73.74,0
141,110.33,74.41,0
142,110.96,75.08,0
143,111.60,75.76,0
142,112.21,76.43,0
142,112.81,77.08,0
142,113.39,77.73,0
142,113.96,78.37,0
143,114.54,79.02,0
144,115.13,79.67,0
141,115.65,80.28,0
141,116.16,80.89,0
141,116.65,81.49,0
143,117.18,82.11,0
143,117.70,82.72,0
141,118.16,83.30,0
140,118.60,83.87,0
142,119.07,84.45,0
144,119.57,85.04,0
145,120.08,85.64,0
140,120.47,86.19,0
141,120.88,86.73,0
142,121.31,87.29,0
144,121.76,87.85,0
142,122.17,88.39,0
141,122.54,88.92,0
141,122.91,89.44,0
142,123.29,89.97,0
144,123.71,90.51,0
143,124.09,91.03,0
140,124.41,91.52,0
142,124.76,92.03,0
142,125.11,92.53,0
144,125.49,93.04,0
142,125.82,93.53,0
141,126.12,94.01,0
143,126.46,94.50,0
143,126.79,94.98,0
143,127.11,95.46,0
142,127.41,95.93,0
140,127.66,96.37,0
142,127.95,96.82,0
143,128.25,97.29,0
145,128.58,97.76,0
142,128.85,98.20,0
140,129.08,98.62,0
146,129.41,99.10,0
142,129.67,99.53,0
144,129.95,99.97,0
142,130.19,100.39,0
141,130.41,100.80,0
142,130.64,101.21,0
143,130.89,101.63,0
146,131.19,102.07,0
141,131.39,102.46,0
141,131.58,102.85,0
142,131.79,103.24,0
145,132.05,103.65,0
143,132.27,104.05,0
141,132.45,104.42,0
141,132.62,104.78,0
143,132.82,105.17,0
143,133.03,105.54,0
142,133.21,105.91,0
141,133.36,106.26,0
141,133.52,106.61,0
145,133.75,106.99,0
143,133.93,107.35,0
142,134.09,107.70,0
140,134.21,108.02,0
142,134.37,108.36,0
143,134.54,108.71,0
143,134.71,109.05,0
141,134.83,109.37,0
141,134.96,109.68,0
143,135.12,110.02,0
144,135.30,110.36,0
142,135.43,110.67,0
141,135.54,110.98,0
142,135.67,111.29,0
143,135.82,111.60,0
143,135.96,111.92,0
141,136.06,112.21,0
141,136.16,112.50,0
141,136.26,112.78,0
143,136.39,113.08,0
141,136.48,113.36,0
141,136.57,113.64,0
141,136.66,113.91,0
142,136.77,114.19,0
144,136.91,114.49,0
142,137.02,114.77,0
141,137.10,115.03,0
142,137.19,115.30,0
143,137.31,115.58,0
143,137.42,115.85,0
141,137.50,116.10,0
143,137.61,116.37,0
143,137.71,116.64,0
143,137.82,116.90,0
143,137.92,117.16,0
141,137.98,117.40,0
140,138.02,117.63,0
143,138.12,117.88,0
145,138.26,118.15,0
141,138.32,118.38,0
141,138.37,118.61,0
141,138.42,118.83,0
143,138.51,119.07,0
143,138.60,119.31,0
141,138.65,119.53,0
140,138.68,119.73,0
141,138.73,119.95,0
144,138.83,120.19,0
142,138.89,120.40,0
141,138.94,120.61,0
141,138.98,120.81,0
142,139.04,121.03,0
141,139.08,121.23,0
142,139.14,121.43,0
139,139.13,121.61,0
141,139.17,121.80,0
143,139.25,122.02,0
142,139.30,122.22,0
140,139.32,122.39,0
141,139.35,122.58,0
142,139.40,122.77,0
143,139.47,122.98,0
142,139.53,123.17,0
140,139.53,123.33,0
141,139.56,123.51,0
141,139.59,123.69,0
144,139.68,123.89,0
141,139.71,124.06,0
140,139.71,124.22,0
139,139.70,124.37,0
142,139.74,124.54,0
141,139.77,124.71,0
140,139.77,124.86,0
141,139.80,125.02,0
141,139.82,125.18,0
143,139.89,125.36,0
141,139.91,125.52,0
140,139.91,125.66,0
141,139.93,125.81,0
141,139.95,125.97,0
143,140.01,126.14,0
140,140.01,126.28,0
138,139.97,126.39,0
141,139.99,126.54,0
141,140.01,126.68,0
141,140.03,126.83,0
139,140.01,126.95,0
139,139.99,127.07,0
140,139.99,127.20,0
142,140.03,127.35,0
143,140.09,127.50,0
139,140.07,127.62,0
141,140.09,127.75,0
142,140.13,127.89,0
142,140.17,128.04,0
140,140.16,128.15,0
141,140.18,128.28,0
139,140.16,128.39,0
143,140.21,128.54,0
141,140.23,128.66,0
140,140.22,128.77,0
141,140.24,128.90,0
141,140.25,129.02,0
143,140.31,129.16,0
141,140.32,129.28,0
140,140.32,129.38,0
141,140.33,129.50,0
143,140.38,129.63,0
144,140.46,129.78,0
143,140.51,129.91,0
140,140.50,130.01,0
141,140.51,130.12,0
143,140.56,130.25,0
141,140.57,130.36,0
139,140.53,130.44,0
140,140.52,130.54,0
141,140.53,130.64,0
141,140.54,130.75,0
139,140.51,130.83,0
141,140.52,130.93,0
140,140.51,131.02,0
142,140.54,131.13,0
144,140.61,131.26,0
140,140.60,131.35,0
141,140.61,131.44,0
143,140.65,131.56,0
143,140.70,131.67,0
142,140.73,131.78,0
140,140.71,131.86,0
139,140.68,131.93,0
141,140.68,132.02,0
143,140.73,132.13,0
141,140.74,132.22,0
139,140.70,132.29,0
141,140.71,132.38,0
142,140.73,132.47,0
147,140.86,132.62,0
141,140.86,132.70,0
139,140.82,132.76,0
141,140.83,132.85,0
142,140.85,132.94,0
142,140.87,133.03,0
140,140.86,133.10,0
141,140.86,133.18,0
141,140.86,133.26,0
141,140.87,133.33,0
139,140.83,133.39,0
141,140.83,133.47,0
140,140.81,133.53,0
143,140.86,133.63,0
143,140.90,133.72,0
141,140.90,133.79,0
138,140.85,133.83,0
141,140.85,133.91,0
143,140.89,134.00,0
143,140.93,134.09,0
141,140.93,134.16,0
140,140.92,134.21,0
141,140.92,134.28,0
143,140.96,134.37,0
141,140.96,134.44,0
140,140.94,134.49,0
141,140.94,134.56,0
142,140.96,134.63,0
143,141.00,134.71,0
140,140.98,134.77,0
142,141.00,134.84,0
141,141.00,134.90,0
144,141.06,134.99,0
143,141.10,135.07,0
140,141.08,135.12,0
140,141.06,135.17,0
141,141.06,135.23,0
143,141.10,135.31,0
142,141.11,135.37,0
140,141.09,135.42,0
140,141.07,135.47,0
143,141.11,135.54,0
141,141.11,135.60,0
140,141.09,135.64,0
140,141.06,135.68,0
141,141.06,135.74,0
141,141.06,135.79,0
143,141.10,135.86,0
139,141.06,135.89,0
141,141.06,135.94,0
140,141.04,135.98,0
141,141.03,136.03,0
141,141.03,136.08,0
141,141.03,136.13,0
139,140.99,136.16,0
141,140.99,136.21,0
143,141.03,136.28,0
139,140.99,136.31,0
141,140.99,136.35,0
141,140.99,136.40,0
143,141.03,136.46,0
141,141.03,136.51,0
141,141.03,136.56,0
141,141.03,136.60,0
143,141.07,136.66,0
143,141.11,136.73,0
141,141.11,136.77,0
141,141.10,136.81,0
141,141.10,136.85,0
141,141.10,136.90,0
143,141.14,136.96,0
140,141.12,136.99,0
139,141.07,137.01,0
141,141.07,137.05,0
141,141.07,137.09,0
141,141.07,137.13,0
139,141.03,137.14,0
140,141.01,137.17,0
140,140.99,137.20,0
141,140.99,137.24,0
139,140.95,137.26,0
140,140.93,137.28,0
139,140.89,137.30,0
139,140.85,137.32,0
141,140.86,137.36,0
140,140.84,137.38,0
139,140.80,137.40,0
140,140.79,137.42,0
141,140.79,137.46,0
141,140.79,137.49,0
141,140.80,137.53,0
138,140.74,137.53,0
140,140.73,137.56,0
139,140.69,137.57,0
139,140.66,137.59,0
137,140.59,137.58,0
139,140.55,137.60,0
139,140.52,137.61,0
140,140.51,137.63,0
137,140.44,137.63,0
139,140.41,137.64,0
141,140.43,137.68,0
143,140.48,137.73,0
140,140.47,137.75,0
139,140.44,137.76,0
137,140.37,137.76,0
140,140.36,137.78,0
143,140.41,137.83,0
140,140.41,137.85,0
138,140.36,137.85,0
135,140.25,137.83,0
140,140.25,137.85,0
139,140.22,137.86,0
139,140.20,137.87,0
141,140.21,137.90,0
140,140.21,137.92,0
141,140.22,137.95,0
140,140.22,137.97,0
139,140.20,137.98,0
141,140.21,138.01,0
141,140.23,138.04,0
143,140.28,138.09,0
141,140.30,138.12,0
139,140.27,138.13,0
141,140.29,138.16,0
141,140.30,138.19,0
142,140.33,138.23,0
139,140.31,138.23,0
141,140.32,138.26,0
140,140.31,138.28,0
141,140.33,138.31,0
139,140.30,138.31,0
139,140.28,138.32,0
137,140.21,138.31,0
139,140.19,138.31,0
141,140.20,138.34,0
143,140.26,138.39,0
139,140.23,138.39,0
139,140.21,138.40,0
139,140.18,138.41,0
143,140.24,138.45,0
141,140.26,138.48,0
139,140.23,138.48,0
139,140.21,138.49,0
142,140.24,138.52,0
138,140.20,138.52,0
138,140.15,138.51,0
137,140.09,138.50,0
137,140.03,138.48,0
142,140.07,138.52,0
141,140.09,138.54,0
139,140.06,138.55,0
139,140.04,138.55,0
141,140.06,138.58,0
140,140.06,138.59,0
139,140.04,138.59,0
139,140.02,138.60,0
141,140.04,138.62,0
141,140.06,138.65,0
143,140.12,138.69,0
141,140.13,138.71,0
139,140.11,138.72,0
143,140.17,138.76,0
148,140.33,138.85,0
144,140.40,138.90,0
140,140.39,138.91,0
141,140.40,138.93,0
141,140.42,138.95,0
140,140.41,138.97,0
141,140.42,138.99,0
141,140.43,139.01,0
141,140.44,139.03,0
139,140.41,139.03,0
142,140.45,139.06,0
139,140.42,139.05,0
140,140.41,139.06,0
139,140.38,139.06,0
140,140.37,139.07,0
139,140.34,139.07,0
138,140.30,139.06,0
139,140.27,139.06,0
143,140.33,139.10,0
146,140.44,139.17,0
141,140.45,139.19,0
139,140.42,139.19,0
142,140.45,139.21,0
145,140.54,139.27,0
148,140.69,139.36,0
143,140.74,139.40,0
141,140.75,139.41,0
143,140.79,139.45,0
141,140.79,139.46,0
141,140.80,139.48,0
141,140.80,139.49,0
143,140.85,139.53,0
142,140.87,139.55,0
143,140.91,139.59,0
143,140.95,139.62,0
143,140.99,139.66,0
141,141.00,139.67,0
143,141.04,139.70,0
140,141.01,139.71,0
144,141.07,139.75,0
143,141.11,139.78,0
142,141.13,139.80,0
143,141.17,139.83,0
141,141.16,139.85,0
145,141.24,139.90,0
141,141.24,139.91,0
143,141.27,139.94,0
145,141.35,139.99,0
142,141.36,140.01,0
141,141.35,140.02,0
141,141.35,140.03,0
141,141.34,140.04,0
141,141.33,140.05,0
141,141.32,140.06,0
144,141.38,140.10,0
141,141.37,140.11,0
141,141.36,140.12,0
143,141.40,140.15,0
142,141.41,140.16,0
143,141.44,140.19,0
144,141.49,140.23,0
145,141.56,140.28,0
141,141.55,140.29,0
145,141.62,140.33,0
141,141.61,140.34,0
143,141.63,140.37,0
146,141.72,140.42,0
143,141.75,140.45,0
143,141.77,140.47,0
143,141.80,140.50,0
143,141.82,140.52,0
144,141.86,140.56,0
142,141.87,140.57,0
141,141.85,140.58,0
142,141.85,140.59,0
142,141.86,140.61,0
141,141.84,140.61,0
141,141.82,140.61,0
143,141.85,140.64,0
141,141.83,140.64,0
142,141.83,140.65,0
143,141.86,140.68,0
143,141.88,140.70,0
142,141.88,140.71,0
143,141.90,140.74,0
141,141.89,140.74,0
144,141.93,140.77,0
141,141.91,140.77,0
140,141.87,140.77,0
141,141.85,140.77,0
144,141.90,140.80,0
141,141.88,140.80,0
145,141.94,140.85,0
143,141.96,140.87,0
145,142.02,140.91,0
141,142.00,140.91,0
143,142.02,140.93,0
141,142.00,140.93,0
141,141.98,140.93,0
141,141.96,140.93,0
141,141.94,140.93,0
143,141.96,140.95,0
141,141.94,140.95,0
142,141.95,140.96,0
141,141.93,140.96,0
141,141.91,140.97,0
141,141.89,140.97,0
140,141.85,140.96,0
141,141.84,140.96,0
140,141.80,140.95,0
139,141.74,140.93,0
139,141.69,140.91,0
143,141.71,140.93,0
143,141.74,140.95,0
143,141.77,140.97,0
142,141.77,140.98,0
141,141.75,140.98,0
139,141.70,140.96,0
143,141.73,140.98,0
141,141.71,140.98,0
141,141.70,140.98,0
148,141.82,141.05,0
144,141.87,141.08,0
149,142.01,141.16,0
142,142.01,141.17,0
141,141.99,141.17,0
144,142.03,141.20,0
141,142.01,141.19,0
146,142.09,141.24,0
148,142.21,141.31,0
143,142.22,141.33,0
151,142.40,141.42,0
149,142.53,141.50,0
147,142.62,141.55,0
145,142.67,141.59,0
157,142.95,141.74,0
157,143.23,141.89,0
150,143.37,141.98,0
149,143.48,142.05,0
149,143.59,142.12,0
153,143.78,142.22,0
149,143.89,142.29,0
149,143.99,142.36,0
147,144.05,142.41,0
149,144.15,142.47,0
151,144.28,142.56,0
149,144.38,142.62,0
147,144.43,142.67,0
149,144.52,142.73,0
146,144.55,142.76,0
149,144.64,142.82,0
147,144.69,142.87,0
149,144.77,142.93,0
149,144.86,142.99,0
148,144.92,143.04,0
147,144.96,143.08,0
151,145.08,143.16,0
151,145.20,143.23,0
149,145.28,143.29,0
148,145.33,143.34,0
147,145.37,143.38,0
150,145.46,143.44,0
147,145.49,143.48,0
153,145.64,143.57,0
149,145.71,143.63,0
149,145.77,143.68,0
147,145.80,143.71,0
151,145.90,143.79,0
148,145.94,143.83,0
151,146.04,143.90,0
148,146.08,143.94,0
151,146.18,144.01,0
148,146.22,144.05,0
154,146.37,144.15,0
148,146.41,144.19,0
149,146.46,144.24,0
148,146.49,144.28,0
150,146.56,144.33,0
149,146.61,144.38,0
148,146.64,144.42,0
151,146.72,144.48,0
151,146.81,144.55,0
155,146.97,144.65,0
149,147.01,144.70,0
151,147.09,144.76,0
152,147.19,144.83,0
154,147.33,144.92,0
150,147.38,144.97,0
149,147.41,145.01,0
151,147.48,145.07,0
149,147.52,145.11,0
152,147.60,145.18,0
149,147.63,145.22,0
154,147.76,145.31,0
155,147.90,145.40,0
149,147.93,145.44,0
155,148.07,145.54,0
150,148.11,145.58,0
149,148.12,145.61,0
149,148.14,145.65,0
159,148.36,145.78,0
152,148.43,145.84,0
152,148.50,145.91,0
157,148.67,146.02,0
158,148.86,146.14,0
158,149.04,146.26,0
155,149.16,146.34,0
161,149.40,146.49,0
159,149.59,146.61,0
159,149.78,146.74,0
157,149.92,146.84,0
157,150.06,146.94,0
160,150.26,147.07,0
157,150.40,147.17,0
155,150.49,147.25,0
159,150.66,147.37,0
157,150.79,147.46,0
158,150.93,147.57,0
155,151.01,147.64,0
158,151.15,147.75,0
155,151.23,147.82,0
155,151.31,147.89,0
157,151.42,147.98,0
158,151.55,148.08,0
156,151.64,148.16,0
165,151.91,148.33,0
157,152.01,148.42,0
157,152.11,148.50,0
156,152.19,148.58,0
159,152.32,148.68,0
155,152.38,148.75,0
160,152.53,148.86,0
159,152.66,148.96,0
167,152.94,149.14,0
157,153.03,149.22,0
164,153.25,149.37,0
165,153.48,149.52,0
161,153.63,149.64,0
159,153.74,149.73,0
158,153.82,149.81,0
161,153.97,149.93,0
169,154.27,150.12,0
167,154.52,150.29,0
160,154.63,150.38,0
165,154.84,150.53,0
163,155.00,150.65,0
167,155.24,150.82,0
165,155.44,150.96,0
161,155.55,151.06,0
168,155.80,151.23,0
168,156.04,151.40,0
165,156.22,151.53,0
172,156.54,151.74,0
167,156.75,151.89,0
165,156.91,152.02,0
165,157.07,152.15,0
165,157.23,152.28,0
169,157.47,152.45,0
167,157.66,152.59,0
165,157.80,152.72,0
174,158.13,152.93,0
169,158.35,153.09,0
169,158.56,153.25,0
173,158.85,153.45,0
167,159.01,153.58,0
171,159.25,153.76,0
173,159.53,153.95,0
173,159.79,154.14,0
167,159.94,154.27,0
173,160.20,154.45,0
173,160.46,154.64,0
174,160.73,154.83,0
169,160.89,154.98,0
169,161.05,155.12,0
172,161.27,155.28,0
173,161.51,155.46,0
174,161.76,155.65,0
176,162.04,155.85,0
172,162.24,156.01,0
170,162.40,156.15,0
177,162.69,156.36,0
175,162.94,156.55,0
173,163.14,156.71,0
171,163.29,156.85,0
177,163.57,157.06,0
