Teste de Amostragem 10hz - posicionamento 1(EMG ao centro do bíceps (Vermelho A, Verde B) + Ref no pulso) - 19/10/2024 - teste2 - 5 contrações
long frequencia = 10;                 //frequência de aquisição do sinal, neste caso, 1000 sinais por segundo
float fator1 = 0.02, fator2 = 0.01;
float incerteza = 0.13;
float pico_basal = 130; // Mínimo para ser considerado um pico de contração
int filtro_horizontal=200000; //intervalo de 200ms valores não pode ter mais de 1 contração

Biceps_D,mediaMovel_1,mediaMovel_2,Contracao
162,3.24,1.62,0
164,6.46,3.24,0
167,9.67,4.88,0
167,12.81,6.50,0
164,15.84,8.08,0
158,18.68,9.58,0
151,21.33,10.99,0
146,23.82,12.34,0
142,26.18,13.64,0
138,28.42,14.88,0
137,30.59,16.10,0
138,32.74,17.32,0
137,34.82,18.52,0
140,36.93,19.73,0
144,39.07,20.98,0
152,41.33,22.29,0
173,43.96,23.79,0
215,47.38,25.71,0
240,51.23,27.85,0
231,54.83,29.88,0
217,58.07,31.75,0
205,61.01,33.48,0
194,63.67,35.09,0
183,66.06,36.57,0
175,68.24,37.95,0
168,70.23,39.25,0
163,72.09,40.49,0
158,73.81,41.67,0
152,75.37,42.77,0
148,76.82,43.82,0
147,78.23,44.85,0
148,79.62,45.88,0
147,80.97,46.90,0
146,82.27,47.89,0
146,83.54,48.87,0
159,85.05,49.97,0
173,86.81,51.20,0
193,88.94,52.62,0
190,90.96,53.99,0
180,92.74,55.25,0
170,94.28,56.40,0
161,95.62,57.44,0
156,96.83,58.43,0
152,97.93,59.37,0
146,98.89,60.23,0
141,99.73,61.04,0
137,100.48,61.80,0
133,101.13,62.51,0
129,101.69,63.18,0
131,102.27,63.85,0
130,102.83,64.52,0
135,103.47,65.22,0
137,104.14,65.94,0
146,104.98,66.74,0
162,106.12,67.69,0
179,107.58,68.80,0
196,109.34,70.08,0
186,110.88,71.24,0
177,112.20,72.29,0
170,113.36,73.27,0
160,114.29,74.14,0
154,115.08,74.94,0
148,115.74,75.67,0
143,116.29,76.34,0
136,116.68,76.94,0
133,117.01,77.50,0
132,117.31,78.04,0
129,117.54,78.55,0
127,117.73,79.04,0
127,117.92,79.52,0
127,118.10,79.99,0
125,118.24,80.44,0
127,118.41,80.91,0
130,118.64,81.40,0
134,118.95,81.92,0
141,119.39,82.51,0
166,120.32,83.35,0
168,121.28,84.20,0
159,122.03,84.94,0
147,122.53,85.56,0
143,122.94,86.14,0
137,123.22,86.65,0
135,123.46,87.13,0
130,123.59,87.56,0
127,123.66,87.95,0
126,123.70,88.33,0
119,123.61,88.64,0
123,123.60,88.98,0
122,123.56,89.32,0
125,123.59,89.67,0
129,123.70,90.07,0
133,123.89,90.49,0
147,124.35,91.06,0
163,125.12,91.78,0
204,126.70,92.90,0
252,129.21,94.49,0
239,131.40,95.94,0
223,133.23,97.21,0
208,134.73,98.32,0
199,136.01,99.32,0
195,137.19,100.28,0
197,138.39,101.25,0
204,139.70,102.27,0
208,141.07,103.33,0
215,142.55,104.45,0
222,144.14,105.62,0
225,145.75,106.82,0
220,147.24,107.95,0
216,148.61,109.03,0
211,149.86,110.05,0
207,151.00,111.02,0
203,152.04,111.94,0
199,152.98,112.81,0
199,153.90,113.67,0
197,154.77,114.50,0
194,155.55,115.30,0
190,156.24,116.05,0
188,156.87,116.77,0
186,157.46,117.46,0
183,157.97,118.11,0
182,158.45,118.75,0
