Teste de posicionamento 4(EMG tendao-inervacao (Vermelho A, Verde C) + Ref no cotovelo) - 19/10/2024 - teste7 - 5 contrações
long frequencia = 1000;                 //frequência de aquisição do sinal, neste caso, 1000 sinais por segundo
float fator1 = 0.02, fator2 = 0.01;
float incerteza = 0.13;
float pico_basal = 130; // Mínimo para ser considerado um pico de contração
int filtro_horizontal=200000; //intervalo de 200ms valores não pode ter mais de 1 contração

Biceps_D,mediaMovel_1,mediaMovel_2,Contracao
43,0.86,0.43,0
44,1.72,0.87,0
44,2.57,1.30,0
43,3.38,1.71,0
44,4.19,2.14,0
45,5.01,2.57,0
46,5.83,3.00,0
43,6.57,3.40,0
45,7.34,3.82,0
43,8.05,4.21,0
46,8.81,4.63,0
44,9.51,5.02,0
44,10.20,5.41,0
43,10.86,5.79,0
44,11.52,6.17,0
41,12.11,6.52,0
45,12.77,6.90,0
44,13.39,7.27,0
44,14.01,7.64,0
44,14.61,8.00,0
44,15.19,8.36,0
44,15.77,8.72,0
44,16.33,9.07,0
44,16.89,9.42,0
43,17.41,9.76,0
44,17.94,10.10,0
44,18.46,10.44,0
43,18.95,10.76,0
44,19.45,11.10,0
46,19.99,11.45,0
44,20.47,11.77,0
45,20.96,12.10,0
44,21.42,12.42,0
45,21.89,12.75,0
44,22.33,13.06,0
44,22.76,13.37,0
44,23.19,13.68,0
50,23.73,14.04,0
44,24.13,14.34,0
43,24.51,14.63,0
46,24.94,14.94,0
44,25.32,15.23,0
44,25.69,15.52,0
44,26.06,15.80,0
44,26.42,16.08,0
41,26.71,16.33,0
43,27.04,16.60,0
44,27.37,16.87,0
43,27.69,17.14,0
44,28.01,17.40,0
43,28.31,17.66,0
43,28.61,17.91,0
45,28.93,18.18,0
40,29.16,18.40,0
44,29.45,18.66,0
42,29.70,18.89,0
44,29.99,19.14,0
44,30.27,19.39,0
43,30.52,19.63,0
42,30.75,19.85,0
45,31.04,20.10,0
44,31.30,20.34,0
42,31.51,20.56,0
44,31.76,20.79,0
44,32.01,21.02,0
44,32.25,21.25,0
43,32.46,21.47,0
44,32.69,21.70,0
44,32.92,21.92,0
43,33.12,22.13,0
42,33.30,22.33,0
44,33.51,22.55,0
44,33.72,22.76,0
43,33.91,22.96,0
42,34.07,23.15,0
44,34.27,23.36,0
44,34.46,23.57,0
43,34.63,23.76,0
42,34.78,23.95,0
44,34.97,24.15,0
44,35.15,24.34,0
43,35.30,24.53,0
42,35.44,24.71,0
44,35.61,24.90,0
43,35.76,25.08,0
42,35.88,25.25,0
44,36.04,25.44,0
44,36.20,25.62,0
44,36.36,25.81,0
42,36.47,25.97,0
44,36.62,26.15,0
44,36.77,26.33,0
43,36.89,26.49,0
42,37.00,26.65,0
44,37.14,26.82,0
44,37.27,26.99,0
45,37.43,27.17,0
44,37.56,27.34,0
44,37.69,27.51,0
44,37.81,27.67,0
43,37.92,27.83,0
42,38.00,27.97,0
44,38.12,28.13,0
44,38.24,28.29,0
43,38.33,28.43,0
44,38.45,28.59,0
44,38.56,28.74,0
43,38.65,28.89,0
42,38.71,29.02,0
44,38.82,29.17,0
44,38.92,29.32,0
44,39.02,29.46,0
44,39.12,29.61,0
44,39.22,29.75,0
44,39.32,29.89,0
43,39.39,30.03,0
43,39.46,30.16,0
43,39.53,30.28,0
44,39.62,30.42,0
44,39.71,30.56,0
42,39.76,30.67,0
44,39.84,30.80,0
43,39.90,30.93,0
43,39.97,31.05,0
43,40.03,31.17,0
44,40.11,31.30,0
43,40.16,31.41,0
43,40.22,31.53,0
44,40.30,31.65,0
44,40.37,31.78,0
42,40.40,31.88,0
44,40.47,32.00,0
43,40.53,32.11,0
44,40.59,32.23,0
42,40.62,32.33,0
43,40.67,32.43,0
42,40.70,32.53,0
44,40.76,32.64,0
42,40.79,32.74,0
43,40.83,32.84,0
44,40.90,32.95,0
42,40.92,33.04,0
42,40.94,33.13,0
44,41.00,33.24,0
46,41.10,33.37,0
42,41.12,33.45,0
42,41.14,33.54,0
42,41.15,33.62,0
43,41.19,33.72,0
42,41.21,33.80,0
42,41.22,33.88,0
43,41.26,33.97,0
47,41.37,34.10,0
42,41.39,34.18,0
42,41.40,34.26,0
41,41.39,34.33,0
42,41.40,34.41,0
42,41.41,34.48,0
42,41.43,34.56,0
43,41.46,34.64,0
39,41.41,34.68,0
42,41.42,34.76,0
42,41.43,34.83,0
42,41.44,34.90,0
41,41.43,34.96,0
42,41.45,35.03,0
42,41.46,35.10,0
42,41.47,35.17,0
41,41.46,35.23,0
42,41.47,35.30,0
42,41.48,35.36,0
43,41.51,35.44,0
42,41.52,35.51,0
42,41.53,35.57,0
41,41.52,35.63,0
42,41.53,35.69,0
42,41.54,35.75,0
42,41.55,35.82,0
42,41.56,35.88,0
42,41.56,35.94,0
42,41.57,36.00,0
42,41.58,36.06,0
42,41.59,36.12,0
42,41.60,36.18,0
42,41.61,36.24,0
42,41.61,36.29,0
42,41.62,36.35,0
42,41.63,36.41,0
42,41.64,36.46,0
42,41.64,36.52,0
42,41.65,36.57,0
41,41.64,36.62,0
42,41.65,36.67,0
42,41.65,36.72,0
42,41.66,36.78,0
42,41.67,36.83,0
42,41.67,36.88,0
42,41.68,36.93,0
42,41.69,36.98,0
41,41.67,37.02,0
42,41.68,37.07,0
44,41.73,37.14,0
42,41.73,37.19,0
42,41.74,37.24,0
42,41.74,37.29,0
42,41.75,37.33,0
41,41.73,37.37,0
42,41.74,37.42,0
42,41.74,37.46,0
42,41.75,37.51,0
41,41.73,37.54,0
42,41.74,37.59,0
41,41.72,37.62,0
41,41.71,37.65,0
41,41.69,37.69,0
42,41.70,37.73,0
41,41.69,37.76,0
42,41.69,37.81,0
41,41.68,37.84,0
42,41.69,37.88,0
44,41.73,37.94,0
42,41.74,37.98,0
41,41.72,38.01,0
42,41.73,38.05,0
44,41.77,38.11,0
42,41.78,38.15,0
42,41.78,38.19,0
42,41.79,38.23,0
41,41.77,38.25,0
42,41.78,38.29,0
42,41.78,38.33,0
44,41.82,38.39,0
41,41.81,38.41,0
42,41.81,38.45,0
42,41.82,38.48,0
42,41.82,38.52,0
43,41.84,38.56,0
42,41.85,38.60,0
42,41.85,38.63,0
42,41.85,38.67,0
42,41.86,38.70,0
42,41.86,38.73,0
42,41.86,38.76,0
42,41.86,38.80,0
43,41.89,38.84,0
42,41.89,38.87,0
44,41.93,38.92,0
42,41.93,38.95,0
45,41.99,39.01,0
43,42.01,39.05,0
42,42.01,39.08,0
43,42.03,39.12,0
45,42.09,39.18,0
42,42.09,39.21,0
42,42.09,39.24,0
44,42.13,39.28,0
45,42.18,39.34,0
43,42.20,39.38,0
44,42.24,39.42,0
44,42.27,39.47,0
45,42.33,39.53,0
43,42.34,39.56,0
42,42.33,39.58,0
44,42.37,39.63,0
43,42.38,39.66,0
44,42.41,39.71,0
44,42.44,39.75,0
47,42.53,39.82,0
43,42.54,39.85,0
44,42.57,39.89,0
44,42.60,39.94,0
44,42.63,39.98,0
43,42.64,40.01,0
44,42.66,40.05,0
46,42.73,40.11,0
41,42.70,40.11,0
44,42.72,40.15,0
44,42.75,40.19,0
44,42.77,40.23,0
45,42.82,40.28,0
45,42.86,40.32,0
46,42.92,40.38,0
46,42.99,40.44,0
44,43.01,40.47,0
46,43.07,40.53,0
44,43.08,40.56,0
46,43.14,40.62,0
47,43.22,40.68,0
46,43.28,40.73,0
48,43.37,40.81,0
45,43.40,40.85,0
46,43.45,40.90,0
48,43.55,40.97,0
48,43.63,41.04,0
46,43.68,41.09,0
47,43.75,41.15,0
46,43.79,41.20,0
48,43.88,41.27,0
46,43.92,41.31,0
47,43.98,41.37,0
49,44.08,41.45,0
47,44.14,41.50,0
46,44.18,41.55,0
47,44.23,41.60,0
50,44.35,41.69,0
46,44.38,41.73,0
46,44.41,41.77,0
46,44.45,41.81,0
46,44.48,41.86,0
46,44.51,41.90,0
46,44.54,41.94,0
46,44.57,41.98,0
49,44.66,42.05,0
47,44.70,42.10,0
46,44.73,42.14,0
46,44.75,42.18,0
45,44.76,42.21,0
46,44.78,42.24,0
48,44.85,42.30,0
47,44.89,42.35,0
47,44.93,42.39,0
49,45.01,42.46,0
47,45.05,42.51,0
47,45.09,42.55,0
49,45.17,42.62,0
49,45.25,42.68,0
49,45.32,42.74,0
49,45.40,42.80,0
49,45.47,42.87,0
48,45.52,42.92,0
48,45.57,42.97,0
49,45.64,43.03,0
49,45.70,43.09,0
48,45.75,43.14,0
48,45.80,43.19,0
49,45.86,43.24,0
49,45.92,43.30,0
50,46.00,43.37,0
48,46.04,43.42,0
49,46.10,43.47,0
50,46.18,43.54,0
49,46.24,43.59,0
50,46.31,43.66,0
49,46.37,43.71,0
49,46.42,43.76,0
50,46.49,43.82,0
48,46.52,43.87,0
50,46.59,43.93,0
49,46.64,43.98,0
50,46.71,44.04,0
50,46.77,44.10,0
52,46.88,44.18,0
50,46.94,44.24,0
50,47.00,44.29,0
50,47.06,44.35,0
52,47.16,44.43,0
51,47.24,44.49,0
52,47.33,44.57,0
52,47.42,44.64,0
52,47.52,44.72,0
51,47.59,44.78,0
53,47.69,44.86,0
52,47.78,44.93,0
53,47.88,45.01,0
54,48.01,45.10,0
54,48.13,45.19,0
52,48.20,45.26,0
53,48.30,45.34,0
52,48.37,45.40,0
52,48.45,45.47,0
54,48.56,45.55,0
53,48.65,45.63,0
52,48.71,45.69,0
52,48.78,45.76,0
52,48.84,45.82,0
53,48.93,45.89,0
52,48.99,45.95,0
56,49.13,46.05,0
54,49.23,46.13,0
54,49.32,46.21,0
56,49.45,46.31,0
56,49.59,46.40,0
60,49.79,46.54,0
55,49.90,46.63,0
56,50.02,46.72,0
56,50.14,46.81,0
56,50.26,46.90,0
57,50.39,47.00,0
56,50.50,47.09,0
57,50.63,47.19,0
58,50.78,47.30,0
58,50.93,47.41,0
58,51.07,47.51,0
58,51.21,47.62,0
58,51.34,47.72,0
58,51.47,47.83,0
58,51.61,47.93,0
58,51.73,48.03,0
56,51.82,48.11,0
58,51.94,48.21,0
59,52.08,48.32,0
57,52.18,48.40,0
57,52.28,48.49,0
58,52.39,48.58,0
61,52.56,48.71,0
59,52.69,48.81,0
58,52.80,48.90,0
59,52.92,49.00,0
57,53.01,49.08,0
59,53.12,49.18,0
58,53.22,49.27,0
59,53.34,49.37,0
