Teste de posicionamento 4(EMG tendao-inervacao (Vermelho A, Verde C) + Ref no cotovelo) - 16/09/2024 - teste4 - 5 contrações
long frequencia = 1000;                 //frequência de aquisição do sinal, neste caso, 1000 sinais por segundo
float fator1 = 0.02, fator2 = 0.01;
float incerteza = 0.13;
float pico_basal = 130; // Mínimo para ser considerado um pico de contração
int filtro_horizontal=200000; //intervalo de 200ms valores não pode ter mais de 1 contração

Biceps_D,mediaMovel_1,mediaMovel_2,Contracao
32,0.64,0.32,0
30,1.23,0.62,0
30,1.80,0.91,0
32,2.41,1.22,0
30,2.96,1.51,0
30,3.50,1.79,0
32,4.07,2.10,0
31,4.61,2.39,0
31,5.14,2.67,0
31,5.65,2.95,0
32,6.18,3.25,0
33,6.72,3.54,0
31,7.20,3.82,0
33,7.72,4.11,0
31,8.18,4.38,0
33,8.68,4.66,0
31,9.13,4.93,0
32,9.58,5.20,0
31,10.01,5.46,0
30,10.41,5.70,0
30,10.80,5.94,0
31,11.21,6.20,0
30,11.58,6.43,0
30,11.95,6.67,0
31,12.33,6.91,0
31,12.71,7.15,0
31,13.07,7.39,0
31,13.43,7.63,0
31,13.78,7.86,0
31,14.13,8.09,0
31,14.46,8.32,0
31,14.79,8.55,0
31,15.12,8.77,0
30,15.42,8.99,0
29,15.69,9.19,0
31,15.99,9.40,0
30,16.27,9.61,0
30,16.55,9.81,0
30,16.82,10.02,0
30,17.08,10.22,0
32,17.38,10.43,0
30,17.63,10.63,0
30,17.88,10.82,0
28,18.08,10.99,0
31,18.34,11.19,0
30,18.57,11.38,0
29,18.78,11.56,0
33,19.07,11.77,0
29,19.27,11.95,0
30,19.48,12.13,0
30,19.69,12.30,0
30,19.90,12.48,0
32,20.14,12.68,0
30,20.34,12.85,0
30,20.53,13.02,0
31,20.74,13.20,0
29,20.90,13.36,0
30,21.09,13.53,0
30,21.26,13.69,0
29,21.42,13.84,0
30,21.59,14.01,0
30,21.76,14.17,0
30,21.92,14.32,0
31,22.10,14.49,0
32,22.30,14.67,0
30,22.46,14.82,0
28,22.57,14.95,0
29,22.70,15.09,0
29,22.82,15.23,0
30,22.97,15.38,0
30,23.11,15.52,0
29,23.22,15.66,0
29,23.34,15.79,0
30,23.47,15.93,0
30,23.60,16.07,0
31,23.75,16.22,0
29,23.86,16.35,0
28,23.94,16.47,0
28,24.02,16.58,0
29,24.12,16.71,0
29,24.22,16.83,0
30,24.33,16.96,0
30,24.45,17.09,0
29,24.54,17.21,0
29,24.63,17.33,0
28,24.69,17.44,0
30,24.80,17.56,0
29,24.88,17.68,0
28,24.95,17.78,0
28,25.01,17.88,0
30,25.11,18.00,0
30,25.21,18.12,0
28,25.26,18.22,0
28,25.32,18.32,0
29,25.39,18.43,0
29,25.46,18.53,0
28,25.51,18.63,0
28,25.56,18.72,0
28,25.61,18.81,0
28,25.66,18.91,0
28,25.71,19.00,0
28,25.75,19.09,0
28,25.80,19.18,0
27,25.82,19.25,0
28,25.86,19.34,0
27,25.89,19.42,0
29,25.95,19.51,0
27,25.97,19.59,0
28,26.01,19.67,0
28,26.05,19.76,0
29,26.11,19.85,0
27,26.13,19.92,0
28,26.17,20.00,0
27,26.18,20.07,0
28,26.22,20.15,0
28,26.25,20.23,0
28,26.29,20.31,0
30,26.36,20.40,0
28,26.40,20.48,0
28,26.43,20.55,0
30,26.50,20.65,0
28,26.53,20.72,0
28,26.56,20.79,0
28,26.59,20.87,0
28,26.62,20.94,0
28,26.64,21.01,0
28,26.67,21.08,0
28,26.70,21.15,0
28,26.72,21.22,0
28,26.75,21.28,0
28,26.77,21.35,0
28,26.80,21.42,0
28,26.82,21.48,0
28,26.85,21.55,0
28,26.87,21.61,0
28,26.89,21.68,0
28,26.91,21.74,0
28,26.94,21.80,0
28,26.96,21.87,0
30,27.02,21.95,0
28,27.04,22.01,0
28,27.06,22.07,0
32,27.16,22.17,0
27,27.15,22.21,0
28,27.17,22.27,0
27,27.17,22.32,0
28,27.18,22.38,0
28,27.20,22.43,0
28,27.21,22.49,0
28,27.23,22.54,0
28,27.25,22.60,0
