Teste de posicionamento 4(EMG tendao-inervacao (Vermelho A, Verde C) + Ref no cotovelo) - 19/10/2024 - teste9 - 5 contrações
long frequencia = 1000;                 //frequência de aquisição do sinal, neste caso, 1000 sinais por segundo
float fator1 = 0.02, fator2 = 0.01;
float incerteza = 0.13;
float pico_basal = 130; // Mínimo para ser considerado um pico de contração
int filtro_horizontal=200000; //intervalo de 200ms valores não pode ter mais de 1 contração

Biceps_D,mediaMovel_1,mediaMovel_2,Contracao
41,0.82,0.41,0
39,1.58,0.80,0
41,2.37,1.20,0
43,3.18,1.62,0
41,3.94,2.01,0
40,4.66,2.39,0
41,5.39,2.78,0
39,6.06,3.14,0
42,6.78,3.53,0
40,7.44,3.89,0
38,8.06,4.23,0
41,8.71,4.60,0
38,9.30,4.93,0
41,9.93,5.29,0
39,10.52,5.63,0
39,11.08,5.97,0
40,11.66,6.31,0
40,12.23,6.64,0
39,12.77,6.97,0
40,13.31,7.30,0
42,13.88,7.64,0
39,14.39,7.96,0
39,14.88,8.27,0
40,15.38,8.59,0
40,15.87,8.90,0
40,16.36,9.21,0
39,16.81,9.51,0
39,17.25,9.80,0
39,17.69,10.10,0
39,18.11,10.38,0
39,18.53,10.67,0
39,18.94,10.95,0
43,19.42,11.27,0
41,19.85,11.57,0
38,20.22,11.84,0
40,20.61,12.12,0
39,20.98,12.39,0
40,21.36,12.66,0
40,21.73,12.94,0
39,22.08,13.20,0
42,22.48,13.48,0
40,22.83,13.75,0
40,23.17,14.01,0
39,23.49,14.26,0
42,23.86,14.54,0
39,24.16,14.78,0
39,24.46,15.03,0
39,24.75,15.27,0
37,24.99,15.48,0
39,25.27,15.72,0
39,25.55,15.95,0
39,25.82,16.18,0
41,26.12,16.43,0
39,26.38,16.66,0
40,26.65,16.89,0
39,26.90,17.11,0
40,27.16,17.34,0
39,27.40,17.56,0
38,27.61,17.76,0
38,27.82,17.96,0
39,28.04,18.17,0
38,28.24,18.37,0
38,28.43,18.57,0
38,28.63,18.76,0
39,28.83,18.96,0
39,29.04,19.16,0
38,29.22,19.35,0
38,29.39,19.54,0
40,29.60,19.74,0
39,29.79,19.94,0
38,29.96,20.12,0
38,30.12,20.30,0
39,30.29,20.48,0
39,30.47,20.67,0
38,30.62,20.84,0
38,30.77,21.01,0
40,30.95,21.20,0
38,31.09,21.37,0
37,31.21,21.53,0
39,31.37,21.70,0
39,31.52,21.87,0
40,31.69,22.06,0
38,31.81,22.22,0
38,31.94,22.37,0
40,32.10,22.55,0
40,32.26,22.72,0
38,32.37,22.88,0
40,32.53,23.05,0
39,32.65,23.21,0
38,32.76,23.36,0
38,32.87,23.50,0
38,32.97,23.65,0
39,33.09,23.80,0
38,33.19,23.94,0
38,33.28,24.08,0
38,33.38,24.22,0
40,33.51,24.38,0
38,33.60,24.52,0
40,33.73,24.67,0
39,33.83,24.81,0
38,33.92,24.95,0
38,34.00,25.08,0
38,34.08,25.21,0
38,34.16,25.33,0
38,34.23,25.46,0
38,34.31,25.59,0
40,34.42,25.73,0
38,34.49,25.85,0
39,34.59,25.98,0
38,34.65,26.10,0
38,34.72,26.22,0
39,34.81,26.35,0
39,34.89,26.48,0
38,34.95,26.59,0
38,35.01,26.71,0
38,35.07,26.82,0
39,35.15,26.94,0
38,35.21,27.05,0
38,35.26,27.16,0
39,35.34,27.28,0
38,35.39,27.39,0
39,35.46,27.50,0
38,35.51,27.61,0
38,35.56,27.71,0
39,35.63,27.83,0
38,35.68,27.93,0
39,35.75,28.04,0
38,35.79,28.14,0
38,35.84,28.24,0
40,35.92,28.35,0
38,35.96,28.45,0
39,36.02,28.56,0
38,36.06,28.65,0
40,36.14,28.76,0
38,36.18,28.86,0
38,36.21,28.95,0
38,36.25,29.04,0
38,36.28,29.13,0
38,36.32,29.22,0
38,36.35,29.30,0
39,36.41,29.40,0
38,36.44,29.49,0
38,36.47,29.57,0
38,36.50,29.66,0
40,36.57,29.76,0
38,36.60,29.84,0
38,36.63,29.92,0
42,36.73,30.04,0
37,36.74,30.11,0
37,36.74,30.18,0
38,36.77,30.26,0
38,36.79,30.34,0
39,36.84,30.43,0
38,36.86,30.50,0
38,36.88,30.58,0
38,36.91,30.65,0
39,36.95,30.73,0
38,36.97,30.81,0
38,36.99,30.88,0
38,37.01,30.95,0
39,37.05,31.03,0
38,37.07,31.10,0
38,37.09,31.17,0
37,37.09,31.23,0
38,37.10,31.29,0
38,37.12,31.36,0
38,37.14,31.43,0
38,37.16,31.49,0
38,37.17,31.56,0
38,37.19,31.62,0
38,37.21,31.69,0
38,37.22,31.75,0
39,37.26,31.82,0
39,37.29,31.89,0
38,37.31,31.96,0
38,37.32,32.02,0
38,37.33,32.08,0
40,37.39,32.16,0
38,37.40,32.21,0
38,37.41,32.27,0
39,37.44,32.34,0
39,37.47,32.41,0
