Teste de posicionamento 4(EMG tendao-inervacao (Vermelho A, Verde C) + Ref no cotovelo) - 16/09/2024 - teste6 - 5 contrações
long frequencia = 1000;                 //frequência de aquisição do sinal, neste caso, 1000 sinais por segundo
float fator1 = 0.02, fator2 = 0.01;
float incerteza = 0.13;
float pico_basal = 130; // Mínimo para ser considerado um pico de contração
int filtro_horizontal=200000; //intervalo de 200ms valores não pode ter mais de 1 contração

Biceps_D,mediaMovel_1,mediaMovel_2,Contracao
20,0.40,0.20,0
18,0.75,0.38,0
18,1.10,0.55,0
18,1.44,0.73,0
19,1.79,0.91,0
18,2.11,1.08,0
19,2.45,1.26,0
19,2.78,1.44,0
19,3.10,1.61,0
20,3.44,1.80,0
19,3.75,1.97,0
21,4.10,2.16,0
18,4.38,2.32,0
21,4.71,2.51,0
19,4.99,2.67,0
20,5.29,2.84,0
19,5.57,3.01,0
19,5.84,3.17,0
21,6.14,3.34,0
19,6.40,3.50,0
20,6.67,3.67,0
19,6.92,3.82,0
21,7.20,3.99,0
19,7.43,4.14,0
21,7.71,4.31,0
19,7.93,4.46,0
20,8.17,4.61,0
19,8.39,4.76,0
18,8.58,4.89,0
20,8.81,5.04,0
19,9.01,5.18,0
20,9.23,5.33,0
18,9.41,5.45,0
21,9.64,5.61,0
18,9.81,5.73,0
21,10.03,5.89,0
20,10.23,6.03,0
18,10.39,6.15,0
19,10.56,6.28,0
19,10.73,6.40,0
19,10.89,6.53,0
18,11.03,6.64,0
18,11.17,6.76,0
19,11.33,6.88,0
19,11.48,7.00,0
18,11.61,7.11,0
18,11.74,7.22,0
18,11.87,7.33,0
18,11.99,7.43,0
19,12.13,7.55,0
18,12.25,7.65,0
20,12.40,7.78,0
18,12.51,7.88,0
17,12.60,7.97,0
19,12.73,8.08,0
15,12.78,8.15,0
20,12.92,8.27,0
20,13.06,8.39,0
18,13.16,8.48,0
17,13.24,8.57,0
18,13.33,8.66,0
18,13.43,8.76,0
20,13.56,8.87,0
18,13.65,8.96,0
18,13.73,9.05,0
18,13.82,9.14,0
18,13.90,9.23,0
18,13.99,9.32,0
18,14.07,9.40,0
19,14.16,9.50,0
19,14.26,9.59,0
18,14.34,9.68,0
18,14.41,9.76,0
18,14.48,9.84,0
17,14.53,9.91,0
18,14.60,10.00,0
17,14.65,10.07,0
18,14.72,10.14,0
17,14.76,10.21,0
17,14.81,10.28,0
18,14.87,10.36,0
18,14.93,10.43,0
17,14.97,10.50,0
17,15.01,10.57,0
18,15.07,10.64,0
18,15.13,10.71,0
17,15.17,10.78,0
18,15.23,10.85,0
18,15.28,10.92,0
18,15.34,10.99,0
17,15.37,11.05,0
17,15.40,11.11,0
18,15.45,11.18,0
18,15.51,11.25,0
17,15.54,11.30,0
17,15.56,11.36,0
18,15.61,11.43,0
16,15.62,11.47,0
17,15.65,11.53,0
17,15.68,11.58,0
18,15.72,11.65,0
17,15.75,11.70,0
17,15.77,11.75,0
20,15.86,11.84,0
16,15.86,11.88,0
16,15.86,11.92,0
18,15.91,11.98,0
16,15.91,12.02,0
17,15.93,12.07,0
15,15.91,12.10,0
17,15.93,12.15,0
16,15.93,12.19,0
16,15.94,12.23,0
15,15.92,12.25,0
17,15.94,12.30,0
16,15.94,12.34,0
18,15.98,12.39,0
15,15.96,12.42,0
17,15.98,12.47,0
16,15.98,12.50,0
18,16.02,12.56,0
15,16.00,12.58,0
18,16.04,12.64,0
18,16.08,12.69,0
16,16.08,12.72,0
18,16.12,12.77,0
16,16.12,12.81,0
17,16.13,12.85,0
18,16.17,12.90,0
17,16.19,12.94,0
16,16.18,12.97,0
16,16.18,13.00,0
22,16.30,13.09,0
17,16.31,13.13,0
18,16.34,13.18,0
17,16.36,13.22,0
18,16.39,13.27,0
17,16.40,13.30,0
16,16.39,13.33,0
16,16.39,13.36,0
17,16.40,13.39,0
16,16.39,13.42,0
18,16.42,13.47,0
20,16.49,13.53,0
16,16.48,13.56,0
17,16.49,13.59,0
16,16.48,13.61,0
19,16.54,13.67,0
16,16.52,13.69,0
17,16.53,13.72,0
18,16.56,13.77,0
16,16.55,13.79,0
16,16.54,13.81,0
15,16.51,13.82,0
17,16.52,13.86,0
17,16.53,13.89,0
17,16.54,13.92,0
17,16.55,13.95,0
18,16.58,13.99,0
16,16.57,14.01,0
17,16.57,14.04,0
18,16.60,14.08,0
20,16.67,14.14,0
17,16.68,14.17,0
16,16.66,14.18,0
16,16.65,14.20,0
17,16.66,14.23,0
17,16.66,14.26,0
17,16.67,14.29,0
16,16.66,14.30,0
17,16.66,14.33,0
17,16.67,14.36,0
16,16.66,14.37,0
16,16.64,14.39,0
17,16.65,14.42,0
17,16.66,14.44,0
16,16.65,14.46,0
18,16.67,14.49,0
16,16.66,14.51,0
17,16.67,14.53,0
16,16.65,14.55,0
16,16.64,14.56,0
17,16.65,14.59,0
16,16.63,14.60,0
16,16.62,14.61,0
16,16.61,14.63,0
17,16.62,14.65,0
17,16.62,14.68,0
17,16.63,14.70,0
16,16.62,14.71,0
17,16.63,14.73,0
18,16.65,14.77,0
16,16.64,14.78,0
18,16.67,14.81,0
18,16.70,14.84,0
16,16.68,14.86,0
16,16.67,14.87,0
16,16.65,14.88,0
17,16.66,14.90,0
16,16.65,14.91,0
16,16.63,14.92,0
17,16.64,14.94,0
17,16.65,14.96,0
16,16.64,14.97,0
16,16.62,14.98,0
18,16.65,15.01,0
17,16.66,15.03,0
16,16.64,15.04,0
16,16.63,15.05,0
16,16.62,15.06,0
17,16.63,15.08,0
16,16.61,15.09,0
16,16.60,15.10,0
15,16.57,15.10,0
18,16.60,15.13,0
18,16.63,15.16,0
18,16.65,15.18,0
18,16.68,15.21,0
18,16.71,15.24,0
16,16.69,15.25,0
18,16.72,15.28,0
18,16.75,15.30,0
19,16.79,15.34,0
19,16.83,15.38,0
18,16.86,15.40,0
19,16.90,15.44,0
19,16.94,15.47,0
18,16.96,15.50,0
19,17.00,15.53,0
18,17.02,15.56,0
18,17.04,15.58,0
18,17.06,15.61,0
20,17.12,15.65,0
19,17.16,15.69,0
18,17.18,15.71,0
18,17.19,15.73,0
18,17.21,15.75,0
19,17.24,15.79,0
19,17.28,15.82,0
24,17.41,15.90,0
18,17.43,15.92,0
18,17.44,15.94,0
20,17.49,15.98,0
18,17.50,16.00,0
18,17.51,16.02,0
18,17.52,16.04,0
20,17.57,16.08,0
22,17.66,16.14,0
18,17.66,16.16,0
18,17.67,16.18,0
18,17.68,16.20,0
18,17.68,16.21,0
18,17.69,16.23,0
18,17.70,16.25,0
20,17.74,16.29,0
20,17.79,16.32,0
18,17.79,16.34,0
19,17.82,16.37,0
18,17.82,16.38,0
21,17.88,16.43,0
20,17.93,16.47,0
20,17.97,16.50,0
20,18.01,16.54,0
20,18.05,16.57,0
19,18.07,16.60,0
19,18.09,16.62,0
20,18.12,16.65,0
20,18.16,16.69,0
20,18.20,16.72,0
18,18.19,16.73,0
20,18.23,16.77,0
20,18.27,16.80,0
20,18.30,16.83,0
20,18.33,16.86,0
21,18.39,16.90,0
20,18.42,16.93,0
20,18.45,16.96,0
18,18.44,16.97,0
21,18.49,17.02,0
20,18.52,17.05,0
19,18.53,17.06,0
18,18.52,17.07,0
22,18.59,17.12,0
20,18.62,17.15,0
20,18.65,17.18,0
22,18.71,17.23,0
24,18.82,17.30,0
21,18.86,17.33,0
22,18.93,17.38,0
20,18.95,17.41,0
26,19.09,17.49,0
23,19.17,17.55,0
22,19.22,17.59,0
21,19.26,17.63,0
22,19.31,17.67,0
