Biceps D Eletrodo vermelho mais próximo ao cotovelo - 12/03/2024 - teste2 - 5 contrações
long frequencia = 1000;                 //frequência de aquisição do sinal, neste caso, 1000 sinais por segundo
float fator1 = 0.02, fator2 = 0.01;
float incerteza = 0.13;
float pico_basal = 130; // Mínimo para ser considerado um pico de contração
int filtro_horizontal=200000; //intervalo de 200ms valores não pode ter mais de 1 contração

Biceps_D,mediaMovel_1,mediaMovel_2,Contracao
145,2.90,1.45,0
152,5.88,2.96,0
147,8.70,4.40,0
147,11.47,5.82,0
149,14.22,7.25,0
155,17.04,8.73,0
151,19.72,10.15,0
145,22.22,11.50,0
150,24.78,12.89,0
155,27.38,14.31,0
145,29.73,15.62,0
146,32.06,16.92,0
147,34.36,18.22,0
148,36.63,19.52,0
155,39.00,20.87,0
145,41.12,22.11,0
144,43.18,23.33,0
145,45.21,24.55,0
151,47.33,25.81,0
144,49.26,27.00,0
149,51.26,28.22,0
146,53.15,29.39,0
145,54.99,30.55,0
151,56.91,31.75,0
145,58.67,32.89,0
147,60.44,34.03,0
148,62.19,35.17,0
149,63.92,36.31,0
157,65.79,37.51,0
144,67.35,38.58,0
145,68.90,39.64,0
146,70.45,40.71,0
151,72.06,41.81,0
145,73.52,42.84,0
144,74.92,43.85,0
145,76.33,44.86,0
153,77.86,45.94,0
154,79.38,47.03,0
143,80.65,47.99,0
146,81.96,48.97,0
143,83.18,49.91,0
147,84.46,50.88,0
152,85.81,51.89,0
144,86.97,52.81,0
145,88.13,53.73,0
148,89.33,54.67,0
153,90.60,55.66,0
144,91.67,56.54,0
143,92.70,57.40,0
146,93.77,58.29,0
149,94.87,59.20,0
154,96.05,60.15,0
146,97.05,61.00,0
143,97.97,61.82,0
145,98.91,62.66,0
153,99.99,63.56,0
143,100.85,64.35,0
145,101.74,65.16,0
145,102.60,65.96,0
147,103.49,66.77,0
154,104.50,67.64,0
148,105.37,68.45,0
143,106.12,69.19,0
145,106.90,69.95,0
146,107.68,70.71,0
152,108.57,71.52,0
143,109.26,72.24,0
143,109.93,72.94,0
144,110.61,73.66,0
147,111.34,74.39,0
152,112.15,75.16,0
143,112.77,75.84,0
143,113.38,76.51,0
144,113.99,77.19,0
146,114.63,77.88,0
153,115.40,78.63,0
143,115.95,79.27,0
143,116.49,79.91,0
150,117.16,80.61,0
146,117.74,81.26,0
154,118.46,81.99,0
144,118.97,82.61,0
144,119.47,83.23,0
143,119.94,83.82,0
147,120.48,84.46,0
152,121.11,85.13,0
143,121.55,85.71,0
145,122.02,86.30,0
144,122.46,86.88,0
146,122.93,87.47,0
152,123.51,88.12,0
143,123.90,88.66,0
143,124.28,89.21,0
147,124.74,89.79,0
147,125.18,90.36,0
155,125.78,91.00,0
146,126.18,91.55,0
143,126.52,92.07,0
145,126.89,92.60,0
147,127.29,93.14,0
156,127.87,93.77,0
143,128.17,94.26,0
144,128.49,94.76,0
146,128.84,95.27,0
149,129.24,95.81,0
154,129.73,96.39,0
143,130.00,96.86,0
143,130.26,97.32,0
146,130.58,97.81,0
153,131.02,98.36,0
146,131.32,98.83,0
142,131.54,99.27,0
145,131.81,99.72,0
144,132.05,100.17,0
150,132.41,100.66,0
153,132.82,101.19,0
146,133.08,101.64,0
143,133.28,102.05,0
148,133.58,102.51,0
147,133.85,102.95,0
155,134.27,103.47,0
143,134.44,103.87,0
143,134.61,104.26,0
152,134.96,104.74,0
147,135.20,105.16,0
154,135.58,105.65,0
143,135.73,106.02,0
144,135.89,106.40,0
145,136.07,106.79,0
146,136.27,107.18,0
153,136.61,107.64,0
143,136.74,107.99,0
147,136.94,108.38,0
142,137.04,108.72,0
145,137.20,109.08,0
150,137.46,109.49,0
149,137.69,109.89,0
143,137.79,110.22,0
146,137.96,110.58,0
146,138.12,110.93,0
151,138.38,111.33,0
154,138.69,111.76,0
145,138.82,112.09,0
144,138.92,112.41,0
147,139.08,112.75,0
148,139.26,113.11,0
156,139.59,113.54,0
144,139.68,113.84,0
146,139.81,114.16,0
144,139.89,114.46,0
148,140.05,114.80,0
154,140.33,115.19,0
143,140.39,115.47,0
146,140.50,115.77,0
146,140.61,116.07,0
146,140.72,116.37,0
154,140.98,116.75,0
143,141.02,117.01,0
144,141.08,117.28,0
146,141.18,117.57,0
147,141.30,117.86,0
153,141.53,118.21,0
153,141.76,118.56,0
144,141.81,118.82,0
147,141.91,119.10,0
147,142.01,119.38,0
147,142.11,119.65,0
157,142.41,120.03,0
147,142.50,120.30,0
146,142.57,120.55,0
145,142.62,120.80,0
149,142.75,121.08,0
156,143.01,121.43,0
143,143.01,121.65,0
143,143.01,121.86,0
146,143.07,122.10,0
148,143.17,122.36,0
152,143.35,122.66,0
143,143.34,122.86,0
145,143.37,123.08,0
147,143.45,123.32,0
145,143.48,123.54,0
152,143.65,123.82,0
146,143.69,124.04,0
145,143.72,124.25,0
145,143.75,124.46,0
147,143.81,124.69,0
148,143.89,124.92,0
156,144.14,125.23,0
145,144.15,125.43,0
142,144.11,125.59,0
145,144.13,125.79,0
148,144.21,126.01,0
156,144.44,126.31,0
144,144.43,126.49,0
146,144.46,126.68,0
145,144.48,126.86,0
147,144.53,127.07,0
153,144.70,127.32,0
143,144.66,127.48,0
145,144.67,127.66,0
144,144.65,127.82,0
146,144.68,128.00,0
152,144.83,128.24,0
145,144.83,128.41,0
143,144.79,128.56,0
143,144.76,128.70,0
146,144.78,128.87,0
153,144.95,129.11,0
154,145.13,129.36,0
142,145.07,129.49,0
143,145.03,129.62,0
147,145.06,129.80,0
146,145.08,129.96,0
153,145.24,130.19,0
143,145.20,130.32,0
144,145.17,130.46,0
143,145.13,130.58,0
146,145.15,130.74,0
153,145.30,130.96,0
143,145.26,131.08,0
144,145.23,131.21,0
146,145.25,131.36,0
145,145.24,131.49,0
151,145.36,131.69,0
143,145.31,131.80,0
142,145.24,131.90,0
145,145.24,132.03,0
150,145.34,132.21,0
151,145.45,132.40,0
145,145.44,132.53,0
143,145.39,132.63,0
143,145.34,132.74,0
145,145.34,132.86,0
147,145.37,133.00,0
154,145.54,133.21,0
146,145.55,133.34,0
142,145.48,133.42,0
143,145.43,133.52,0
147,145.46,133.65,0
153,145.61,133.85,0
142,145.54,133.93,0
145,145.53,134.04,0
144,145.50,134.14,0
145,145.49,134.25,0
151,145.60,134.42,0
142,145.53,134.49,0
145,145.52,134.60,0
145,145.51,134.70,0
143,145.46,134.78,0
150,145.55,134.94,0
143,145.50,135.02,0
143,145.45,135.10,0
143,145.40,135.18,0
143,145.35,135.25,0
149,145.42,135.39,0
154,145.59,135.58,0
142,145.52,135.64,0
143,145.47,135.71,0
144,145.44,135.80,0
147,145.47,135.91,0
154,145.64,136.09,0
142,145.57,136.15,0
144,145.54,136.23,0
142,145.47,136.29,0
148,145.52,136.40,0
150,145.61,136.54,0
143,145.56,136.60,0
151,145.67,136.75,0
146,145.67,136.84,0
143,145.62,136.90,0
155,145.81,137.08,0
143,145.75,137.14,0
143,145.70,137.20,0
148,145.74,137.31,0
146,145.75,137.40,0
151,145.85,137.53,0
154,146.01,137.70,0
143,145.95,137.75,0
145,145.94,137.82,0
148,145.98,137.92,0
148,146.02,138.02,0
152,146.14,138.16,0
144,146.09,138.22,0
144,146.05,138.28,0
145,146.03,138.35,0
148,146.07,138.44,0
155,146.25,138.61,0
143,146.18,138.65,0
145,146.16,138.72,0
149,146.22,138.82,0
153,146.35,138.96,0
153,146.49,139.10,0
143,146.42,139.14,0
143,146.35,139.18,0
145,146.32,139.24,0
146,146.31,139.31,0
151,146.41,139.42,0
143,146.34,139.46,0
146,146.33,139.52,0
145,146.31,139.58,0
144,146.26,139.62,0
149,146.32,139.72,0
156,146.51,139.88,0
147,146.52,139.95,0
145,146.49,140.00,0
143,146.42,140.03,0
151,146.51,140.14,0
153,146.64,140.27,0
145,146.61,140.32,0
143,146.54,140.34,0
150,146.60,140.44,0
153,146.73,140.57,0
153,146.86,140.69,0
143,146.78,140.71,0
146,146.76,140.77,0
148,146.79,140.84,0
147,146.79,140.90,0
152,146.90,141.01,0
145,146.86,141.05,0
