Biceps D Eletrodo vermelho mais próximo ao cotovelo - 12/03/2024 - teste1 - 5 contrações
long frequencia = 1000;                 //frequência de aquisição do sinal, neste caso, 1000 sinais por segundo
float fator1 = 0.02, fator2 = 0.01;
float incerteza = 0.13;
float pico_basal = 130; // Mínimo para ser considerado um pico de contração
int filtro_horizontal=200000; //intervalo de 200ms valores não pode ter mais de 1 contração

Biceps_D,mediaMovel_1,mediaMovel_2,Contracao
142,2.84,1.42,0
143,5.64,2.84,0
144,8.41,4.25,0
144,11.12,5.64,0
145,13.80,7.04,0
144,16.40,8.41,0
145,18.98,9.77,0
145,21.50,11.13,0
147,24.01,12.49,0
144,26.41,13.80,0
145,28.78,15.11,0
144,31.08,16.40,0
147,33.40,17.71,0
145,35.63,18.98,0
145,37.82,20.24,0
144,39.94,21.48,0
145,42.04,22.71,0
145,44.10,23.94,0
145,46.12,25.15,0
144,48.08,26.34,0
145,50.02,27.52,0
145,51.92,28.70,0
147,53.82,29.88,0
144,55.62,31.02,0
145,57.41,32.16,0
145,59.16,33.29,0
149,60.96,34.45,0
145,62.64,35.55,0
147,64.33,36.67,0
147,65.98,37.77,0
147,67.60,38.86,0
145,69.15,39.92,0
144,70.65,40.96,0
145,72.13,42.00,0
147,73.63,43.05,0
148,75.12,44.10,0
147,76.56,45.13,0
144,77.90,46.12,0
145,79.25,47.11,0
145,80.56,48.09,0
148,81.91,49.09,0
147,83.21,50.07,0
145,84.45,51.02,0
145,85.66,51.96,0
146,86.87,52.90,0
146,88.05,53.83,0
145,89.19,54.74,0
145,90.30,55.64,0
145,91.40,56.54,0
145,92.47,57.42,0
147,93.56,58.32,0
146,94.61,59.19,0
145,95.62,60.05,0
145,96.60,60.90,0
145,97.57,61.74,0
144,98.50,62.56,0
145,99.43,63.39,0
145,100.34,64.20,0
145,101.24,65.01,0
145,102.11,65.81,0
144,102.95,66.59,0
144,103.77,67.37,0
145,104.59,68.14,0
145,105.40,68.91,0
145,106.19,69.67,0
144,106.95,70.42,0
143,107.67,71.14,0
145,108.42,71.88,0
145,109.15,72.61,0
146,109.89,73.35,0
145,110.59,74.06,0
145,111.28,74.77,0
146,111.97,75.49,0
146,112.65,76.19,0
146,113.32,76.89,0
145,113.95,77.57,0
145,114.57,78.24,0
145,115.18,78.91,0
146,115.80,79.58,0
146,116.40,80.25,0
146,116.99,80.90,0
146,117.57,81.55,0
146,118.14,82.20,0
146,118.70,82.84,0
146,119.25,83.47,0
146,119.78,84.09,0
146,120.31,84.71,0
146,120.82,85.33,0
147,121.34,85.94,0
145,121.82,86.53,0
145,122.28,87.12,0
146,122.75,87.71,0
146,123.22,88.29,0
146,123.67,88.87,0
146,124.12,89.44,0
147,124.58,90.01,0
146,125.01,90.57,0
147,125.45,91.14,0
147,125.88,91.70,0
146,126.28,92.24,0
146,126.68,92.78,0
146,127.06,93.31,0
145,127.42,93.83,0
147,127.81,94.36,0
146,128.18,94.87,0
146,128.53,95.39,0
146,128.88,95.89,0
146,129.22,96.39,0
147,129.58,96.90,0
146,129.91,97.39,0
145,130.21,97.87,0
147,130.55,98.36,0
146,130.85,98.83,0
147,131.18,99.32,0
146,131.47,99.78,0
147,131.78,100.25,0
146,132.07,100.71,0
147,132.37,101.18,0
149,132.70,101.65,0
145,132.95,102.09,0
146,133.21,102.53,0
149,133.52,102.99,0
147,133.79,103.43,0
148,134.08,103.88,0
146,134.32,104.30,0
147,134.57,104.72,0
148,134.84,105.16,0
147,135.08,105.58,0
147,135.32,105.99,0
148,135.57,106.41,0
148,135.82,106.83,0
147,136.04,107.23,0
146,136.24,107.62,0
148,136.48,108.02,0
150,136.75,108.44,0
146,136.93,108.81,0
147,137.14,109.20,0
148,137.35,109.58,0
148,137.57,109.97,0
147,137.75,110.34,0
146,137.92,110.70,0
146,138.08,111.05,0
148,138.28,111.42,0
147,138.45,111.77,0
147,138.63,112.13,0
147,138.79,112.48,0
148,138.98,112.83,0
145,139.10,113.15,0
146,139.24,113.48,0
148,139.41,113.83,0
149,139.60,114.18,0
147,139.75,114.51,0
146,139.88,114.82,0
147,140.02,115.14,0
147,140.16,115.46,0
147,140.29,115.78,0
146,140.41,116.08,0
147,140.54,116.39,0
149,140.71,116.71,0
147,140.84,117.02,0
147,140.96,117.32,0
147,141.08,117.61,0
147,141.20,117.91,0
147,141.31,118.20,0
147,141.43,118.49,0
148,141.56,118.78,0
147,141.67,119.06,0
146,141.75,119.33,0
146,141.84,119.60,0
148,141.96,119.88,0
147,142.06,120.15,0
146,142.14,120.41,0
146,142.22,120.67,0
147,142.31,120.93,0
146,142.39,121.18,0
147,142.48,121.44,0
147,142.57,121.70,0
148,142.68,121.96,0
147,142.77,122.21,0
147,142.85,122.46,0
147,142.93,122.70,0
147,143.02,122.95,0
148,143.11,123.20,0
147,143.19,123.44,0
147,143.27,123.67,0
149,143.38,123.92,0
147,143.46,124.15,0
147,143.53,124.38,0
147,143.60,124.61,0
148,143.68,124.84,0
149,143.79,125.09,0
149,143.89,125.32,0
147,143.96,125.54,0
149,144.06,125.78,0
150,144.18,126.02,0
147,144.23,126.23,0
147,144.29,126.44,0
147,144.34,126.64,0
149,144.44,126.86,0
147,144.49,127.07,0
147,144.54,127.27,0
149,144.63,127.48,0
151,144.75,127.72,0
147,144.80,127.91,0
147,144.84,128.10,0
149,144.93,128.31,0
149,145.01,128.52,0
149,145.09,128.72,0
148,145.15,128.92,0
148,145.20,129.11,0
147,145.24,129.28,0
148,145.29,129.47,0
147,145.33,129.65,0
147,145.36,129.82,0
148,145.41,130.00,0
147,145.45,130.17,0
147,145.48,130.34,0
149,145.55,130.53,0
147,145.58,130.69,0
148,145.63,130.87,0
147,145.65,131.03,0
149,145.72,131.21,0
149,145.79,131.38,0
148,145.83,131.55,0
147,145.85,131.70,0
148,145.90,131.87,0
147,145.92,132.02,0
147,145.94,132.17,0
147,145.96,132.32,0
148,146.00,132.47,0
147,146.02,132.62,0
147,146.04,132.76,0
148,146.08,132.92,0
148,146.12,133.07,0
147,146.14,133.21,0
148,146.17,133.35,0
147,146.19,133.49,0
150,146.27,133.66,0
149,146.32,133.81,0
147,146.33,133.94,0
147,146.35,134.07,0
149,146.40,134.22,0
149,146.45,134.37,0
149,146.50,134.51,0
148,146.53,134.65,0
150,146.60,134.80,0
150,146.67,134.95,0
149,146.72,135.10,0
149,146.76,135.23,0
150,146.83,135.38,0
150,146.89,135.53,0
149,146.93,135.66,0
148,146.95,135.79,0
151,147.04,135.94,0
153,147.16,136.11,0
149,147.19,136.24,0
147,147.19,136.35,0
149,147.22,136.47,0
150,147.28,136.61,0
149,147.31,136.73,0
148,147.33,136.84,0
149,147.36,136.97,0
149,147.39,137.09,0
149,147.43,137.21,0
149,147.46,137.32,0
149,147.49,137.44,0
151,147.56,137.58,0
149,147.59,137.69,0
149,147.62,137.80,0
150,147.66,137.92,0
149,147.69,138.04,0
149,147.72,138.15,0
147,147.70,138.23,0
149,147.73,138.34,0
150,147.77,138.46,0
149,147.80,138.56,0
148,147.80,138.66,0
149,147.83,138.76,0
149,147.85,138.86,0
149,147.87,138.97,0
149,147.90,139.07,0
149,147.92,139.16,0
151,147.98,139.28,0
147,147.96,139.36,0
149,147.98,139.46,0
150,148.02,139.56,0
148,148.02,139.65,0
148,148.02,139.73,0
147,148.00,139.80,0
149,148.02,139.89,0
152,148.10,140.02,0
147,148.08,140.09,0
148,148.08,140.16,0
149,148.09,140.25,0
149,148.11,140.34,0
148,148.11,140.42,0
148,148.11,140.49,0
148,148.11,140.57,0
151,148.16,140.67,0
148,148.16,140.75,0
148,148.16,140.82,0
150,148.19,140.91,0
147,148.17,140.97,0
147,148.15,141.03,0
147,148.12,141.09,0
149,148.14,141.17,0
151,148.20,141.27,0
147,148.17,141.33,0
148,148.17,141.39,0
149,148.19,141.47,0
147,148.16,141.52,0
148,148.16,141.59,0
147,148.14,141.64,0
147,148.11,141.70,0
150,148.15,141.78,0
147,148.13,141.83,0
147,148.11,141.88,0
148,148.10,141.94,0
147,148.08,141.99,0
147,148.06,142.04,0
147,148.04,142.09,0
146,148.00,142.13,0
149,148.02,142.20,0
147,148.00,142.25,0
147,147.98,142.30,0
149,148.00,142.36,0
148,148.00,142.42,0
148,148.00,142.48,0
147,147.98,142.52,0
148,147.98,142.58,0
149,148.00,142.64,0
147,147.98,142.68,0
147,147.96,142.73,0
149,147.98,142.79,0
147,147.96,142.83,0
147,147.94,142.87,0
147,147.92,142.92,0
148,147.92,142.97,0
149,147.95,143.03,0
147,147.93,143.07,0
150,147.97,143.14,0
148,147.97,143.18,0
147,147.95,143.22,0
147,147.93,143.26,0
146,147.89,143.29,0
147,147.87,143.32,0
148,147.88,143.37,0
147,147.86,143.41,0
150,147.90,143.47,0
147,147.88,143.51,0
147,147.87,143.54,0
147,147.85,143.58,0
147,147.83,143.61,0
147,147.82,143.65,0
147,147.80,143.68,0
147,147.78,143.71,0
145,147.73,143.73,0
147,147.71,143.76,0
148,147.72,143.80,0
145,147.66,143.81,0
146,147.63,143.84,0
146,147.60,143.86,0
147,147.59,143.89,0
146,147.56,143.91,0
146,147.52,143.93,0
146,147.49,143.95,0
