Teste de posicionamento 2(EMG ao centro do bíceps (Vermelho A, Verde B) + Ref no cotovelo) - 16/09/2024 - teste3 - 5 contrações
long frequencia = 1000;                 //frequência de aquisição do sinal, neste caso, 1000 sinais por segundo
float fator1 = 0.02, fator2 = 0.01;
float incerteza = 0.13;
float pico_basal = 130; // Mínimo para ser considerado um pico de contração
int filtro_horizontal=200000; //intervalo de 200ms valores não pode ter mais de 1 contração

Biceps_D,mediaMovel_1,mediaMovel_2,Contracao
28,0.56,0.28,0
29,1.13,0.57,0
29,1.69,0.85,0
30,2.25,1.14,0
29,2.79,1.42,0
28,3.29,1.69,0
29,3.81,1.96,0
31,4.35,2.25,0
29,4.84,2.52,0
32,5.39,2.81,0
35,5.98,3.14,0
29,6.44,3.39,0
31,6.93,3.67,0
29,7.37,3.92,0
32,7.86,4.20,0
29,8.29,4.45,0
29,8.70,4.70,0
29,9.11,4.94,0
32,9.56,5.21,0
32,10.01,5.48,0
29,10.39,5.71,0
29,10.77,5.95,0
29,11.13,6.18,0
28,11.47,6.40,0
28,11.80,6.61,0
28,12.12,6.83,0
29,12.46,7.05,0
30,12.81,7.28,0
30,13.15,7.50,0
29,13.47,7.72,0
31,13.82,7.95,0
29,14.13,8.16,0
29,14.42,8.37,0
29,14.71,8.58,0
29,15.00,8.78,0
30,15.30,8.99,0
29,15.57,9.19,0
28,15.82,9.38,0
30,16.11,9.59,0
27,16.32,9.76,0
29,16.58,9.95,0
28,16.81,10.13,0
29,17.05,10.32,0
29,17.29,10.51,0
26,17.46,10.67,0
29,17.69,10.85,0
28,17.90,11.02,0
28,18.10,11.19,0
30,18.34,11.38,0
30,18.57,11.56,0
28,18.76,11.73,0
30,18.99,11.91,0
30,19.21,12.09,0
27,19.36,12.24,0
28,19.54,12.40,0
28,19.70,12.55,0
28,19.87,12.71,0
29,20.05,12.87,0
28,20.21,13.02,0
30,20.41,13.19,0
30,20.60,13.36,0
28,20.75,13.51,0
28,20.89,13.65,0
28,21.03,13.80,0
29,21.19,13.95,0
28,21.33,14.09,0
29,21.48,14.24,0
28,21.61,14.38,0
29,21.76,14.52,0
28,21.89,14.66,0
32,22.09,14.83,0
28,22.21,14.96,0
28,22.32,15.09,0
28,22.44,15.22,0
30,22.59,15.37,0
28,22.70,15.49,0
28,22.80,15.62,0
28,22.91,15.74,0
30,23.05,15.89,0
27,23.13,16.00,0
28,23.22,16.12,0
28,23.32,16.24,0
28,23.41,16.35,0
28,23.51,16.47,0
28,23.60,16.59,0
28,23.68,16.70,0
28,23.77,16.81,0
28,23.85,16.92,0
28,23.94,17.04,0
29,24.04,17.16,0
28,24.12,17.26,0
28,24.20,17.37,0
28,24.27,17.48,0
28,24.35,17.58,0
29,24.44,17.70,0
28,24.51,17.80,0
28,24.58,17.90,0
28,24.65,18.00,0
28,24.72,18.10,0
28,24.78,18.20,0
27,24.83,18.29,0
28,24.89,18.39,0
28,24.95,18.48,0
28,25.01,18.58,0
28,25.07,18.67,0
29,25.15,18.78,0
28,25.21,18.87,0
28,25.26,18.96,0
27,25.30,19.04,0
28,25.35,19.13,0
28,25.41,19.22,0
27,25.44,19.30,0
28,25.49,19.38,0
28,25.54,19.47,0
28,25.59,19.55,0
27,25.62,19.63,0
26,25.62,19.69,0
28,25.67,19.78,0
29,25.74,19.87,0
28,25.78,19.95,0
26,25.79,20.01,0
28,25.83,20.09,0
27,25.85,20.16,0
27,25.88,20.23,0
26,25.88,20.28,0
28,25.92,20.36,0
27,25.94,20.43,0
28,25.99,20.50,0
26,25.99,20.56,0
28,26.03,20.63,0
28,26.07,20.71,0
26,26.06,20.76,0
26,26.06,20.81,0
28,26.10,20.88,0
26,26.10,20.94,0
28,26.14,21.01,0
28,26.17,21.08,0
27,26.19,21.14,0
27,26.21,21.19,0
26,26.20,21.24,0
27,26.22,21.30,0
28,26.25,21.37,0
27,26.27,21.42,0
30,26.34,21.51,0
26,26.34,21.55,0
27,26.35,21.61,0
27,26.36,21.66,0
26,26.36,21.71,0
28,26.39,21.77,0
27,26.40,21.82,0
26,26.39,21.86,0
23,26.33,21.87,0
28,26.36,21.93,0
27,26.37,21.99,0
29,26.42,22.06,0
26,26.42,22.10,0
28,26.45,22.15,0
27,26.46,22.20,0
26,26.45,22.24,0
23,26.38,22.25,0
28,26.41,22.31,0
27,26.42,22.35,0
28,26.46,22.41,0
28,26.49,22.47,0
27,26.50,22.51,0
27,26.51,22.56,0
29,26.56,22.62,0
28,26.59,22.67,0
28,26.61,22.73,0
27,26.62,22.77,0
27,26.63,22.81,0
28,26.66,22.86,0
28,26.68,22.92,0
28,26.71,22.97,0
27,26.72,23.01,0
