Teste de posicionamento 2(EMG ao centro do bíceps (Vermelho A, Verde B) + Ref no cotovelo) - 16/09/2024 - teste4 - 5 contrações
long frequencia = 1000;                 //frequência de aquisição do sinal, neste caso, 1000 sinais por segundo
float fator1 = 0.02, fator2 = 0.01;
float incerteza = 0.13;
float pico_basal = 130; // Mínimo para ser considerado um pico de contração
int filtro_horizontal=200000; //intervalo de 200ms valores não pode ter mais de 1 contração

Biceps_D,mediaMovel_1,mediaMovel_2,Contracao
38,0.76,0.38,0
37,1.48,0.75,0
39,2.24,1.13,0
38,2.95,1.50,0
37,3.63,1.85,0
37,4.30,2.20,0
41,5.03,2.59,0
38,5.69,2.95,0
41,6.40,3.33,0
38,7.03,3.67,0
38,7.65,4.02,0
38,8.26,4.36,0
39,8.87,4.70,0
38,9.45,5.04,0
38,10.03,5.37,0
38,10.58,5.69,0
38,11.13,6.01,0
39,11.69,6.34,0
38,12.22,6.66,0
39,12.75,6.98,0
39,13.28,7.30,0
38,13.77,7.61,0
38,14.26,7.92,0
38,14.73,8.22,0
39,15.22,8.52,0
39,15.69,8.83,0
38,16.14,9.12,0
38,16.58,9.41,0
39,17.02,9.71,0
38,17.44,9.99,0
39,17.87,10.28,0
38,18.28,10.56,0
38,18.67,10.83,0
37,19.04,11.09,0
38,19.42,11.36,0
38,19.79,11.63,0
38,20.15,11.89,0
37,20.49,12.14,0
38,20.84,12.40,0
38,21.18,12.66,0
38,21.52,12.91,0
39,21.87,13.17,0
38,22.19,13.42,0
38,22.51,13.67,0
38,22.82,13.91,0
37,23.10,14.14,0
40,23.44,14.40,0
38,23.73,14.63,0
37,24.00,14.86,0
37,24.26,15.08,0
39,24.55,15.32,0
38,24.82,15.55,0
38,25.08,15.77,0
38,25.34,15.99,0
38,25.60,16.21,0
37,25.82,16.42,0
38,26.07,16.64,0
37,26.29,16.84,0
37,26.50,17.04,0
37,26.71,17.24,0
38,26.94,17.45,0
38,27.16,17.65,0
38,27.37,17.86,0
38,27.59,18.06,0
37,27.77,18.25,0
37,27.96,18.44,0
38,28.16,18.63,0
38,28.36,18.82,0
37,28.53,19.01,0
36,28.68,19.18,0
36,28.83,19.34,0
38,29.01,19.53,0
37,29.17,19.71,0
39,29.37,19.90,0
37,29.52,20.07,0
38,29.69,20.25,0
37,29.83,20.42,0
38,30.00,20.59,0
37,30.14,20.76,0
37,30.27,20.92,0
37,30.41,21.08,0
37,30.54,21.24,0
37,30.67,21.40,0
38,30.82,21.56,0
37,30.94,21.72,0
37,31.06,21.87,0
35,31.14,22.00,0
37,31.26,22.15,0
38,31.39,22.31,0
37,31.50,22.46,0
37,31.61,22.60,0
37,31.72,22.75,0
38,31.85,22.90,0
38,31.97,23.05,0
38,32.09,23.20,0
37,32.19,23.34,0
38,32.31,23.48,0
37,32.40,23.62,0
39,32.53,23.77,0
37,32.62,23.91,0
36,32.69,24.03,0
37,32.77,24.16,0
36,32.84,24.27,0
36,32.90,24.39,0
36,32.96,24.51,0
37,33.05,24.63,0
37,33.12,24.76,0
36,33.18,24.87,0
38,33.28,25.00,0
37,33.35,25.12,0
38,33.45,25.25,0
37,33.52,25.37,0
36,33.57,25.47,0
37,33.63,25.59,0
37,33.70,25.70,0
36,33.75,25.80,0
36,33.79,25.91,0
37,33.86,26.02,0
40,33.98,26.16,0
36,34.02,26.26,0
36,34.06,26.35,0
36,34.10,26.45,0
36,34.14,26.55,0
36,34.17,26.64,0
36,34.21,26.73,0
36,34.25,26.83,0
35,34.26,26.91,0
36,34.30,27.00,0
36,34.33,27.09,0
37,34.38,27.19,0
36,34.42,27.28,0
36,34.45,27.36,0
36,34.48,27.45,0
37,34.53,27.55,0
33,34.50,27.60,0
37,34.55,27.69,0
38,34.62,27.80,0
36,34.65,27.88,0
36,34.67,27.96,0
36,34.70,28.04,0
36,34.73,28.12,0
35,34.73,28.19,0
36,34.76,28.27,0
36,34.78,28.34,0
36,34.81,28.42,0
35,34.81,28.49,0
36,34.83,28.56,0
36,34.86,28.64,0
36,34.88,28.71,0
35,34.88,28.77,0
34,34.86,28.83,0
36,34.89,28.90,0
36,34.91,28.97,0
36,34.93,29.04,0
34,34.91,29.09,0
36,34.93,29.16,0
34,34.92,29.21,0
35,34.92,29.26,0
34,34.90,29.31,0
36,34.92,29.38,0
36,34.94,29.44,0
35,34.94,29.50,0
36,34.96,29.56,0
36,34.99,29.63,0
36,35.01,29.69,0
35,35.01,29.75,0
34,34.99,29.79,0
36,35.01,29.85,0
36,35.03,29.91,0
35,35.03,29.96,0
38,35.08,30.04,0
36,35.10,30.10,0
36,35.12,30.16,0
36,35.14,30.22,0
39,35.22,30.31,0
36,35.23,30.36,0
37,35.27,30.43,0
36,35.28,30.49,0
36,35.30,30.54,0
36,35.31,30.60,0
36,35.32,30.65,0
38,35.38,30.72,0
37,35.41,30.79,0
36,35.42,30.84,0
36,35.43,30.89,0
37,35.46,30.95,0
37,35.50,31.01,0
36,35.51,31.06,0
36,35.52,31.11,0
36,35.52,31.16,0
36,35.53,31.21,0
36,35.54,31.26,0
35,35.53,31.29,0
36,35.54,31.34,0
36,35.55,31.39,0
36,35.56,31.43,0
35,35.55,31.47,0
36,35.56,31.51,0
36,35.57,31.56,0
36,35.58,31.60,0
