Teste de posicionamento 2(EMG ao centro do bíceps (Vermelho A, Verde B) + Ref no cotovelo) - 19/10/2024 - teste7 - 5 contrações
long frequencia = 1000;                 //frequência de aquisição do sinal, neste caso, 1000 sinais por segundo
float fator1 = 0.02, fator2 = 0.01;
float incerteza = 0.13;
float pico_basal = 130; // Mínimo para ser considerado um pico de contração
int filtro_horizontal=200000; //intervalo de 200ms valores não pode ter mais de 1 contração

Biceps_D,mediaMovel_1,mediaMovel_2,Contracao
50,1.00,0.50,0
49,1.96,0.98,0
50,2.92,1.48,0
49,3.84,1.95,0
50,4.77,2.43,0
50,5.67,2.91,0
50,6.56,3.38,0
50,7.43,3.84,0
52,8.32,4.33,0
49,9.13,4.77,0
50,9.95,5.22,0
50,10.75,5.67,0
49,11.51,6.11,0
48,12.24,6.52,0
49,12.98,6.95,0
48,13.68,7.36,0
50,14.41,7.79,0
49,15.10,8.20,0
49,15.78,8.61,0
49,16.44,9.01,0
49,17.09,9.41,0
50,17.75,9.82,0
50,18.39,10.22,0
49,19.01,10.61,0
49,19.61,10.99,0
49,20.19,11.37,0
51,20.81,11.77,0
49,21.37,12.14,0
48,21.91,12.50,0
50,22.47,12.87,0
49,23.00,13.23,0
48,23.50,13.58,0
48,23.99,13.93,0
48,24.47,14.27,0
49,24.96,14.61,0
49,25.44,14.96,0
49,25.91,15.30,0
49,26.37,15.63,0
49,26.83,15.97,0
48,27.25,16.29,0
48,27.66,16.61,0
48,28.07,16.92,0
49,28.49,17.24,0
48,28.88,17.55,0
48,29.26,17.85,0
48,29.64,18.15,0
50,30.04,18.47,0
48,30.40,18.77,0
48,30.76,19.06,0
48,31.10,19.35,0
48,31.44,19.64,0
48,31.77,19.92,0
48,32.09,20.20,0
48,32.41,20.48,0
48,32.72,20.75,0
48,33.03,21.03,0
46,33.29,21.28,0
47,33.56,21.53,0
48,33.85,21.80,0
48,34.14,22.06,0
47,34.39,22.31,0
48,34.66,22.57,0
48,34.93,22.82,0
48,35.19,23.07,0
48,35.45,23.32,0
47,35.68,23.56,0
47,35.91,23.79,0
48,36.15,24.03,0
47,36.37,24.26,0
47,36.58,24.49,0
48,36.81,24.73,0
46,36.99,24.94,0
47,37.19,25.16,0
48,37.41,25.39,0
48,37.62,25.61,0
48,37.83,25.84,0
46,37.99,26.04,0
48,38.19,26.26,0
47,38.37,26.47,0
46,38.52,26.66,0
46,38.67,26.86,0
48,38.85,27.07,0
46,39.00,27.26,0
47,39.16,27.45,0
47,39.31,27.65,0
47,39.47,27.84,0
47,39.62,28.03,0
47,39.77,28.22,0
47,39.91,28.41,0
47,40.05,28.60,0
47,40.19,28.78,0
47,40.33,28.96,0
47,40.46,29.14,0
47,40.59,29.32,0
50,40.78,29.53,0
47,40.90,29.70,0
47,41.03,29.88,0
48,41.17,30.06,0
50,41.34,30.26,0
46,41.44,30.42,0
47,41.55,30.58,0
47,41.66,30.75,0
47,41.76,30.91,0
46,41.85,31.06,0
46,41.93,31.21,0
47,42.03,31.37,0
47,42.13,31.52,0
47,42.23,31.68,0
47,42.32,31.83,0
47,42.42,31.98,0
49,42.55,32.15,0
47,42.64,32.30,0
47,42.73,32.45,0
47,42.81,32.59,0
47,42.90,32.74,0
47,42.98,32.88,0
46,43.04,33.01,0
48,43.14,33.16,0
47,43.21,33.30,0
47,43.29,33.44,0
47,43.36,33.57,0
45,43.40,33.69,0
47,43.47,33.82,0
47,43.54,33.95,0
46,43.59,34.07,0
46,43.64,34.19,0
47,43.70,34.32,0
47,43.77,34.45,0
46,43.81,34.56,0
45,43.84,34.67,0
47,43.90,34.79,0
46,43.94,34.90,0
46,43.98,35.01,0
47,44.05,35.13,0
46,44.08,35.24,0
46,44.12,35.35,0
46,44.16,35.46,0
47,44.22,35.57,0
47,44.27,35.68,0
46,44.31,35.79,0
46,44.34,35.89,0
47,44.39,36.00,0
46,44.43,36.10,0
46,44.46,36.20,0
46,44.49,36.30,0
46,44.52,36.40,0
46,44.55,36.49,0
46,44.58,36.59,0
46,44.61,36.68,0
46,44.63,36.77,0
46,44.66,36.87,0
