Teste de posicionamento 2(EMG ao centro do bíceps (Vermelho A, Verde B) + Ref no cotovelo) - 19/10/2024 - teste8 - 5 contrações
long frequencia = 1000;                 //frequência de aquisição do sinal, neste caso, 1000 sinais por segundo
float fator1 = 0.02, fator2 = 0.01;
float incerteza = 0.13;
float pico_basal = 130; // Mínimo para ser considerado um pico de contração
int filtro_horizontal=200000; //intervalo de 200ms valores não pode ter mais de 1 contração

Biceps_D,mediaMovel_1,mediaMovel_2,Contracao
34,0.68,0.34,0
33,1.33,0.67,0
35,2.00,1.01,0
34,2.64,1.34,0
34,3.27,1.67,0
36,3.92,2.01,0
35,4.54,2.34,0
34,5.13,2.66,0
36,5.75,2.99,0
36,6.35,3.32,0
33,6.89,3.62,0
34,7.43,3.92,0
36,8.00,4.24,0
34,8.52,4.54,0
37,9.09,4.86,0
34,9.59,5.15,0
35,10.10,5.45,0
34,10.58,5.74,0
34,11.04,6.02,0
34,11.50,6.30,0
38,12.03,6.62,0
35,12.49,6.90,0
35,12.94,7.18,0
34,13.36,7.45,0
35,13.80,7.73,0
34,14.20,7.99,0
34,14.60,8.25,0
35,15.00,8.52,0
34,15.38,8.77,0
34,15.76,9.02,0
35,16.14,9.28,0
34,16.50,9.53,0
34,16.85,9.78,0
34,17.19,10.02,0
34,17.53,10.26,0
34,17.86,10.50,0
34,18.18,10.73,0
33,18.48,10.95,0
34,18.79,11.18,0
34,19.09,11.41,0
33,19.37,11.63,0
34,19.66,11.85,0
34,19.95,12.07,0
36,20.27,12.31,0
34,20.54,12.53,0
34,20.81,12.74,0
34,21.08,12.96,0
34,21.34,13.17,0
34,21.59,13.37,0
34,21.84,13.58,0
36,22.12,13.81,0
34,22.36,14.01,0
34,22.59,14.21,0
34,22.82,14.41,0
34,23.04,14.60,0
34,23.26,14.80,0
34,23.48,14.99,0
34,23.69,15.18,0
33,23.87,15.36,0
34,24.08,15.54,0
34,24.27,15.73,0
34,24.47,15.91,0
33,24.64,16.08,0
33,24.81,16.25,0
34,24.99,16.43,0
35,25.19,16.61,0
33,25.35,16.78,0
34,25.52,16.95,0
34,25.69,17.12,0
34,25.86,17.29,0
34,26.02,17.46,0
34,26.18,17.62,0
34,26.33,17.78,0
34,26.49,17.95,0
34,26.64,18.11,0
34,26.79,18.27,0
34,26.93,18.42,0
34,27.07,18.58,0
34,27.21,18.73,0
34,27.35,18.89,0
34,27.48,19.04,0
33,27.59,19.18,0
34,27.72,19.32,0
34,27.84,19.47,0
34,27.97,19.62,0
33,28.07,19.75,0
34,28.19,19.89,0
34,28.30,20.03,0
34,28.42,20.17,0
33,28.51,20.30,0
34,28.62,20.44,0
34,28.72,20.57,0
34,28.83,20.71,0
35,28.95,20.85,0
