Teste de posicionamento 2(EMG ao centro do bíceps (Vermelho A, Verde B) + Ref no cotovelo) - 19/10/2024 - teste9 - 5 contrações
long frequencia = 1000;                 //frequência de aquisição do sinal, neste caso, 1000 sinais por segundo
float fator1 = 0.02, fator2 = 0.01;
float incerteza = 0.13;
float pico_basal = 130; // Mínimo para ser considerado um pico de contração
int filtro_horizontal=200000; //intervalo de 200ms valores não pode ter mais de 1 contração

Biceps_D,mediaMovel_1,mediaMovel_2,Contracao
41,0.82,0.41,0
39,1.58,0.80,0
40,2.35,1.19,0
40,3.10,1.58,0
40,3.84,1.96,0
39,4.55,2.33,0
42,5.30,2.73,0
42,6.03,3.12,0
40,6.71,3.49,0
43,7.43,3.88,0
40,8.09,4.25,0
44,8.80,4.64,0
40,9.43,5.00,0
40,10.04,5.35,0
41,10.66,5.70,0
40,11.25,6.05,0
41,11.84,6.40,0
41,12.42,6.74,0
41,13.00,7.08,0
41,13.56,7.42,0
41,14.10,7.76,0
41,14.64,8.09,0
41,15.17,8.42,0
41,15.69,8.75,0
40,16.17,9.06,0
40,16.65,9.37,0
40,17.12,9.67,0
40,17.57,9.98,0
40,18.02,10.28,0
40,18.46,10.58,0
40,18.89,10.87,0
41,19.33,11.17,0
40,19.75,11.46,0
41,20.17,11.75,0
41,20.59,12.05,0
40,20.98,12.33,0
40,21.36,12.60,0
42,21.77,12.90,0
41,22.16,13.18,0
40,22.51,13.45,0
40,22.86,13.71,0
40,23.20,13.97,0
40,23.54,14.24,0
40,23.87,14.49,0
40,24.19,14.75,0
40,24.51,15.00,0
40,24.82,15.25,0
40,25.12,15.50,0
40,25.42,15.74,0
41,25.73,16.00,0
40,26.02,16.24,0
40,26.30,16.47,0
40,26.57,16.71,0
40,26.84,16.94,0
40,27.10,17.17,0
40,27.36,17.40,0
40,27.61,17.63,0
41,27.88,17.86,0
40,28.12,18.08,0
40,28.36,18.30,0
40,28.59,18.52,0
40,28.82,18.73,0
40,29.05,18.94,0
40,29.26,19.16,0
42,29.52,19.38,0
41,29.75,19.60,0
40,29.95,19.80,0
37,30.09,19.98,0
40,30.29,20.18,0
41,30.51,20.38,0
41,30.72,20.59,0
42,30.94,20.80,0
41,31.14,21.01,0
41,31.34,21.21,0
40,31.51,21.39,0
39,31.66,21.57,0
41,31.85,21.76,0
40,32.01,21.95,0
41,32.19,22.14,0
41,32.37,22.33,0
41,32.54,22.51,0
40,32.69,22.69,0
44,32.92,22.90,0
39,33.04,23.06,0
41,33.20,23.24,0
42,33.37,23.43,0
40,33.51,23.59,0
40,33.64,23.76,0
40,33.76,23.92,0
40,33.89,24.08,0
41,34.03,24.25,0
40,34.15,24.41,0
41,34.29,24.57,0
42,34.44,24.75,0
41,34.57,24.91,0
40,34.68,25.06,0
40,34.79,25.21,0
41,34.91,25.37,0
40,35.01,25.52,0
40,35.11,25.66,0
40,35.21,25.80,0
41,35.33,25.96,0
41,35.44,26.11,0
40,35.53,26.25,0
40,35.62,26.38,0
40,35.71,26.52,0
41,35.81,26.66,0
40,35.90,26.80,0
40,35.98,26.93,0
40,36.06,27.06,0
40,36.14,27.19,0
40,36.22,27.32,0
40,36.29,27.44,0
41,36.39,27.58,0
40,36.46,27.70,0
40,36.53,27.83,0
40,36.60,27.95,0
40,36.67,28.07,0
40,36.73,28.19,0
40,36.80,28.31,0
40,36.86,28.42,0
41,36.95,28.55,0
41,37.03,28.67,0
40,37.09,28.79,0
40,37.14,28.90,0
41,37.22,29.02,0
41,37.30,29.14,0
40,37.35,29.25,0
40,37.40,29.36,0
41,37.48,29.47,0
40,37.53,29.58,0
40,37.58,29.68,0
42,37.66,29.81,0
41,37.73,29.92,0
40,37.78,30.02,0
40,37.82,30.12,0
40,37.86,30.22,0
41,37.93,30.32,0
42,38.01,30.44,0
40,38.05,30.54,0
41,38.11,30.64,0
40,38.15,30.74,0
40,38.18,30.83,0
40,38.22,30.92,0
40,38.25,31.01,0
40,38.29,31.10,0
42,38.36,31.21,0
40,38.40,31.30,0
40,38.43,31.38,0
41,38.48,31.48,0
40,38.51,31.57,0
42,38.58,31.67,0
40,38.61,31.75,0
41,38.66,31.85,0
40,38.68,31.93,0
42,38.75,32.03,0
40,38.77,32.11,0
40,38.80,32.19,0
44,38.90,32.30,0
41,38.94,32.39,0
40,38.97,32.47,0
42,39.03,32.56,0
40,39.05,32.64,0
40,39.07,32.71,0
40,39.08,32.78,0
40,39.10,32.86,0
40,39.12,32.93,0
40,39.14,33.00,0
40,39.16,33.07,0
40,39.17,33.14,0
40,39.19,33.21,0
40,39.20,33.27,0
40,39.22,33.34,0
40,39.24,33.41,0
42,39.29,33.49,0
40,39.31,33.56,0
40,39.32,33.62,0
40,39.33,33.69,0
40,39.35,33.75,0
40,39.36,33.81,0
39,39.35,33.86,0
41,39.39,33.94,0
