Teste de posicionamento 2(EMG ao centro do bíceps (Vermelho A, Verde B) + Ref no cotovelo) - 16/09/2024 - teste6 - 5 contrações
long frequencia = 1000;                 //frequência de aquisição do sinal, neste caso, 1000 sinais por segundo
float fator1 = 0.02, fator2 = 0.01;
float incerteza = 0.13;
float pico_basal = 130; // Mínimo para ser considerado um pico de contração
int filtro_horizontal=200000; //intervalo de 200ms valores não pode ter mais de 1 contração

Biceps_D,mediaMovel_1,mediaMovel_2,Contracao
34,0.68,0.34,0
33,1.33,0.67,0
36,2.02,1.02,0
34,2.66,1.35,0
34,3.29,1.68,0
33,3.88,1.99,0
37,4.54,2.34,0
37,5.19,2.69,0
36,5.81,3.02,0
34,6.37,3.33,0
37,6.98,3.67,0
36,7.56,3.99,0
37,8.15,4.32,0
35,8.69,4.63,0
35,9.22,4.93,0
40,9.83,5.28,0
35,10.34,5.58,0
35,10.83,5.87,0
34,11.29,6.15,0
36,11.79,6.45,0
36,12.27,6.75,0
36,12.75,7.04,0
38,13.25,7.35,0
35,13.69,7.63,0
35,14.11,7.90,0
35,14.53,8.17,0
36,14.96,8.45,0
35,15.36,8.71,0
36,15.77,8.99,0
34,16.14,9.24,0
36,16.53,9.50,0
35,16.90,9.76,0
35,17.27,10.01,0
36,17.64,10.27,0
34,17.97,10.51,0
36,18.33,10.76,0
35,18.66,11.01,0
34,18.97,11.24,0
34,19.27,11.46,0
38,19.64,11.73,0
34,19.93,11.95,0
34,20.21,12.17,0
34,20.49,12.39,0
36,20.80,12.63,0
34,21.06,12.84,0
34,21.32,13.05,0
36,21.61,13.28,0
31,21.80,13.46,0
35,22.07,13.67,0
36,22.34,13.90,0
35,22.60,14.11,0
35,22.85,14.32,0
36,23.11,14.53,0
35,23.35,14.74,0
36,23.60,14.95,0
33,23.79,15.13,0
34,23.99,15.32,0
36,24.23,15.53,0
34,24.43,15.71,0
35,24.64,15.91,0
36,24.87,16.11,0
36,25.09,16.31,0
34,25.27,16.48,0
35,25.46,16.67,0
36,25.67,16.86,0
37,25.90,17.06,0
36,26.10,17.25,0
38,26.34,17.46,0
36,26.53,17.64,0
37,26.74,17.84,0
36,26.93,18.02,0
36,27.11,18.20,0
36,27.29,18.38,0
36,27.46,18.55,0
36,27.63,18.73,0
35,27.78,18.89,0
38,27.98,19.08,0
36,28.14,19.25,0
36,28.30,19.42,0
36,28.45,19.58,0
40,28.69,19.79,0
38,28.87,19.97,0
36,29.01,20.13,0
36,29.15,20.29,0
38,29.33,20.47,0
36,29.46,20.62,0
36,29.60,20.78,0
39,29.78,20.96,0
37,29.93,21.12,0
38,30.09,21.29,0
38,30.25,21.45,0
39,30.42,21.63,0
37,30.55,21.78,0
38,30.70,21.95,0
