Teste de posicionamento 1.1(EMG ao centro do bíceps (Verde A, Vermelho B) + Ref no pulso) - 19/10/2024 - teste7 - 5 contrações
long frequencia = 1000;                 //frequência de aquisição do sinal, neste caso, 1000 sinais por segundo
float fator1 = 0.02, fator2 = 0.01;
float incerteza = 0.13;
float pico_basal = 130; // Mínimo para ser considerado um pico de contração
int filtro_horizontal=200000; //intervalo de 200ms valores não pode ter mais de 1 contração

Biceps_D,mediaMovel_1,mediaMovel_2,Contracao
127,2.54,1.27,0
128,5.05,2.54,0
129,7.53,3.80,0
130,9.98,5.06,0
128,12.34,6.29,0
128,14.65,7.51,0
128,16.92,8.72,0
128,19.14,9.91,0
128,21.32,11.09,0
128,23.45,12.26,0
127,25.52,13.41,0
129,27.59,14.56,0
128,29.60,15.70,0
128,31.57,16.82,0
129,33.52,17.94,0
128,35.41,19.04,0
128,37.26,20.13,0
127,39.05,21.20,0
127,40.81,22.26,0
128,42.56,23.32,0
128,44.26,24.36,0
128,45.94,25.40,0
128,47.58,26.42,0
128,49.19,27.44,0
127,50.74,28.44,0
127,52.27,29.42,0
127,53.76,30.40,0
127,55.23,31.36,0
128,56.68,32.33,0
129,58.13,33.30,0
127,59.51,34.23,0
127,60.86,35.16,0
126,62.16,36.07,0
127,63.46,36.98,0
125,64.69,37.86,0
127,65.93,38.75,0
127,67.16,39.63,0
127,68.35,40.51,0
130,69.59,41.40,0
127,70.73,42.26,0
125,71.82,43.08,0
125,72.88,43.90,0
126,73.95,44.72,0
124,74.95,45.52,0
126,75.97,46.32,0
126,76.97,47.12,0
127,77.97,47.92,0
127,78.95,48.71,0
125,79.87,49.47,0
125,80.77,50.23,0
125,81.66,50.97,0
127,82.56,51.73,0
127,83.45,52.49,0
128,84.34,53.24,0
125,85.16,53.96,0
125,85.95,54.67,0
125,86.74,55.37,0
125,87.50,56.07,0
125,88.25,56.76,0
127,89.03,57.46,0
125,89.74,58.14,0
125,90.45,58.81,0
125,91.14,59.47,0
125,91.82,60.12,0
126,92.50,60.78,0
125,93.15,61.42,0
125,93.79,62.06,0
125,94.41,62.69,0
125,95.02,63.31,0
125,95.62,63.93,0
125,96.21,64.54,0
125,96.79,65.14,0
125,97.35,65.74,0
125,97.90,66.34,0
124,98.43,66.91,0
123,98.92,67.47,0
127,99.48,68.07,0
124,99.97,68.63,0
123,100.43,69.17,0
124,100.90,69.72,0
124,101.36,70.26,0
123,101.80,70.79,0
124,102.24,71.32,0
122,102.64,71.83,0
124,103.06,72.35,0
122,103.44,72.85,0
123,103.83,73.35,0
124,104.24,73.86,0
124,104.63,74.36,0
124,105.02,74.85,0
124,105.40,75.34,0
124,105.77,75.83,0
123,106.12,76.30,0
124,106.47,76.78,0
123,106.80,77.24,0
123,107.13,77.70,0
123,107.45,78.15,0
122,107.74,78.59,0
123,108.04,79.04,0
123,108.34,79.47,0
123,108.63,79.91,0
122,108.90,80.33,0
123,109.18,80.76,0
122,109.44,81.17,0
124,109.73,81.60,0
122,109.98,82.00,0
123,110.24,82.41,0
123,110.49,82.82,0
123,110.74,83.22,0
122,110.97,83.61,0
124,111.23,84.01,0
122,111.44,84.39,0
122,111.65,84.77,0
122,111.86,85.14,0
124,112.10,85.53,0
122,112.30,85.89,0
123,112.52,86.26,0
122,112.71,86.62,0
124,112.93,87.00,0
122,113.11,87.35,0
122,113.29,87.69,0
123,113.48,88.05,0
121,113.64,88.37,0
122,113.80,88.71,0
123,113.99,89.05,0
122,114.15,89.38,0
122,114.30,89.71,0
123,114.48,90.04,0
122,114.63,90.36,0
122,114.78,90.68,0
124,114.96,91.01,0
122,115.10,91.32,0
123,115.26,91.64,0
124,115.43,91.96,0
122,115.57,92.26,0
124,115.73,92.58,0
123,115.88,92.88,0
122,116.00,93.18,0
