Teste de posicionamento 1.1(EMG ao centro do bíceps (Verde A, Vermelho B) + Ref no pulso) - 19/10/2024 - teste9 - 5 contrações
long frequencia = 1000;                 //frequência de aquisição do sinal, neste caso, 1000 sinais por segundo
float fator1 = 0.02, fator2 = 0.01;
float incerteza = 0.13;
float pico_basal = 130; // Mínimo para ser considerado um pico de contração
int filtro_horizontal=200000; //intervalo de 200ms valores não pode ter mais de 1 contração

Biceps_D,mediaMovel_1,mediaMovel_2,Contracao
96,1.92,0.96,0
98,3.84,1.93,0
96,5.68,2.87,0
95,7.47,3.79,0
96,9.24,4.71,0
97,11.00,5.64,0
97,12.72,6.55,0
96,14.38,7.45,0
96,16.01,8.33,0
96,17.61,9.21,0
95,19.16,10.07,0
96,20.70,10.92,0
97,22.23,11.79,0
95,23.68,12.62,0
96,25.13,13.45,0
96,26.54,14.28,0
95,27.91,15.08,0
95,29.26,15.88,0
95,30.57,16.67,0
96,31.88,17.47,0
95,33.14,18.24,0
95,34.38,19.01,0
95,35.59,19.77,0
94,36.76,20.51,0
96,37.94,21.27,0
98,39.14,22.04,0
96,40.28,22.77,0
94,41.36,23.49,0
96,42.45,24.21,0
95,43.50,24.92,0
96,44.55,25.63,0
94,45.54,26.31,0
95,46.53,27.00,0
96,47.52,27.69,0
94,48.45,28.35,0
95,49.38,29.02,0
95,50.29,29.68,0
95,51.19,30.33,0
94,52.04,30.97,0
96,52.92,31.62,0
96,53.78,32.26,0
98,54.67,32.92,0
94,55.45,33.53,0
94,56.22,34.14,0
95,57.00,34.75,0
94,57.74,35.34,0
94,58.46,35.93,0
94,59.18,36.51,0
95,59.89,37.09,0
94,60.57,37.66,0
94,61.24,38.22,0
96,61.94,38.80,0
94,62.58,39.35,0
94,63.21,39.90,0
94,63.82,40.44,0
94,64.43,40.98,0
95,65.04,41.52,0
94,65.62,42.04,0
94,66.19,42.56,0
94,66.74,43.08,0
95,67.31,43.59,0
94,67.84,44.10,0
100,68.48,44.66,0
94,68.99,45.15,0
94,69.49,45.64,0
94,69.98,46.12,0
95,70.48,46.61,0
96,71.00,47.11,0
94,71.46,47.57,0
94,71.91,48.04,0
95,72.37,48.51,0
94,72.80,48.96,0
95,73.24,49.42,0
95,73.68,49.88,0
94,74.09,50.32,0
96,74.52,50.78,0
94,74.91,51.21,0
94,75.30,51.64,0
94,75.67,52.06,0
94,76.04,52.48,0
94,76.40,52.90,0
94,76.75,53.31,0
94,77.09,53.71,0
94,77.43,54.12,0
96,77.80,54.54,0
94,78.13,54.93,0
94,78.44,55.32,0
94,78.75,55.71,0
94,79.06,56.09,0
94,79.36,56.47,0
94,79.65,56.85,0
94,79.94,57.22,0
94,80.22,57.58,0
93,80.48,57.94,0
93,80.73,58.29,0
93,80.97,58.64,0
93,81.21,58.98,0
93,81.45,59.32,0
95,81.72,59.68,0
93,81.94,60.01,0
93,82.17,60.34,0
93,82.38,60.67,0
93,82.59,60.99,0
93,82.80,61.31,0
93,83.01,61.63,0
93,83.21,61.94,0
95,83.44,62.27,0
93,83.63,62.58,0
92,83.80,62.87,0
93,83.98,63.17,0
92,84.14,63.46,0
94,84.34,63.77,0
92,84.50,64.05,0
93,84.67,64.34,0
93,84.83,64.63,0
93,85.00,64.91,0
94,85.18,65.20,0
92,85.31,65.47,0
93,85.47,65.74,0
93,85.62,66.02,0
92,85.74,66.28,0
94,85.91,66.55,0
93,86.05,66.82,0
93,86.19,67.08,0
92,86.31,67.33,0
92,86.42,67.58,0
93,86.55,67.83,0
94,86.70,68.09,0
92,86.81,68.33,0
92,86.91,68.57,0
92,87.01,68.80,0
92,87.11,69.03,0
93,87.23,69.27,0
92,87.33,69.50,0
93,87.44,69.74,0
92,87.53,69.96,0
91,87.60,70.17,0
90,87.65,70.37,0
92,87.73,70.58,0
91,87.80,70.79,0
92,87.88,71.00,0
92,87.97,71.21,0
92,88.05,71.42,0
91,88.11,71.61,0
90,88.14,71.80,0
91,88.20,71.99,0
91,88.26,72.18,0
91,88.31,72.37,0
90,88.35,72.54,0
94,88.46,72.76,0
92,88.53,72.95,0
91,88.58,73.13,0
92,88.65,73.32,0
92,88.71,73.51,0
91,88.76,73.68,0
92,88.82,73.87,0
90,88.85,74.03,0
90,88.87,74.19,0
91,88.91,74.35,0
90,88.94,74.51,0
90,88.96,74.67,0
90,88.98,74.82,0
91,89.02,74.98,0
90,89.04,75.13,0
92,89.10,75.30,0
92,89.16,75.47,0
90,89.17,75.61,0
90,89.19,75.76,0
92,89.24,75.92,0
91,89.28,76.07,0
91,89.31,76.22,0
92,89.37,76.38,0
90,89.38,76.51,0
91,89.41,76.66,0
90,89.42,76.79,0
90,89.44,76.92,0
92,89.49,77.07,0
92,89.54,77.22,0
90,89.55,77.35,0
90,89.56,77.48,0
90,89.57,77.60,0
91,89.59,77.74,0
91,89.62,77.87,0
90,89.63,77.99,0
89,89.62,78.10,0
90,89.62,78.22,0
90,89.63,78.34,0
90,89.64,78.45,0
90,89.65,78.57,0
90,89.65,78.68,0
90,89.66,78.80,0
90,89.67,78.91,0
90,89.67,79.02,0
90,89.68,79.13,0
90,89.69,79.24,0
89,89.67,79.34,0
89,89.66,79.43,0
90,89.67,79.54,0
93,89.73,79.67,0
90,89.74,79.78,0
89,89.72,79.87,0
90,89.73,79.97,0
92,89.77,80.09,0
90,89.78,80.19,0
90,89.78,80.29,0
90,89.79,80.38,0
91,89.81,80.49,0
90,89.82,80.59,0
90,89.82,80.68,0
90,89.82,80.77,0
92,89.87,80.89,0
90,89.87,80.98,0
90,89.87,81.07,0
90,89.87,81.16,0
90,89.88,81.24,0
89,89.86,81.32,0
90,89.86,81.41,0
92,89.91,81.51,0
92,89.95,81.62,0
91,89.97,81.71,0
90,89.97,81.80,0
90,89.97,81.88,0
89,89.95,81.95,0
90,89.95,82.03,0
90,89.95,82.11,0
90,89.95,82.19,0
89,89.93,82.26,0
90,89.94,82.33,0
90,89.94,82.41,0
90,89.94,82.49,0
91,89.96,82.57,0
90,89.96,82.65,0
90,89.96,82.72,0
90,89.96,82.79,0
89,89.94,82.85,0
89,89.92,82.92,0
90,89.92,82.99,0
88,89.89,83.04,0
89,89.87,83.10,0
90,89.87,83.17,0
90,89.87,83.23,0
90,89.88,83.30,0
90,89.88,83.37,0
90,89.88,83.43,0
90,89.88,83.50,0
92,89.93,83.59,0
92,89.97,83.67,0
91,89.99,83.74,0
90,89.99,83.81,0
91,90.01,83.88,0
91,90.03,83.95,0
91,90.05,84.02,0
92,90.09,84.10,0
92,90.13,84.18,0
92,90.16,84.26,0
92,90.20,84.33,0
92,90.24,84.41,0
92,90.27,84.49,0
92,90.31,84.56,0
92,90.34,84.64,0
92,90.37,84.71,0
92,90.41,84.78,0
93,90.46,84.86,0
92,90.49,84.94,0
94,90.56,85.03,0
94,90.63,85.12,0
93,90.67,85.20,0
94,90.74,85.28,0
94,90.81,85.37,0
94,90.87,85.46,0
94,90.93,85.54,0
94,90.99,85.63,0
94,91.05,85.71,0
95,91.13,85.80,0
94,91.19,85.89,0
96,91.29,85.99,0
94,91.34,86.07,0
95,91.41,86.16,0
96,91.51,86.25,0
95,91.58,86.34,0
94,91.62,86.42,0
95,91.69,86.50,0
94,91.74,86.58,0
98,91.86,86.69,0
96,91.95,86.79,0
95,92.01,86.87,0
95,92.07,86.95,0
95,92.13,87.03,0
96,92.20,87.12,0
95,92.26,87.20,0
94,92.29,87.27,0
96,92.37,87.35,0
95,92.42,87.43,0
95,92.47,87.51,0
96,92.54,87.59,0
95,92.59,87.67,0
