Teste de posicionamento 1.1(EMG ao centro do bíceps (Verde A, Vermelho B) + Ref no pulso) - 19/10/2024 - teste8 - 5 contrações
long frequencia = 1000;                 //frequência de aquisição do sinal, neste caso, 1000 sinais por segundo
float fator1 = 0.02, fator2 = 0.01;
float incerteza = 0.13;
float pico_basal = 130; // Mínimo para ser considerado um pico de contração
int filtro_horizontal=200000; //intervalo de 200ms valores não pode ter mais de 1 contração

Biceps_D,mediaMovel_1,mediaMovel_2,Contracao
127,2.54,1.27,0
127,5.03,2.53,0
129,7.51,3.79,0
127,9.90,5.02,0
127,12.24,6.24,0
127,14.54,7.45,0
128,16.80,8.66,0
128,19.03,9.85,0
128,21.21,11.03,0
126,23.30,12.18,0
127,25.38,13.33,0
128,27.43,14.48,0
129,29.46,15.62,0
128,31.43,16.75,0
127,33.34,17.85,0
127,35.22,18.94,0
128,37.07,20.03,0
127,38.87,21.10,0
128,40.65,22.17,0
127,42.38,23.22,0
127,44.07,24.25,0
130,45.79,25.31,0
127,47.42,26.33,0
128,49.03,27.35,0
128,50.61,28.35,0
127,52.13,29.34,0
127,53.63,30.32,0
128,55.12,31.29,0
130,56.62,32.28,0
130,58.08,33.26,0
127,59.46,34.19,0
129,60.85,35.14,0
127,62.18,36.06,0
128,63.49,36.98,0
128,64.78,37.89,0
127,66.03,38.78,0
127,67.25,39.66,0
127,68.44,40.54,0
127,69.61,41.40,0
127,70.76,42.26,0
127,71.89,43.11,0
127,72.99,43.94,0
127,74.07,44.77,0
127,75.13,45.60,0
127,76.16,46.41,0
127,77.18,47.22,0
126,78.16,48.00,0
127,79.13,48.79,0
128,80.11,49.59,0
127,81.05,50.36,0
127,81.97,51.13,0
127,82.87,51.89,0
129,83.79,52.66,0
127,84.66,53.40,0
127,85.50,54.14,0
127,86.33,54.87,0
125,87.11,55.57,0
125,87.86,56.26,0
127,88.65,56.97,0
127,89.41,57.67,0
127,90.17,58.36,0
126,90.88,59.04,0
127,91.60,59.72,0
126,92.29,60.38,0
127,92.99,61.05,0
127,93.67,61.71,0
125,94.29,62.34,0
127,94.95,62.99,0
127,95.59,63.63,0
128,96.24,64.27,0
127,96.85,64.90,0
125,97.42,65.50,0
127,98.01,66.11,0
127,98.59,66.72,0
125,99.12,67.30,0
127,99.67,67.90,0
127,100.22,68.49,0
127,100.75,69.08,0
126,101.26,69.65,0
126,101.75,70.21,0
129,102.30,70.80,0
126,102.77,71.35,0
127,103.26,71.91,0
126,103.71,72.45,0
127,104.18,72.99,0
126,104.62,73.52,0
127,105.06,74.06,0
127,105.50,74.59,0
127,105.93,75.11,0
126,106.33,75.62,0
126,106.73,76.12,0
127,107.13,76.63,0
126,107.51,77.13,0
126,107.88,77.62,0
126,108.24,78.10,0
126,108.60,78.58,0
126,108.94,79.05,0
126,109.29,79.52,0
127,109.64,80.00,0
127,109.99,80.47,0
126,110.31,80.92,0
126,110.62,81.37,0
126,110.93,81.82,0
126,111.23,82.26,0
126,111.53,82.70,0
126,111.82,83.13,0
127,112.12,83.57,0
126,112.40,83.99,0
127,112.69,84.42,0
126,112.95,84.84,0
126,113.22,85.25,0
126,113.47,85.66,0
128,113.76,86.08,0
127,114.03,86.49,0
126,114.27,86.89,0
126,114.50,87.28,0
127,114.75,87.68,0
127,115.00,88.07,0
127,115.24,88.46,0
127,115.47,88.84,0
127,115.70,89.22,0
126,115.91,89.59,0
126,116.11,89.96,0
126,116.31,90.32,0
126,116.50,90.67,0
126,116.69,91.03,0
125,116.86,91.37,0
126,117.04,91.71,0
126,117.22,92.06,0
126,117.40,92.40,0
126,117.57,92.73,0
127,117.76,93.07,0
126,117.92,93.40,0
126,118.08,93.73,0
126,118.24,94.05,0
126,118.40,94.37,0
126,118.55,94.69,0
126,118.70,95.00,0
126,118.84,95.31,0
126,118.99,95.62,0
128,119.17,95.94,0
126,119.30,96.24,0
125,119.42,96.53,0
126,119.55,96.82,0
126,119.68,97.12,0
126,119.80,97.41,0
127,119.95,97.70,0
126,120.07,97.98,0
126,120.19,98.26,0
126,120.30,98.54,0
126,120.42,98.82,0
126,120.53,99.09,0
126,120.64,99.36,0
126,120.75,99.62,0
126,120.85,99.89,0
126,120.95,100.15,0
127,121.08,100.42,0
128,121.21,100.69,0
126,121.31,100.95,0
126,121.40,101.20,0
125,121.48,101.43,0
126,121.57,101.68,0
127,121.67,101.93,0
127,121.78,102.18,0
126,121.87,102.42,0
126,121.95,102.66,0
127,122.05,102.90,0
127,122.15,103.14,0
127,122.24,103.38,0
126,122.32,103.61,0
126,122.39,103.83,0
125,122.45,104.04,0
127,122.54,104.27,0
126,122.61,104.49,0
127,122.69,104.71,0
127,122.78,104.94,0
127,122.86,105.16,0
126,122.93,105.37,0
126,122.99,105.57,0
126,123.05,105.78,0
127,123.13,105.99,0
127,123.21,106.20,0
126,123.26,106.40,0
125,123.30,106.58,0
126,123.35,106.78,0
127,123.42,106.98,0
126,123.47,107.17,0
126,123.53,107.36,0
127,123.59,107.56,0
127,123.66,107.75,0
127,123.73,107.94,0
126,123.77,108.12,0
125,123.80,108.29,0
126,123.84,108.47,0
127,123.91,108.65,0
125,123.93,108.82,0
127,123.99,109.00,0
126,124.03,109.17,0
125,124.05,109.33,0
126,124.09,109.49,0
126,124.13,109.66,0
125,124.14,109.81,0
126,124.18,109.97,0
125,124.20,110.12,0
127,124.25,110.29,0
126,124.29,110.45,0
127,124.34,110.62,0
125,124.36,110.76,0
126,124.39,110.91,0
125,124.40,111.05,0
126,124.43,111.20,0
126,124.46,111.35,0
126,124.50,111.50,0
126,124.53,111.64,0
126,124.55,111.79,0
125,124.56,111.92,0
125,124.57,112.05,0
127,124.62,112.20,0
126,124.65,112.34,0
125,124.66,112.46,0
125,124.66,112.59,0
126,124.69,112.72,0
125,124.70,112.85,0
125,124.70,112.97,0
125,124.71,113.09,0
125,124.71,113.21,0
125,124.72,113.32,0
