Teste de posicionamento 1.1(EMG ao centro do bíceps (Verde A, Vermelho B) + Ref no pulso) - 19/10/2024 - teste10 - 5 contrações
long frequencia = 1000;                 //frequência de aquisição do sinal, neste caso, 1000 sinais por segundo
float fator1 = 0.02, fator2 = 0.01;
float incerteza = 0.13;
float pico_basal = 130; // Mínimo para ser considerado um pico de contração
int filtro_horizontal=200000; //intervalo de 200ms valores não pode ter mais de 1 contração

Biceps_D,mediaMovel_1,mediaMovel_2,Contracao
126,2.52,1.26,0
126,4.99,2.51,0
127,7.43,3.75,0
125,9.78,4.96,0
126,12.11,6.18,0
126,14.38,7.37,0
126,16.62,8.56,0
126,18.80,9.73,0
126,20.95,10.90,0
126,23.05,12.05,0
127,25.13,13.20,0
129,27.20,14.36,0
126,29.18,15.47,0
127,31.14,16.59,0
128,33.07,17.70,0
126,34.93,18.78,0
127,36.77,19.87,0
124,38.52,20.91,0
126,40.27,21.96,0
127,42.00,23.01,0
130,43.76,24.08,0
127,45.43,25.11,0
127,47.06,26.13,0
128,48.68,27.15,0
127,50.24,28.14,0
127,51.78,29.13,0
127,53.28,30.11,0
126,54.74,31.07,0
127,56.18,32.03,0
129,57.64,33.00,0
128,59.05,33.95,0
127,60.41,34.88,0
126,61.72,35.79,0
127,63.02,36.70,0
127,64.30,37.61,0
127,65.56,38.50,0
127,66.79,39.39,0
127,67.99,40.26,0
127,69.17,41.13,0
127,70.33,41.99,0
127,71.46,42.84,0
127,72.57,43.68,0
127,73.66,44.51,0
127,74.73,45.34,0
126,75.75,46.14,0
127,76.78,46.95,0
127,77.78,47.75,0
127,78.77,48.55,0
125,79.69,49.31,0
127,80.64,50.09,0
127,81.56,50.86,0
127,82.47,51.62,0
129,83.40,52.39,0
128,84.30,53.15,0
126,85.13,53.88,0
123,85.89,54.57,0
126,86.69,55.28,0
125,87.46,55.98,0
125,88.21,56.67,0
127,88.98,57.37,0
126,89.72,58.06,0
125,90.43,58.73,0
126,91.14,59.40,0
126,91.84,60.07,0
127,92.54,60.74,0
125,93.19,61.38,0
125,93.83,62.01,0
125,94.45,62.64,0
125,95.06,63.27,0
125,95.66,63.89,0
126,96.27,64.51,0
125,96.84,65.11,0
125,97.40,65.71,0
125,97.96,66.30,0
125,98.50,66.89,0
125,99.03,67.47,0
125,99.55,68.05,0
124,100.03,68.61,0
125,100.53,69.17,0
124,101.00,69.72,0
124,101.46,70.26,0
125,101.93,70.81,0
124,102.38,71.34,0
125,102.83,71.88,0
124,103.25,72.40,0
125,103.69,72.92,0
124,104.09,73.44,0
124,104.49,73.94,0
124,104.88,74.44,0
123,105.24,74.93,0
124,105.62,75.42,0
124,105.99,75.90,0
122,106.31,76.36,0
124,106.66,76.84,0
122,106.97,77.29,0
123,107.29,77.75,0
124,107.62,78.21,0
121,107.89,78.64,0
122,108.17,79.07,0
123,108.47,79.51,0
124,108.78,79.96,0
123,109.06,80.39,0
123,109.34,80.81,0
122,109.60,81.23,0
122,109.84,81.63,0
124,110.13,82.06,0
122,110.36,82.46,0
122,110.60,82.85,0
122,110.82,83.24,0
122,111.05,83.63,0
122,111.27,84.02,0
121,111.46,84.38,0
122,111.67,84.76,0
122,111.88,85.13,0
120,112.04,85.48,0
121,112.22,85.84,0
121,112.40,86.19,0
121,112.57,86.54,0
120,112.72,86.87,0
121,112.88,87.21,0
121,113.05,87.55,0
120,113.18,87.88,0
120,113.32,88.20,0
122,113.49,88.53,0
120,113.62,88.85,0
123,113.81,89.19,0
120,113.94,89.50,0
121,114.08,89.81,0
120,114.20,90.12,0
121,114.33,90.42,0
120,114.44,90.72,0
120,114.56,91.01,0
120,114.66,91.30,0
120,114.77,91.59,0
120,114.88,91.87,0
120,114.98,92.16,0
120,115.08,92.43,0
122,115.22,92.73,0
120,115.31,93.00,0
119,115.39,93.26,0
120,115.48,93.53,0
120,115.57,93.79,0
120,115.66,94.06,0
119,115.72,94.31,0
119,115.79,94.55,0
