Teste de posicionamento 1.1(EMG ao centro do bíceps (Verde A, Vermelho B) + Ref no pulso) - 16/09/2024 - teste6 - 5 contrações
long frequencia = 1000;                 //frequência de aquisição do sinal, neste caso, 1000 sinais por segundo
float fator1 = 0.02, fator2 = 0.01;
float incerteza = 0.13;
float pico_basal = 130; // Mínimo para ser considerado um pico de contração
int filtro_horizontal=200000; //intervalo de 200ms valores não pode ter mais de 1 contração

Biceps_D,mediaMovel_1,mediaMovel_2,Contracao
152,3.04,1.52,0
153,6.04,3.03,0
151,8.94,4.51,0
150,11.76,5.97,0
150,14.52,7.41,0
151,17.25,8.85,0
152,19.95,10.28,0
151,22.57,11.68,0
151,25.14,13.08,0
149,27.62,14.44,0
151,30.08,15.80,0
150,32.48,17.14,0
151,34.85,18.48,0
151,37.18,19.81,0
150,39.43,21.11,0
149,41.62,22.39,0
151,43.81,23.67,0
150,45.93,24.94,0
149,48.00,26.18,0
149,50.02,27.41,0
148,51.98,28.61,0
149,53.92,29.82,0
149,55.82,31.01,0
149,57.68,32.19,0
149,59.51,33.36,0
148,61.28,34.50,0
147,62.99,35.63,0
149,64.71,36.76,0
151,66.44,37.90,0
148,68.07,39.01,0
147,69.65,40.09,0
147,71.19,41.15,0
147,72.71,42.21,0
149,74.24,43.28,0
150,75.75,44.35,0
147,77.18,45.37,0
147,78.57,46.39,0
147,79.94,47.40,0
149,81.32,48.41,0
149,82.68,49.42,0
146,83.94,50.38,0
145,85.16,51.33,0
145,86.36,52.27,0
149,87.61,53.23,0
147,88.80,54.17,0
147,89.97,55.10,0
147,91.11,56.02,0
146,92.20,56.92,0
148,93.32,57.83,0
146,94.37,58.71,0
145,95.39,59.57,0
145,96.38,60.43,0
145,97.35,61.27,0
147,98.34,62.13,0
146,99.30,62.97,0
145,100.21,63.79,0
144,101.09,64.59,0
145,101.96,65.40,0
145,102.83,66.19,0
146,103.69,66.99,0
147,104.56,67.79,0
143,105.32,68.54,0
146,106.14,69.32,0
145,106.92,70.07,0
146,107.70,70.83,0
144,108.42,71.57,0
143,109.11,72.28,0
143,109.79,72.99,0
144,110.48,73.70,0
145,111.17,74.41,0
146,111.86,75.13,0
142,112.47,75.79,0
144,113.10,76.48,0
145,113.73,77.16,0
144,114.34,77.83,0
142,114.89,78.47,0
143,115.46,79.12,0
143,116.01,79.76,0
144,116.57,80.40,0
144,117.11,81.03,0
142,117.61,81.64,0
143,118.12,82.26,0
143,118.62,82.87,0
144,119.13,83.48,0
142,119.58,84.06,0
142,120.03,84.64,0
142,120.47,85.22,0
143,120.92,85.79,0
144,121.38,86.37,0
143,121.82,86.94,0
142,122.22,87.49,0
141,122.59,88.03,0
142,122.98,88.57,0
143,123.38,89.11,0
142,123.76,89.64,0
141,124.10,90.15,0
145,124.52,90.70,0
142,124.87,91.21,0
142,125.21,91.72,0
142,125.55,92.23,0
142,125.88,92.72,0
142,126.20,93.22,0
142,126.51,93.70,0
142,126.82,94.19,0
141,127.11,94.65,0
140,127.37,95.11,0
141,127.64,95.57,0
142,127.93,96.03,0
142,128.21,96.49,0
141,128.46,96.94,0
140,128.69,97.37,0
140,128.92,97.79,0
142,129.18,98.24,0
142,129.44,98.67,0
